"West Bengal","Fiscal Services ","1,875.25","4.39%"
"Karnataka","Fiscal Services ","2,126.81","7.53%"
"Madhya Pradesh              ","Fiscal Services ","2,135.36","9.55%"
"Maharashtra","Fiscal Services ","2,803.89","4.64%"
"Uttar Pradesh                ","Fiscal Services ","2,828.96","4.4%"
"Puducherry","Organs of State "," 43.74","3.11%"
"Mizoram","Organs of State "," 63.02","3.6%"
"Nagaland","Organs of State "," 71.86","2.3%"
"Sikkim","Organs of State "," 80.10","5.04%"
"Goa","Organs of State "," 86.83","3.67%"
"Manipur","Organs of State "," 93.68","3.42%"
"Tripura","Organs of State "," 97.14","3.62%"
"Meghalaya","Organs of State ","111.86","5.54%"
"Arunachal Pradesh                   ","Organs of State ","129.73","6.3%"
"Himachal Pradesh    ","Organs of State ","232.14","3.05%"
"Jammu and Kashmir                             ","Organs of State ","250.26","2.08%"
"Assam","Organs of State ","296.58","2.3%"
"Chhattisgarh                             ","Organs of State ","336.42","3.72%"
"Uttarakhand","Organs of State ","344.93","4.66%"
"Telangana","Organs of State ","388.72","2.75%"
"Odisha","Organs of State ","411.48","2.83%"
"Andhra Pradesh             ","Organs of State ","513.74","2.64%"
"Jharkhand","Organs of State ","543.64","5.12%"
"Punjab","Organs of State ","638.96","2.77%"
"Haryana","Organs of State ","747.35","4.46%"
"Kerala","Organs of State ","764.52","2.43%"
"West Bengal","Organs of State ","802.35","1.88%"
"Delhi","Organs of State ","821.61","13.74%"
"Rajasthan","Organs of State ","891.15","3.2%"
"Gujarat","Organs of State ","947.25","3.16%"
"Bihar","Organs of State ","1,012.92","3.84%"
"Madhya Pradesh              ","Organs of State ","1,060.46","4.74%"
"Tamil Nadu","Organs of State ","1,077.27","2.59%"
"Karnataka","Organs of State ","1,084.82","3.84%"
"Uttar Pradesh                ","Organs of State ","1,896.40","2.95%"
"Maharashtra","Organs of State ","2,334.40","3.86%"
"Sikkim","Interest Payment and Servicing of Debt","251.55","15.86%"
"Mizoram","Interest Payment and Servicing of Debt","325.02","18.58%"
"Arunachal Pradesh                   ","Interest Payment and Servicing of Debt","370.88","17.99%"
"Meghalaya","Interest Payment and Servicing of Debt","429.24","21.22%"
"Manipur","Interest Payment and Servicing of Debt","508.13","18.47%"
"Nagaland","Interest Payment and Servicing of Debt","596.34","19.02%"
"Puducherry","Interest Payment and Servicing of Debt","618.44","43.63%"
"Tripura","Interest Payment and Servicing of Debt","681.68","25.49%"
"Goa","Interest Payment and Servicing of Debt","1,037.53","43.8%"
"Chhattisgarh                             ","Interest Payment and Servicing of Debt","1,826.62","20.21%"
"Uttarakhand","Interest Payment and Servicing of Debt","2,405.61","32.5%"
"Assam","Interest Payment and Servicing of Debt","2,469.98","19.12%"
"Delhi","Interest Payment and Servicing of Debt","2,774.00","46.36%"
"Odisha","Interest Payment and Servicing of Debt","2,810.27","19.34%"
"Himachal Pradesh    ","Interest Payment and Servicing of Debt","2,849.14","37.47%"
"Jharkhand","Interest Payment and Servicing of Debt","2,929.15","27.57%"
"Jammu and Kashmir                             ","Interest Payment and Servicing of Debt","3,568.61","29.65%"
"Telangana","Interest Payment and Servicing of Debt","5,593.52","39.49%"
"Haryana","Interest Payment and Servicing of Debt","6,928.27","41.32%"
"Madhya Pradesh              ","Interest Payment and Servicing of Debt","7,071.25","31.62%"
"Bihar","Interest Payment and Servicing of Debt","7,104.01","26.9%"
"Andhra Pradesh             ","Interest Payment and Servicing of Debt","8,429.32","43.27%"
"Punjab","Interest Payment and Servicing of Debt","8,960.48","38.88%"
"Karnataka","Interest Payment and Servicing of Debt","9,403.98","33.27%"
"Kerala","Interest Payment and Servicing of Debt","9,769.59","31.08%"
"Rajasthan","Interest Payment and Servicing of Debt"," 10,462.90","37.54%"
"Tamil Nadu","Interest Payment and Servicing of Debt"," 14,887.17","35.74%"
"Gujarat","Interest Payment and Servicing of Debt"," 14,945.53","49.81%"
"West Bengal","Interest Payment and Servicing of Debt"," 21,687.99","50.78%"
"Uttar Pradesh                ","Interest Payment and Servicing of Debt"," 23,364.54","36.33%"
"Maharashtra","Interest Payment and Servicing of Debt"," 25,854.74","42.75%"
"Puducherry","Administrative Services ","276.72","19.55%"
"Sikkim","Administrative Services ","383.27","24.11%"
"Goa","Administrative Services ","518.92","21.9%"
"Mizoram","Administrative Services ","745.51","42.64%"
"Meghalaya","Administrative Services ","902.02","44.62%"
"Tripura","Administrative Services ","1,014.01","37.89%"
"Delhi","Administrative Services ","1,034.82","17.3%"
"Arunachal Pradesh                   ","Administrative Services ","1,049.88","50.91%"
"Manipur","Administrative Services ","1,165.08","42.35%"
"Himachal Pradesh    ","Administrative Services ","1,354.05","17.81%"
"Nagaland","Administrative Services ","1,502.35","47.94%"
"Uttarakhand","Administrative Services ","1,798.44","24.29%"
"Chhattisgarh                             ","Administrative Services ","3,015.43","33.35%"
"Jharkhand","Administrative Services ","3,417.84","32.17%"
"Telangana","Administrative Services ","3,476.41","24.54%"
"Haryana","Administrative Services ","3,498.45","20.87%"
"Andhra Pradesh             ","Administrative Services ","3,722.22","19.11%"
"Kerala","Administrative Services ","3,743.41","11.91%"
"Odisha","Administrative Services ","3,945.35","27.15%"
"Assam","Administrative Services ","4,019.14","31.1%"
"Gujarat","Administrative Services ","4,292.02","14.31%"
"Jammu and Kashmir                             ","Administrative Services ","4,366.96","36.27%"
"Rajasthan","Administrative Services ","4,843.26","17.38%"
"Madhya Pradesh              ","Administrative Services ","5,245.01","23.45%"
"Karnataka","Administrative Services ","5,505.58","19.48%"
"Punjab","Administrative Services ","5,717.83","24.81%"
"West Bengal","Administrative Services ","6,132.92","14.36%"
"Bihar","Administrative Services ","6,248.39","23.66%"
"Tamil Nadu","Administrative Services ","7,033.85","16.89%"
"Uttar Pradesh                ","Administrative Services "," 13,875.37","21.58%"
"Maharashtra","Administrative Services "," 15,085.96","24.94%"
