"Uttar Pradesh                ","Energy ","8,312.87","33.67%"
"Goa","Special Areas Programme ","2.56",".29%"
"Kerala","Special Areas Programme ","4.93",".07%"
"Gujarat","Special Areas Programme "," 21.91",".12%"
"Sikkim","Special Areas Programme "," 25.07","3.04%"
"Tripura","Special Areas Programme "," 32.75","4.72%"
"Meghalaya","Special Areas Programme "," 39.92","6.98%"
"Mizoram","Special Areas Programme "," 49.29","3.88%"
"Maharashtra","Special Areas Programme "," 67.02",".28%"
"Tamil Nadu","Special Areas Programme "," 76.58",".53%"
"Manipur","Special Areas Programme ","135.91","20.67%"
"Odisha","Special Areas Programme ","148.50",".91%"
"Arunachal Pradesh                   ","Special Areas Programme ","168.57","9.45%"
"Nagaland","Special Areas Programme ","208.86","40.07%"
"Jammu and Kashmir                             ","Special Areas Programme ","226.34","3.34%"
"Rajasthan","Special Areas Programme ","386.28","3%"
"Assam","Special Areas Programme ","446.77","9.94%"
"Uttar Pradesh                ","Special Areas Programme ","591.16","2.39%"
"Karnataka","Special Areas Programme ","920.11","4.38%"
"West Bengal","Special Areas Programme ","1,227.55","11.41%"
"Chhattisgarh                             ","General Economic Services","4.00",".06%"
"Nagaland","General Economic Services","5.93","1.15%"
"Meghalaya","General Economic Services","9.93","1.74%"
"Manipur","General Economic Services"," 13.28","1.98%"
"Tripura","General Economic Services"," 21.96","3.14%"
"Puducherry","General Economic Services"," 23.98","12.06%"
"Assam","General Economic Services"," 25.38",".56%"
"Maharashtra","General Economic Services"," 30.33",".13%"
"Arunachal Pradesh                   ","General Economic Services"," 35.19","1.96%"
"West Bengal","General Economic Services"," 57.95",".54%"
"Uttarakhand","General Economic Services"," 58.08","1.44%"
"Sikkim","General Economic Services"," 64.92","7.9%"
"Jharkhand","General Economic Services"," 71.00",".74%"
"Mizoram","General Economic Services"," 77.71","6.18%"
"Punjab","General Economic Services"," 88.15","7.01%"
"Tamil Nadu","General Economic Services"," 88.43",".6%"
"Goa","General Economic Services"," 93.09","9.02%"
"Madhya Pradesh              ","General Economic Services","114.06",".46%"
"Odisha","General Economic Services","133.12",".81%"
"Himachal Pradesh    ","General Economic Services","160.97","6.63%"
"Bihar","General Economic Services","188.68",".86%"
"Haryana","General Economic Services","320.96","3.25%"
"Uttar Pradesh                ","General Economic Services","354.00","1.43%"
"Andhra Pradesh             ","General Economic Services","386.67","3.75%"
"Karnataka","General Economic Services","423.20","2.01%"
"Gujarat","General Economic Services","484.37","2.6%"
"Rajasthan","General Economic Services","784.36","6.09%"
"Jammu and Kashmir                             ","General Economic Services","901.53","13.34%"
"Kerala","General Economic Services","1,294.52","18.3%"
"Telangana","General Economic Services","1,552.26","7.58%"
"Manipur","Agriculture and Allied Activities","4.29",".61%"
"Meghalaya","Agriculture and Allied Activities","5.20",".87%"
"Puducherry","Agriculture and Allied Activities","5.44","2.51%"
"Arunachal Pradesh                   ","Agriculture and Allied Activities"," 13.59",".78%"
"Sikkim","Agriculture and Allied Activities"," 13.96","1.7%"
"Delhi","Agriculture and Allied Activities"," 19.96","1.39%"
"Tripura","Agriculture and Allied Activities"," 25.83","3.72%"
"Nagaland","Agriculture and Allied Activities"," 29.57","5.75%"
"Himachal Pradesh    ","Agriculture and Allied Activities"," 59.83","2.47%"
"Goa","Agriculture and Allied Activities"," 64.93","6.3%"
"Chhattisgarh                             ","Agriculture and Allied Activities"," 84.26","1.19%"
"Punjab","Agriculture and Allied Activities","108.37","8.6%"
"Odisha","Agriculture and Allied Activities","124.83",".76%"
"Bihar","Agriculture and Allied Activities","198.14",".9%"
"Karnataka","Agriculture and Allied Activities","225.12","1.07%"
"Andhra Pradesh             ","Agriculture and Allied Activities","243.09","2.36%"
"Mizoram","Agriculture and Allied Activities","260.29","20.6%"
"Assam","Agriculture and Allied Activities","262.17","5.83%"
"Rajasthan","Agriculture and Allied Activities","391.01","3.04%"
"Madhya Pradesh              ","Agriculture and Allied Activities","396.32","1.6%"
"Telangana","Agriculture and Allied Activities","513.73","2.51%"
"West Bengal","Agriculture and Allied Activities","569.78","5.3%"
"Jharkhand","Agriculture and Allied Activities","607.33","6.31%"
"Kerala","Agriculture and Allied Activities","701.59","9.92%"
"Uttarakhand","Agriculture and Allied Activities","795.95","19.78%"
"Gujarat","Agriculture and Allied Activities","824.96","4.43%"
"Tamil Nadu","Agriculture and Allied Activities","846.81","5.79%"
"Jammu and Kashmir                             ","Agriculture and Allied Activities","917.02","13.56%"
"Haryana","Agriculture and Allied Activities","1,350.81","13.67%"
"Uttar Pradesh                ","Agriculture and Allied Activities","1,614.43","6.54%"
"Maharashtra","Agriculture and Allied Activities","5,373.64","22.84%"
"Puducherry","Transport"," 64.83","32.66%"
"Nagaland","Transport","221.38","42.37%"
"Manipur","Transport","314.92","47.86%"
"Tripura","Transport","353.74","50.6%"
"Meghalaya","Transport","449.24","78.35%"
"Andhra Pradesh             ","Transport","452.87","4.39%"
"Goa","Transport","498.72","48.4%"
"Sikkim","Transport","625.57","76.11%"
"Mizoram","Transport","629.60","49.91%"
"Punjab","Transport","674.55","53.75%"
"Arunachal Pradesh                   ","Transport","1,174.04","65.65%"
"Delhi","Transport","1,249.61","86.81%"
"Uttarakhand","Transport","1,525.71","37.92%"
"Jammu and Kashmir                             ","Transport","1,571.00","23.23%"
"Himachal Pradesh    ","Transport","1,694.47","69.74%"
"Haryana","Transport","1,782.31","18.03%"
"Telangana","Transport","2,169.35","10.59%"
"Assam","Transport","2,203.94","49.02%"
"Kerala","Transport","3,442.44","48.65%"
"Chhattisgarh                             ","Transport","3,732.00","52.97%"
"West Bengal","Transport","3,765.52","35%"
"Gujarat","Transport","3,963.48","21.27%"
"Rajasthan","Transport","4,539.32","35.26%"
"Jharkhand","Transport","5,141.76","53.46%"
"Bihar","Transport","5,402.45","24.68%"
"Madhya Pradesh              ","Transport","6,400.35","25.79%"
"Maharashtra","Transport","6,639.43","28.22%"
"Odisha","Transport","7,148.19","43.47%"
"Karnataka","Transport","7,378.51","35.12%"
"Uttar Pradesh                ","Transport","8,324.75","33.72%"
"Tamil Nadu","Transport","9,854.69","67.39%"
