"Mizoram","Capital Outlay on Police"," 15","43.86%"
"Meghalaya","Capital Outlay on Police"," 17","17.48%"
"Nagaland","Capital Outlay on Police"," 17","16.07%"
"Chhattisgarh                             ","Capital Outlay on Police"," 19","5.24%"
"Manipur","Capital Outlay on Police"," 19","13.11%"
"Himachal Pradesh    ","Capital Outlay on Police"," 23","25.98%"
"West Bengal","Capital Outlay on Police","100","14.18%"
"Rajasthan","Capital Outlay on Police","103","23.38%"
"Maharashtra","Capital Outlay on Police","109","8.66%"
"Andhra Pradesh             ","Capital Outlay on Police","130","72.33%"
"Punjab","Capital Outlay on Police","133","52.59%"
"Madhya Pradesh              ","Capital Outlay on Police","190","34.59%"
"Jharkhand","Capital Outlay on Police","210","36.75%"
"Jammu and Kashmir                             ","Capital Outlay on Police","211","18.98%"
"Telangana","Capital Outlay on Police","214","77.87%"
"Haryana","Capital Outlay on Police","228","49.51%"
"Gujarat","Capital Outlay on Police","268","33.16%"
"Bihar","Capital Outlay on Police","318","8.79%"
"Karnataka","Capital Outlay on Police","503","50.74%"
"Tamil Nadu","Capital Outlay on Police","547","51.9%"
"Uttar Pradesh                ","Capital Outlay on Police","1,015","19.3%"
"Mizoram","Public Works "," 16","46.79%"
"Tripura","Public Works "," 32","21.69%"
"Telangana","Public Works "," 40","14.55%"
"Andhra Pradesh             ","Public Works "," 41","22.81%"
"Sikkim","Public Works "," 59","92.23%"
"Goa","Public Works "," 60","22.18%"
"Himachal Pradesh    ","Public Works "," 61","68.92%"
"Assam","Public Works "," 76","100.58%"
"Puducherry","Public Works "," 78","93.89%"
"Meghalaya","Public Works "," 80","82.27%"
"Nagaland","Public Works "," 87","82.25%"
"Uttarakhand","Public Works ","104","93.62%"
"Punjab","Public Works ","107","42.31%"
"Manipur","Public Works ","125","86.28%"
"Haryana","Public Works ","232","50.37%"
"Kerala","Public Works ","249","97.04%"
"Delhi","Public Works ","299","79.17%"
"Arunachal Pradesh                   ","Public Works ","306","88.55%"
"Jharkhand","Public Works ","328","57.41%"
"Madhya Pradesh              ","Public Works ","334","60.81%"
"Rajasthan","Public Works ","338","76.73%"
"Chhattisgarh                             ","Public Works ","343","94.67%"
"Tamil Nadu","Public Works ","378","35.87%"
"Odisha","Public Works ","420","98.82%"
"Karnataka","Public Works ","484","48.82%"
"West Bengal","Public Works ","509","72.18%"
"Gujarat","Public Works ","531","65.7%"
"Maharashtra","Public Works ","556","44.15%"
"Jammu and Kashmir                             ","Public Works ","893","80.34%"
"Bihar","Public Works ","1,038","28.7%"
"Uttar Pradesh                ","Public Works ","1,285","24.43%"
