"Andhra Pradesh             ","Health and Family Welfare ","212.37","13.38%"
"Jammu and Kashmir                             ","Health and Family Welfare ","212.63","13.24%"
"Chhattisgarh                             ","Health and Family Welfare ","234.46","15%"
"Madhya Pradesh              ","Health and Family Welfare ","240.48","11.36%"
"Uttarakhand","Health and Family Welfare ","260.42","21.13%"
"Jharkhand","Health and Family Welfare ","260.97","28.7%"
"Bihar","Health and Family Welfare ","315.77","18.88%"
"Odisha","Health and Family Welfare ","413.78","18.09%"
"Maharashtra","Health and Family Welfare ","469.54","24.01%"
"Rajasthan","Health and Family Welfare ","484.32","8.29%"
"Delhi","Health and Family Welfare ","490.44","36.84%"
"Tamil Nadu","Health and Family Welfare ","568.19","13.42%"
"Karnataka","Health and Family Welfare ","790.43","18.9%"
"West Bengal","Health and Family Welfare ","1,065.15","25.21%"
"Uttar Pradesh                ","Health and Family Welfare ","1,900.71","14.9%"
"Gujarat","Health and Family Welfare ","1,969.17","27.4%"
"Puducherry","Water Supply,Sanitation,Housing and Urban Development","100.07","32.01%"
"Goa","Water Supply,Sanitation,Housing and Urban Development","116.33","41.66%"
"Kerala","Water Supply,Sanitation,Housing and Urban Development","128.30","14.62%"
"Sikkim","Water Supply,Sanitation,Housing and Urban Development","171.85","63.75%"
"Jharkhand","Water Supply,Sanitation,Housing and Urban Development","188.90","20.78%"
"Telangana","Water Supply,Sanitation,Housing and Urban Development","190.48","21%"
"Andhra Pradesh             ","Water Supply,Sanitation,Housing and Urban Development","213.00","13.44%"
"Arunachal Pradesh                   ","Water Supply,Sanitation,Housing and Urban Development","221.29","49.94%"
"Manipur","Water Supply,Sanitation,Housing and Urban Development","228.03","41.63%"
"Mizoram","Water Supply,Sanitation,Housing and Urban Development","229.54","73.25%"
"Meghalaya","Water Supply,Sanitation,Housing and Urban Development","254.91","70.18%"
"Delhi","Water Supply,Sanitation,Housing and Urban Development","258.38","19.4%"
"Nagaland","Water Supply,Sanitation,Housing and Urban Development","260.73","74.36%"
"Himachal Pradesh    ","Water Supply,Sanitation,Housing and Urban Development","309.92","59.39%"
"Uttarakhand","Water Supply,Sanitation,Housing and Urban Development","384.24","31.2%"
"Maharashtra","Water Supply,Sanitation,Housing and Urban Development","466.69","23.85%"
"Tripura","Water Supply,Sanitation,Housing and Urban Development","477.51","57.03%"
"Assam","Water Supply,Sanitation,Housing and Urban Development","555.54","97.75%"
"Punjab","Water Supply,Sanitation,Housing and Urban Development","565.51","71.23%"
"Chhattisgarh                             ","Water Supply,Sanitation,Housing and Urban Development","701.68","45.01%"
"Jammu and Kashmir                             ","Water Supply,Sanitation,Housing and Urban Development","736.55","45.82%"
"Odisha","Water Supply,Sanitation,Housing and Urban Development","838.79","36.66%"
"Bihar","Water Supply,Sanitation,Housing and Urban Development","902.95","53.96%"
"Madhya Pradesh              ","Water Supply,Sanitation,Housing and Urban Development","1,090.44","51.58%"
"Haryana","Water Supply,Sanitation,Housing and Urban Development","1,418.24","74.73%"
"Karnataka","Water Supply,Sanitation,Housing and Urban Development","1,666.48","39.85%"
"West Bengal","Water Supply,Sanitation,Housing and Urban Development","1,818.83","43.06%"
"Tamil Nadu","Water Supply,Sanitation,Housing and Urban Development","2,725.43","64.36%"
"Gujarat","Water Supply,Sanitation,Housing and Urban Development","2,981.06","41.49%"
"Rajasthan","Water Supply,Sanitation,Housing and Urban Development","5,020.84","86%"
"Uttar Pradesh                ","Water Supply,Sanitation,Housing and Urban Development","8,483.47","66.51%"
