"Andhra Pradesh             ","Energy ","4,495.96","15.72%"
"Jammu and Kashmir                             ","Energy ","4,982.05","56.69%"
"Madhya Pradesh              ","Energy ","5,105.75","22.11%"
"Haryana","Energy ","5,244.67","40.07%"
"Gujarat","Energy ","5,378.82","27.73%"
"Karnataka","Energy ","6,746.48","22.51%"
"Rajasthan","Energy ","9,118.04","31.53%"
"Maharashtra","Energy "," 10,891.17","28.9%"
"Uttar Pradesh                ","Energy "," 12,340.18","38.26%"
"Delhi","Rural Development ","9.87",".3%"
"Puducherry","Rural Development "," 32.08","2.07%"
"Goa","Rural Development "," 75.78","3.41%"
"Sikkim","Rural Development ","166.48","20.22%"
"Arunachal Pradesh                   ","Rural Development ","184.86","6.76%"
"Mizoram","Rural Development ","227.69","13.09%"
"Tripura","Rural Development ","248.63","17.75%"
"Nagaland","Rural Development ","277.75","15.67%"
"Jammu and Kashmir                             ","Rural Development ","353.34","4.02%"
"Manipur","Rural Development ","539.93","26.83%"
"Meghalaya","Rural Development ","569.63","30.65%"
"Punjab","Rural Development ","855.36","9.26%"
"Himachal Pradesh    ","Rural Development ","895.66","18.97%"
"Uttarakhand","Rural Development ","1,501.84","38.95%"
"Assam","Rural Development ","1,654.84","23.39%"
"Haryana","Rural Development ","1,843.44","14.08%"
"Gujarat","Rural Development ","2,039.46","10.51%"
"Kerala","Rural Development ","2,305.05","22.6%"
"Jharkhand","Rural Development ","3,501.31","37.82%"
"Telangana","Rural Development ","3,536.02","23.65%"
"Chhattisgarh                             ","Rural Development ","3,587.85","25.35%"
"Bihar","Rural Development ","4,069.53","28.18%"
"Odisha","Rural Development ","4,446.25","29.99%"
"Karnataka","Rural Development ","4,988.13","16.64%"
"Tamil Nadu","Rural Development ","5,736.14","21.37%"
"Andhra Pradesh             ","Rural Development ","5,865.94","20.51%"
"Maharashtra","Rural Development ","6,171.79","16.38%"
"Uttar Pradesh                ","Rural Development ","6,292.02","19.51%"
"Madhya Pradesh              ","Rural Development ","6,617.11","28.65%"
"Rajasthan","Rural Development "," 10,404.63","35.98%"
"West Bengal","Rural Development "," 12,564.78","62.34%"
"Mizoram","Irrigation and Flood Control "," 11.28",".63%"
"Sikkim","Irrigation and Flood Control "," 18.13","2.19%"
"Puducherry","Irrigation and Flood Control "," 24.95","1.62%"
"Meghalaya","Irrigation and Flood Control "," 36.89","1.99%"
"Tripura","Irrigation and Flood Control "," 52.96","3.78%"
"Nagaland","Irrigation and Flood Control "," 61.96","3.49%"
"Manipur","Irrigation and Flood Control "," 95.16","4.72%"
"Goa","Irrigation and Flood Control ","100.93","4.54%"
"Arunachal Pradesh                   ","Irrigation and Flood Control ","122.32","4.46%"
"Telangana","Irrigation and Flood Control ","129.67",".87%"
"Delhi","Irrigation and Flood Control ","136.27","4.1%"
"Madhya Pradesh              ","Irrigation and Flood Control ","222.48",".96%"
"Jharkhand","Irrigation and Flood Control ","330.08","3.57%"
"Uttarakhand","Irrigation and Flood Control ","356.61","9.26%"
"Himachal Pradesh    ","Irrigation and Flood Control ","359.95","7.62%"
"Kerala","Irrigation and Flood Control ","391.75","3.84%"
"Jammu and Kashmir                             ","Irrigation and Flood Control ","412.20","4.69%"
"Chhattisgarh                             ","Irrigation and Flood Control ","451.61","3.19%"
"Assam","Irrigation and Flood Control ","733.20","10.36%"
"Karnataka","Irrigation and Flood Control ","933.35","3.11%"
"West Bengal","Irrigation and Flood Control ","951.60","4.72%"
"Bihar","Irrigation and Flood Control ","1,019.97","7.06%"
"Gujarat","Irrigation and Flood Control ","1,037.15","5.35%"
"Haryana","Irrigation and Flood Control ","1,159.13","8.86%"
"Punjab","Irrigation and Flood Control ","1,230.59","13.33%"
"Tamil Nadu","Irrigation and Flood Control ","1,375.77","5.13%"
"Odisha","Irrigation and Flood Control ","1,376.40","9.28%"
"Rajasthan","Irrigation and Flood Control ","1,719.29","5.94%"
"Maharashtra","Irrigation and Flood Control ","2,486.82","6.6%"
"Uttar Pradesh                ","Irrigation and Flood Control ","2,720.46","8.43%"
"Andhra Pradesh             ","Irrigation and Flood Control ","4,697.37","16.42%"
"Mizoram","Communications "," 11.38",".63%"
"Arunachal Pradesh                   ","Communications "," 20.72",".77%"
"Tripura","Communications "," 25.13","1.78%"
"Chhattisgarh                             ","Communications "," 76.41",".54%"
"Delhi","Industry and Minerals "," 30.60",".93%"
"Sikkim","Industry and Minerals "," 39.88","4.87%"
"Uttarakhand","Industry and Minerals "," 58.30","1.5%"
"Arunachal Pradesh                   ","Industry and Minerals "," 62.63","2.3%"
"Punjab","Industry and Minerals "," 63.03",".68%"
"Tripura","Industry and Minerals "," 64.82","4.63%"
"Himachal Pradesh    ","Industry and Minerals "," 76.99","1.63%"
"Nagaland","Industry and Minerals "," 78.14","4.4%"
"Manipur","Industry and Minerals "," 78.16","3.88%"
"Goa","Industry and Minerals ","111.84","5.03%"
"Puducherry","Industry and Minerals ","143.15","9.26%"
"Haryana","Industry and Minerals ","145.69","1.12%"
"Mizoram","Industry and Minerals ","148.90","8.55%"
"Meghalaya","Industry and Minerals ","194.49","10.43%"
"Jharkhand","Industry and Minerals ","237.22","2.56%"
"Rajasthan","Industry and Minerals ","241.85",".84%"
"Jammu and Kashmir                             ","Industry and Minerals ","250.16","2.84%"
"Odisha","Industry and Minerals ","374.73","2.53%"
"Assam","Industry and Minerals ","394.63","5.58%"
"Kerala","Industry and Minerals ","448.36","4.39%"
"Bihar","Industry and Minerals ","561.23","3.88%"
"Chhattisgarh                             ","Industry and Minerals ","624.69","4.42%"
"Telangana","Industry and Minerals ","696.01","4.65%"
"West Bengal","Industry and Minerals ","720.32","3.57%"
"Uttar Pradesh                ","Industry and Minerals ","1,001.39","3.1%"
"Karnataka","Industry and Minerals ","1,020.41","3.4%"
"Madhya Pradesh              ","Industry and Minerals ","1,286.49","5.57%"
"Gujarat","Industry and Minerals ","1,503.84","7.75%"
"Tamil Nadu","Industry and Minerals ","1,621.97","6.04%"
"Andhra Pradesh             ","Industry and Minerals ","2,226.72","7.79%"
"Maharashtra","Industry and Minerals ","2,893.72","7.68%"
"Sikkim","General Economic Services "," 32.62","4.02%"
"Mizoram","General Economic Services "," 51.85","2.99%"
"Puducherry","General Economic Services "," 61.89","4.01%"
"Goa","General Economic Services "," 79.55","3.59%"
"Chhattisgarh                             ","General Economic Services "," 86.96",".61%"
"Haryana","General Economic Services "," 94.49",".72%"
"Tripura","General Economic Services "," 95.43","6.77%"
"Himachal Pradesh    ","General Economic Services "," 96.22","2.03%"
"Uttarakhand","General Economic Services ","101.61","2.64%"
"Manipur","General Economic Services ","122.20","6.06%"
"Delhi","General Economic Services ","148.10","4.46%"
"Nagaland","General Economic Services ","164.17","9.24%"
"Meghalaya","General Economic Services ","166.53","8.98%"
"Madhya Pradesh              ","General Economic Services ","175.54",".76%"
"Arunachal Pradesh                   ","General Economic Services ","177.72","6.51%"
"West Bengal","General Economic Services ","241.85","1.2%"
"Jammu and Kashmir                             ","General Economic Services ","313.76","3.57%"
"Punjab","General Economic Services ","315.82","3.42%"
"Telangana","General Economic Services ","400.72","2.68%"
"Assam","General Economic Services ","440.54","6.23%"
"Kerala","General Economic Services ","441.00","4.32%"
"Bihar","General Economic Services ","594.96","4.12%"
"Gujarat","General Economic Services ","645.34","3.32%"
"Uttar Pradesh                ","General Economic Services ","692.18","2.15%"
"Andhra Pradesh             ","General Economic Services ","741.68","2.59%"
"Jharkhand","General Economic Services ","917.78","9.92%"
"Maharashtra","General Economic Services ","1,009.09","2.68%"
"Odisha","General Economic Services ","1,019.94","6.88%"
"Rajasthan","General Economic Services ","1,557.09","5.38%"
"Karnataka","General Economic Services ","2,258.12","7.53%"
"Tamil Nadu","General Economic Services ","5,353.57","19.95%"
"Puducherry","Transport "," 48.11","3.11%"
"Meghalaya","Transport ","121.47","6.51%"
"Manipur","Transport ","131.79","6.56%"
"Sikkim","Transport ","142.12","17.3%"
"Mizoram","Transport ","190.20","10.91%"
"Nagaland","Transport ","261.63","14.77%"
"Goa","Transport ","268.50","12.09%"
"Tripura","Transport ","271.03","19.32%"
"Uttarakhand","Transport ","273.94","7.1%"
"Punjab","Transport ","484.47","5.24%"
"Jammu and Kashmir                             ","Transport ","628.01","7.15%"
"Chhattisgarh                             ","Transport ","651.85","4.61%"
"Jharkhand","Transport ","835.77","9.03%"
"Arunachal Pradesh                   ","Transport ","864.75","31.62%"
"Bihar","Transport ","995.60","6.9%"
"Telangana","Transport ","1,172.93","7.84%"
"Madhya Pradesh              ","Transport ","1,288.35","5.58%"
"Andhra Pradesh             ","Transport ","1,312.62","4.59%"
"Himachal Pradesh    ","Transport ","1,352.74","28.65%"
"West Bengal","Transport ","1,406.16","6.98%"
"Assam","Transport ","1,477.12","20.88%"
"Rajasthan","Transport ","1,844.39","6.38%"
"Odisha","Transport ","1,895.54","12.79%"
"Kerala","Transport ","1,937.17","18.99%"
"Delhi","Transport ","2,034.79","61.31%"
"Tamil Nadu","Transport ","2,073.45","7.72%"
"Haryana","Transport ","2,567.00","19.61%"
"Uttar Pradesh                ","Transport ","3,173.23","9.84%"
"Karnataka","Transport ","3,231.70","10.78%"
"Gujarat","Transport ","4,490.76","23.15%"
"Maharashtra","Transport ","5,555.97","14.74%"
"Delhi","Agriculture and Allied Activities "," 86.14","2.59%"
"Puducherry","Agriculture and Allied Activities ","257.04","16.64%"
"Goa","Agriculture and Allied Activities ","257.55","11.59%"
"Sikkim","Agriculture and Allied Activities ","280.69","34.23%"
"Manipur","Agriculture and Allied Activities ","469.70","23.36%"
"Nagaland","Agriculture and Allied Activities ","477.07","26.89%"
"Tripura","Agriculture and Allied Activities ","560.72","39.99%"
"Meghalaya","Agriculture and Allied Activities ","590.49","31.72%"
"Arunachal Pradesh                   ","Agriculture and Allied Activities ","656.85","24.02%"
"Mizoram","Agriculture and Allied Activities ","721.87","41.45%"
"Jharkhand","Agriculture and Allied Activities ","1,090.04","11.78%"
"Jammu and Kashmir                             ","Agriculture and Allied Activities ","1,388.99","15.8%"
"Himachal Pradesh    ","Agriculture and Allied Activities ","1,526.96","32.33%"
"Uttarakhand","Agriculture and Allied Activities ","1,549.96","40.19%"
"Haryana","Agriculture and Allied Activities ","2,011.92","15.37%"
"Assam","Agriculture and Allied Activities ","2,088.08","29.51%"
"West Bengal","Agriculture and Allied Activities ","2,415.65","11.99%"
"Bihar","Agriculture and Allied Activities ","3,430.80","23.75%"
"Punjab","Agriculture and Allied Activities ","3,777.11","40.89%"
"Rajasthan","Agriculture and Allied Activities ","3,988.77","13.79%"
"Gujarat","Agriculture and Allied Activities ","4,068.78","20.98%"
"Kerala","Agriculture and Allied Activities ","4,321.62","42.38%"
"Odisha","Agriculture and Allied Activities ","5,613.46","37.86%"
"Uttar Pradesh                ","Agriculture and Allied Activities ","5,626.58","17.44%"
"Telangana","Agriculture and Allied Activities ","5,826.22","38.96%"
"Tamil Nadu","Agriculture and Allied Activities ","7,149.56","26.64%"
"Chhattisgarh                             ","Agriculture and Allied Activities ","7,725.88","54.59%"
"Madhya Pradesh              ","Agriculture and Allied Activities ","8,290.58","35.9%"
"Maharashtra","Agriculture and Allied Activities ","8,567.37","22.73%"
"Andhra Pradesh             ","Agriculture and Allied Activities ","9,233.60","32.29%"
"Karnataka","Agriculture and Allied Activities "," 10,562.77","35.24%"
