"Tamil Nadu","Welfare of SC ST, other BC and Minorities "," 14,779.63","29.36%"
"Maharashtra","Welfare of SC ST, other BC and Minorities "," 20,208.39","26.26%"
"Sikkim","Health and Family Welfare","198.50","15.47%"
"Mizoram","Health and Family Welfare","328.06","15.18%"
"Nagaland","Health and Family Welfare","394.47","21.24%"
"Manipur","Health and Family Welfare","417.65","20.61%"
"Puducherry","Health and Family Welfare","430.83","23.54%"
"Meghalaya","Health and Family Welfare","483.39","20.38%"
"Goa","Health and Family Welfare","489.59","17.41%"
"Tripura","Health and Family Welfare","543.62","17.08%"
"Arunachal Pradesh                   ","Health and Family Welfare","546.20","23.15%"
"Himachal Pradesh    ","Health and Family Welfare","1,237.18","16.6%"
"Uttarakhand","Health and Family Welfare","1,245.12","13.5%"
"Jharkhand","Health and Family Welfare","1,358.00","11.4%"
"Jammu and Kashmir                             ","Health and Family Welfare","1,802.50","21.21%"
"Assam","Health and Family Welfare","1,909.32","10.55%"
"Chhattisgarh                             ","Health and Family Welfare","2,098.89","13.64%"
"Haryana","Health and Family Welfare","2,173.85","11.37%"
"Punjab","Health and Family Welfare","2,364.17","17.22%"
"Telangana","Health and Family Welfare","2,478.28","13.21%"
"Odisha","Health and Family Welfare","2,773.53","13.23%"
"Delhi","Health and Family Welfare","3,131.55","23.54%"
"Andhra Pradesh             ","Health and Family Welfare","3,193.23","10.2%"
"Bihar","Health and Family Welfare","3,288.20","10.37%"
"Kerala","Health and Family Welfare","4,035.10","17.01%"
"Gujarat","Health and Family Welfare","4,397.73","11.98%"
"Madhya Pradesh              ","Health and Family Welfare","4,521.34","14.1%"
"Karnataka","Health and Family Welfare","5,058.11","12.85%"
"West Bengal","Health and Family Welfare","5,309.96","13.22%"
"Rajasthan","Health and Family Welfare","5,973.40","15.82%"
"Tamil Nadu","Health and Family Welfare","6,900.61","13.71%"
"Maharashtra","Health and Family Welfare","8,497.23","11.04%"
"Uttar Pradesh                ","Health and Family Welfare"," 10,075.73","16.54%"
"Puducherry","Education, Sports, Art and Culture ","649.25","35.44%"
"Sikkim","Education, Sports, Art and Culture ","728.73","56.97%"
"Arunachal Pradesh                   ","Education, Sports, Art and Culture ","1,030.59","43.72%"
"Nagaland","Education, Sports, Art and Culture ","1,063.97","57.35%"
"Manipur","Education, Sports, Art and Culture ","1,111.22","54.78%"
"Mizoram","Education, Sports, Art and Culture ","1,142.02","52.85%"
"Goa","Education, Sports, Art and Culture ","1,225.79","43.56%"
"Meghalaya","Education, Sports, Art and Culture ","1,297.24","54.72%"
"Tripura","Education, Sports, Art and Culture ","1,502.57","47.2%"
"Jammu and Kashmir                             ","Education, Sports, Art and Culture ","3,981.48","46.83%"
"Himachal Pradesh    ","Education, Sports, Art and Culture ","4,143.87","55.61%"
"Uttarakhand","Education, Sports, Art and Culture ","4,717.64","51.15%"
"Jharkhand","Education, Sports, Art and Culture ","5,744.53","48.22%"
"Delhi","Education, Sports, Art and Culture ","6,058.18","45.53%"
"Telangana","Education, Sports, Art and Culture ","6,804.80","36.29%"
"Punjab","Education, Sports, Art and Culture ","7,471.92","54.42%"
"Chhattisgarh                             ","Education, Sports, Art and Culture ","9,256.96","60.15%"
"Haryana","Education, Sports, Art and Culture ","9,293.18","48.6%"
"Odisha","Education, Sports, Art and Culture ","9,822.05","46.85%"
"Andhra Pradesh             ","Education, Sports, Art and Culture "," 11,036.67","35.25%"
"Assam","Education, Sports, Art and Culture "," 11,164.47","61.72%"
"Kerala","Education, Sports, Art and Culture "," 12,790.19","53.93%"
"Madhya Pradesh              ","Education, Sports, Art and Culture "," 16,222.33","50.59%"
"Bihar","Education, Sports, Art and Culture "," 16,267.17","51.29%"
"Gujarat","Education, Sports, Art and Culture "," 16,421.11","44.73%"
"Karnataka","Education, Sports, Art and Culture "," 18,062.81","45.88%"
"Rajasthan","Education, Sports, Art and Culture "," 19,362.94","51.29%"
"West Bengal","Education, Sports, Art and Culture "," 20,607.34","51.32%"
"Tamil Nadu","Education, Sports, Art and Culture "," 24,244.18","48.15%"
"Uttar Pradesh                ","Education, Sports, Art and Culture "," 33,949.27","55.74%"
"Maharashtra","Education, Sports, Art and Culture "," 39,695.71","51.59%"
