head,desc,2018,2019Est,2019Rev,2020Est,dpcode
303,Dearness Allowance,"13,97","10,38","12,77","20,34",2851 00 102 AS 30300
01,Dearness Allowance,"13,97","10,38","12,77","20,34",2851 00 102 AS 30301
305,Office Expenses,"6,36","6,82","8,39","9,30",2851 00 102 AS 30500
01,Telephone Charges,10,13,20,22,2851 00 102 AS 30501
02,Other Contingencies,11,12,12,20,2851 00 102 AS 30502
03,Electricity Charges,"6,15","6,50","8,00","8,80",2851 00 102 AS 30503
04,Service Postage & Postal Expenditure,,7,7,8,2851 00 102 AS 30504
306,"Rent, Rates and Taxes",,50,50,55,2851 00 102 AS 30600
03,Water Charges,,50,50,55,2851 00 102 AS 30603
308,Advertising and Publicity,"6,68","9,35","9,35","10,29",2851 00 102 AS 30800
01,Advertisement Charges,"6,68","9,35","9,35","10,29",2851 00 102 AS 30801
318,Maintenance,25,"1,49","1,49","1,49",2851 00 102 AS 31800
01,Periodical Maintenance,25,"1,49","1,49","1,49",2851 00 102 AS 31801
319,Machinery and Equipments,"14,29",31,25,25,2851 00 102 AS 31900
01,Purchase,"14,04",6,,,2851 00 102 AS 31901
03,Maintenance,25,25,25,25,2851 00 102 AS 31903
324,Materials and Supplies,"2,20","2,50","2,50","2,50",2851 00 102 AS 32400
01,Materials and Supplies,"2,20","2,50","2,50","2,50",2851 00 102 AS 32401
333,Payments for Professional and Special Services,"14,59","6,00","14,92","16,41",2851 00 102 AS 33300
02,Remuneration,"14,59","6,00","14,92","16,41",2851 00 102 AS 33302
349,Festival Advances,3,,,,2851 00 102 AS 34900
01,Festival Advances-Debit,55,70,"1,70","1,87",2851 00 102 AS 34901
02,Festival Advances-Credit,-52,-70,"-1,70","-1,87",2851 00 102 AS 34902
371,Printing Charges,"4,50",1,5,6,2851 00 102 AS 37100
01,Printing Charges,"4,50",1,5,6,2851 00 102 AS 37101
AS,Total AS,"1,57,09","1,27,14","1,39,82","1,53,99",
AX,Central Services and Repairs Cell for Electro Medical Equipments,,,,,2851 00 102 AX 30000
305,Office Expenses,,3,,,2851 00 102 AX 30500
01,Telephone Charges,,1,,,2851 00 102 AX 30501
02,Other Contingencies,,2,,,2851 00 102 AX 30502
319,Machinery and Equipments,,1,,,2851 00 102 AX 31900
03,Maintenance,,1,,,2851 00 102 AX 31903
AX,Total AX,4,,,,
AY,"Institute of Tool Engineering, Dindigul",,,,,2851 00 102 AY 30000
301,Salaries,"35,11","71,69","62,62","64,98",2851 00 102 AY 30100
01,Pay,"33,04","67,89","58,83","61,19",2851 00 102 AY 30101
02,Medical Allowance,25,30,42,42,2851 00 102 AY 30102
04,Other Allowances,21,46,33,33,2851 00 102 AY 30104
06,House Rent Allowance,"1,61","3,04","3,04","3,04",2851 00 102 AY 30106
303,Dearness Allowance,"3,57","8,83","9,41","14,99",2851 00 102 AY 30300
01,Dearness Allowance,"3,57","8,83","9,41","14,99",2851 00 102 AY 30301
304,Travel Expenses,38,64,64,64,2851 00 102 AY 30400
01,Tour Travelling Allowances,38,64,64,64,2851 00 102 AY 30401
305,Office Expenses,"1,59","1,71","1,89","1,85",2851 00 102 AY 30500
01,Telephone Charges,7,12,17,18,2851 00 102 AY 30501
02,Other Contingencies,16,16,16,22,2851 00 102 AY 30502
03,Electricity Charges,"1,23","1,30","1,43","1,32",2851 00 102 AY 30503
04,Service Postage & Postal Expenditure,13,13,13,13,2851 00 102 AY 30504
306,"Rent, Rates and Taxes",2,3,3,3,2851 00 102 AY 30600
03,Water Charges,2,3,3,3,2851 00 102 AY 30603
319,Machinery and Equipments,10,10,10,10,2851 00 102 AY 31900
03,Maintenance,10,10,10,10,2851 00 102 AY 31903
324,Materials and Supplies,"1,03","1,03","1,03","1,03",2851 00 102 AY 32400
01,Materials and Supplies,"1,03","1,03","1,03","1,03",2851 00 102 AY 32401
333,Payments for Professional and Special Services,"9,05","6,82","16,64","22,44",2851 00 102 AY 33300
02,Remuneration,"7,90","5,55","10,77","11,84",2851 00 102 AY 33302
04,Contract Payment,"1,15","1,27","5,87","10,60",2851 00 102 AY 33304
334,Other Charges,1,1,10,10,2851 00 102 AY 33400
02,"Purchase  of  Books & Periodicals to Libraries etc.,",1,1,10,10,2851 00 102 AY 33402
349,Festival Advances,8,,,,2851 00 102 AY 34900
01,Festival Advances-Debit,30,95,95,90,2851 00 102 AY 34901
02,Festival Advances-Credit,-22,-95,-95,-90,2851 00 102 AY 34902
359,Prizes and Awards,,1,1,1,2851 00 102 AY 35900
01,Prizes and Awards,,1,1,1,2851 00 102 AY 35901
376,Computer and Accessories,25,15,15,15,2851 00 102 AY 37600
02,Maintenance,15,6,6,6,2851 00 102 AY 37602
03,Stationery,10,9,9,9,2851 00 102 AY 37603
AY,Total AY,"51,19","91,02","92,62","1,06,32",
BD,Regional Testing and Analytical Laboratory at Salem,,,,,2851 00 102 BD 30000
301,Salaries,"40,76","37,07","38,64","40,09",2851 00 102 BD 30100
01,Pay,"37,10","34,31","35,96","37,41",2851 00 102 BD 30101
02,Medical Allowance,34,18,22,22,2851 00 102 BD 30102
04,Other Allowances,16,26,14,14,2851 00 102 BD 30104
06,House Rent Allowance,"2,66","1,96","1,96","1,96",2851 00 102 BD 30106
