head,desc,2018,2019Est,2019Rev,2020Est,dpcode
372,Training,,1,,,3054 80 001 JV 37200
01,Training,,1,,,3054 80 001 JV 37201
376,Computer and Accessories,"1,74","1,91","2,43","2,43",3054 80 001 JV 37600
01,Purchase,,1,,,3054 80 001 JV 37601
02,Maintenance,35,40,65,65,3054 80 001 JV 37602
03,Stationery,"1,39","1,50","1,78","1,78",3054 80 001 JV 37603
JV,Total JV,"10,10,38","8,18,16","11,69,84","12,19,36",
JW,Establishment and other Charges for Tamil Nadu Road Sector Project Phase - II,,,,,3054 80 001 JW 30000
306,"Rent, Rates and Taxes","88,07","43,18","93,96","50,50",3054 80 001 JW 30600
01,Rent,"88,07","43,18","93,96","50,50",3054 80 001 JW 30601
318,Maintenance,"9,66","12,00","12,00","12,48",3054 80 001 JW 31800
01,Periodical Maintenance,"9,66","12,00","12,00","12,48",3054 80 001 JW 31801
319,Machinery and Equipments,"3,82","5,85","5,84","5,84",3054 80 001 JW 31900
01,Purchase,,1,,,3054 80 001 JW 31901
03,Maintenance,"3,82","5,84","5,84","5,84",3054 80 001 JW 31903
321,Motor Vehicles,"17,64","19,01","19,00","19,76",3054 80 001 JW 32100
01,Purchase,,1,,,3054 80 001 JW 32101
02,Maintenance of Functional Vehicles,"17,64","19,00","19,00","19,76",3054 80 001 JW 32102
345,"Petroleum, Oil and Lubricant","41,39","61,98","55,63","58,01",3054 80 001 JW 34500
01,"Petroleum, Oil and Lubricant","41,39","61,98","55,63","58,01",3054 80 001 JW 34501
376,Computer and Accessories,"2,08","1,92","1,54","1,54",3054 80 001 JW 37600
02,Maintenance,"1,04",92,82,82,3054 80 001 JW 37602
03,Stationery,"1,04","1,00",72,72,3054 80 001 JW 37603
JW,Total JW,"1,62,66","1,43,94","1,87,97","1,48,13",
#,State's Expenditure Total,"15,29,37","13,22,82","18,59,95","18,89,13",
001,Total 001,"15,29,37","13,22,82","18,59,95","18,89,13",
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
JV,Establishment Charges for Project Management Group for implementation of Tamil Nadu Road Sector Project,,,,,3054 80 911 JV 30000
377,Deduct-Recoveries,-12,,,,3054 80 911 JV 37700
02,Recoveries of Overpayments / Remittance of excess drawals,-12,,,,3054 80 911 JV 37702
JV,Total JV,-12,,,,
#,State's Expenditure Total,-12,,,,
911,Total 911,-12,,,,
80,Total 80,"15,29,25","13,22,82","18,59,95","18,89,13",
3054,Total 3054,"15,29,25","13,22,82","18,59,95","18,89,13",
5054,CAPITAL OUTLAY ON ROADS AND BRIDGES,,,,,
80,General,,,,,
800,Other Expenditure,,,,,
#,Externally Aided Projects Externally Aided Project,,,,,
PB,Tamil Nadu Road Sector Project,,,,,5054 80 800 PB 40000
416,Major Works,"3,03,76",1,1,1,5054 80 800 PB 41600
01,Major Works,"3,03,76",1,1,1,5054 80 800 PB 41601
464,Lands Charged,"3,82",,"35,77",1,5054 80 800 PB 46400
464,Lands Voted,,1,1,1,5054 80 800 PB 46400
01,Lands - Voted,,1,1,1,5054 80 800 PB 46401
51,Lands Charged,"3,82",,"35,77",1,5054 80 800 PB 46451
477,Deduct-Recoveries,"-4,50,31",,,,5054 80 800 PB 47700
02,Recoveries of Overpayments / Remittance of excess drawals,"-4,50,31",,,,5054 80 800 PB 47702
PB,Total PB Charged,"3,82",,"35,77",1,
PB,Total PB Voted,"-1,46,55",2,2,2,
PC,Tamil Nadu Road Sector Project Phase - II,,,,,5054 80 800 PC 40000
416,Major Works,"3,36,43,16","3,59,73,62","3,77,16,17","5,94,06,19",5054 80 800 PC 41600
01,Major Works,"3,36,43,16","3,59,73,62","3,77,16,17","5,94,06,19",5054 80 800 PC 41601
464,Lands,"40,94,20","1,00,00,00","1,00,00,00","20,00,00",5054 80 800 PC 46400
01,Lands - Voted,"40,94,20","1,00,00,00","1,00,00,00","20,00,00",5054 80 800 PC 46401
PC,Total PC,"3,77,37,36","4,59,73,62","4,77,16,17","6,14,06,19",
#,Externally Aided Projects Total Charged,"3,82",,"35,77",1,
800,Total 800 Charged,"3,82",,"35,77",1,
800,Total 800 Voted,"3,75,90,81","4,59,73,64","4,77,16,19","6,14,06,21",
80,Total 80 Charged,"3,82",,"35,77",1,
80,Total 80 Voted,"3,75,90,81","4,59,73,64","4,77,16,19","6,14,06,21",
5054,Total 5054 Charged,"3,82",,"35,77",1,
5054,Total 5054 Voted,"3,75,90,81","4,59,73,64","4,77,16,19","6,14,06,21",
