head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2075,Total 2075 Voted,"2,26,29","2,36,02","2,31,38","2,52,72",
2235,SOCIAL SECURITY AND WELFARE,,,,,
60,Other Social Security,,,,,
and,Welfare Programmes,,,,,
200,Other Programmes,,,,,
#,State's Expenditure,,,,,
BE,Tamil Nadu Government Employees Special Provident Fund - cum - Gratuity Scheme,,,,,2235 60 200 BE 30000
310,Contributions,"25,00,00","25,00,00","25,82,00","32,54,00",2235 60 200 BE 31000
01,Contribution to Specific Fund,"25,00,00","25,00,00","25,82,00","32,54,00",2235 60 200 BE 31001
BE,Total BE,"25,00,00","25,00,00","25,82,00","32,54,00",
BI,Village Officers Special Provident Fund,,,,,2235 60 200 BI 30000
310,Contributions,"10,00","10,00","6,00","6,50",2235 60 200 BI 31000
09,Others,"10,00","10,00","6,00","6,50",2235 60 200 BI 31009
BI,Total BI,"10,00","10,00","6,00","6,50",
#,State's Expenditure Total,"25,10,00","25,10,00","25,88,00","32,60,50",
200,Total 200,"25,10,00","25,10,00","25,88,00","32,60,50",
60,Total 60,"25,10,00","25,10,00","25,88,00","32,60,50",
2235,Total 2235,"25,10,00","25,10,00","25,88,00","32,60,50",
