head,desc,2018,2019Est,2019Rev,2020Est,dpcode
UA,Total UA,"2,54,13,68","1,32,00,00","1,84,09,93","1,32,00,00",
#,Schemes shared between State and Centre Total,"2,54,13,68","1,32,00,00","1,84,09,93","1,32,00,00",
793,Total 793,"2,54,13,68","1,32,00,00","1,84,09,93","1,32,00,00",
794,Special Central Assistance for Tribal Sub-Plan,,,,,
#,Schemes shared between State and Centre,,,,,
UA,Total Sanitation Campaign - Swacch Bharat Mission,,,,,2215 02 794 UA 30000
309,Grants-in-Aid,"16,54,04","4,00,00","5,57,88","4,00,00",2215 02 794 UA 30900
03,Grants for Specific Schemes,"16,54,04","4,00,00","5,57,88","4,00,00",2215 02 794 UA 30903
UA,Total UA,"16,54,04","4,00,00","5,57,88","4,00,00",
#,Schemes shared between State and Centre Total,"16,54,04","4,00,00","5,57,88","4,00,00",
794,Total 794,"16,54,04","4,00,00","5,57,88","4,00,00",
02,Total 02,"8,06,97,17","4,00,37,44","5,58,24,81","4,00,41,17",
2215,Total 2215,"8,13,88,74","4,08,58,69","5,64,81,81","4,06,98,17",
2216,HOUSING,,,,,
03,Rural Housing,,,,,
789,Special Component Plan for Scheduled Castes,,,,,
#,State's Expenditure,,,,,
JB,Roofing cost for construction of Concrete Houses for Scheduled Castes,,,,,2216 03 789 JB 30000
309,Grants-in-Aid,"3,77,62,26","3,77,62,06","3,52,52,98","3,77,62,06",2216 03 789 JB 30900
02,Grants for Creation of Capital Assets,"3,77,62,26","3,77,62,06","3,52,52,98","3,77,62,06",2216 03 789 JB 30902
JB,Total JB,"3,77,62,26","3,77,62,06","3,52,52,98","3,77,62,06",
JD,Solar Powered Green House Scheme,,,,,2216 03 789 JD 30000
309,Grants-in-Aid,"2,03,44,95","1,21,80,00","1,21,80,00","1,21,80,00",2216 03 789 JD 30900
02,Grants for Creation of Capital Assets,"2,03,44,95","1,21,80,00","1,21,80,00","1,21,80,00",2216 03 789 JD 30902
JD,Total JD,"2,03,44,95","1,21,80,00","1,21,80,00","1,21,80,00",
JF,Repaired Housing Schemes for Scheduled Castes,,,,,2216 03 789 JF 30000
311,Subsidies,"66,11,13",1,1,1,2216 03 789 JF 31100
01,Individual Based Subsidy,"66,11,13",1,1,1,2216 03 789 JF 31101
JF,Total JF,"66,11,13",1,1,1,
#,State's Expenditure Total,"6,47,18,34","4,99,42,07","4,74,32,99","4,99,42,07",
789,Total 789,"6,47,18,34","4,99,42,07","4,74,32,99","4,99,42,07",
796,Tribal Area Sub-Plan,,,,,
#,State's Expenditure,,,,,
JB,Roofing cost for construction of Concrete Houses under Tribal Area Sub-Plan,,,,,2216 03 796 JB 30000
309,Grants-in-Aid,"13,02,19","13,02,14","12,15,62","13,02,14",2216 03 796 JB 30900
02,Grants for Creation of Capital Assets,"13,02,19","13,02,14","12,15,62","13,02,14",2216 03 796 JB 30902
JB,Total JB,"13,02,19","13,02,14","12,15,62","13,02,14",
JC,Solar Powered Green House Scheme,,,,,2216 03 796 JC 30000
309,Grants-in-Aid,"7,01,55","4,20,00","4,20,00","4,20,00",2216 03 796 JC 30900
02,Grants for Creation of Capital Assets,"7,01,55","4,20,00","4,20,00","4,20,00",2216 03 796 JC 30902
JC,Total JC,"7,01,55","4,20,00","4,20,00","4,20,00",
JE,Repaired Housing Schemes under Tribal Area Sub-Plan,,,,,2216 03 796 JE 30000
311,Subsidies,"2,27,97",1,1,1,2216 03 796 JE 31100
01,Individual Based Subsidy,"2,27,97",1,1,1,2216 03 796 JE 31101
JE,Total JE,"2,27,97",1,1,1,
JF,Special allocation for differential cost of housing for tribal families,,,,,2216 03 796 JF 30000
309,Grants-in-Aid,,,,"80,00,00",2216 03 796 JF 30900
03,Grants for Specific Schemes,,,,"80,00,00",2216 03 796 JF 30903
JF,Total JF,,,"80,00,00",,
#,State's Expenditure Total,"22,31,71","17,22,15","16,35,63","97,22,15",
796,Total 796,"22,31,71","17,22,15","16,35,63","97,22,15",
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
JA,Roofing cost for construction of Concrete Houses for Other Backward Classes,,,,,2216 03 800 JA 30000
309,Grants-in-Aid,"2,60,43,05","2,60,42,80","2,43,12,40","2,60,42,80",2216 03 800 JA 30900
02,Grants for Creation of Capital Assets,"2,60,43,05","2,60,42,80","2,43,12,40","2,60,42,80",2216 03 800 JA 30902
JA,Total JA,"2,60,43,05","2,60,42,80","2,43,12,40","2,60,42,80",
JE,Grant towards Payment of interest for the loan obtained by TNRHIDC for implementation of IAY Scheme,,,,,2216 03 800 JE 30000
309,Grants-in-Aid,"46,49,01","43,45,83","43,45,83","38,84,20",2216 03 800 JE 30900
04,Grants for Debt Servicing,"46,49,01","43,45,83","43,45,83","38,84,20",2216 03 800 JE 30904
JE,Total JE,"46,49,01","43,45,83","43,45,83","38,84,20",
JF,Grant towards Payment of Principal for the Loan obtained by TNRHIDC for implementation of IAY Scheme,,,,,2216 03 800 JF 30000
309,Grants-in-Aid,"51,45,52","51,45,52","51,45,52","51,45,52",2216 03 800 JF 30900
04,Grants for Debt Servicing,"51,45,52","51,45,52","51,45,52","51,45,52",2216 03 800 JF 30904
JF,Total JF,"51,45,52","51,45,52","51,45,52","51,45,52",
JG,Solar Powered Green House Scheme,,,,,2216 03 800 JG 30000
309,Grants-in-Aid,"4,91,08,50","2,94,00,00","2,94,00,00","2,94,00,00",2216 03 800 JG 30900
02,Grants for Creation of Capital Assets,"4,91,08,50","2,94,00,00","2,94,00,00","2,94,00,00",2216 03 800 JG 30902
JG,Total JG,"4,91,08,50","2,94,00,00","2,94,00,00","2,94,00,00",
JI,Repaired Housing Schemes for Other Backward Classes,,,,,2216 03 800 JI 30000
311,Subsidies,"1,59,57,90",1,1,1,2216 03 800 JI 31100
01,Individual Based Subsidy,"1,59,57,90",1,1,1,2216 03 800 JI 31101
JI,Total JI,"1,59,57,90",1,1,1,
#,State's Expenditure Total,"10,09,03,98","6,49,34,16","6,32,03,76","6,44,72,53",
800,Total 800,"10,09,03,98","6,49,34,16","6,32,03,76","6,44,72,53",
03,Total 03,"16,78,54,03","11,65,98,38","11,22,72,38","12,41,36,75",
2216,Total 2216,"16,78,54,03","11,65,98,38","11,22,72,38","12,41,36,75",
2225,"WELFARE OF SCHEDULED CASTE, SCHEDULED TRIBES, OTHER BACKWARD CLASSES AND MINORITIES",,,,,
01,Welfare of Scheduled Castes,,,,,
789,Special Component Plan for Scheduled Castes,,,,,
#,State's Expenditure,,,,,
AB,Extension Officers (ADW) to implement the Programme intended for the welfare of the Scheduled Caste/Scheduled Tribe under Special Component Plan - Village Panchayats,,,,,2225 01 789 AB 30000
301,Salaries,"20,76,42","22,46,35","23,31,16","24,18,70",2225 01 789 AB 30100
01,Pay,"19,32,36","20,96,34","21,78,91","22,66,07",2225 01 789 AB 30101
02,Medical Allowance,"12,79","13,67","13,37","13,64",2225 01 789 AB 30102
04,Other Allowances,"12,40","9,90","12,40","12,40",2225 01 789 AB 30104
06,House Rent Allowance,"1,06,91","1,19,59","1,19,59","1,19,59",2225 01 789 AB 30106
07,Travel Concession,"7,27","1,44","1,78","1,89",2225 01 789 AB 30107
08,City Compensatory Allowance,"4,69","5,41","5,11","5,11",2225 01 789 AB 30108
303,Dearness Allowance,"1,90,58","2,72,53","2,15,13","5,55,19",2225 01 789 AB 30300
01,Dearness Allowance,"1,90,58","2,72,53","2,15,13","5,55,19",2225 01 789 AB 30301
304,Travel Expenses,"1,16,77","1,46,47","1,46,72","1,46,63",2225 01 789 AB 30400
01,Tour Travelling Allowances,"76,81","1,00,00","1,00,16","1,00,16",2225 01 789 AB 30401
02,Transfer Travelling Allowances,"1,16","3,32","3,41","3,32",2225 01 789 AB 30402
03,Fixed Travelling Allowances,"38,80","43,15","43,15","43,15",2225 01 789 AB 30403
349,Festival Advances,-63,,,,2225 01 789 AB 34900
01,Festival Advances-Debit,"9,85","17,95","36,95","52,45",2225 01 789 AB 34901
02,Festival Advances-Credit,"-10,48","-17,95","-36,95","-52,45",2225 01 789 AB 34902
AB,Total AB,"23,83,14","26,65,35","26,93,01","31,20,52",
#,State's Expenditure Total,"23,83,14","26,65,35","26,93,01","31,20,52",
789,Total 789,"23,83,14","26,65,35","26,93,01","31,20,52",
01,Total 01,"23,83,14","26,65,35","26,93,01","31,20,52",
2225,Total 2225,"23,83,14","26,65,35","26,93,01","31,20,52",
2235,SOCIAL SECURITY AND WELFARE,,,,,
02,Social Welfare,,,,,
103,Women's Welfare,,,,,
#,State's Expenditure,,,,,
LC,Tamil Nadu Women Development Project (Mahalir Thittam),,,,,2235 02 103 LC 30000
311,Subsidies,,1,,,2235 02 103 LC 31100
02,General Subsidy,,1,,,2235 02 103 LC 31102
LC,Total LC,1,,,,
MA,Amma Two Wheeler Scheme,,,,,2235 02 103 MA 30000
311,Subsidies,"1,00,65,17","1,95,00,00","2,37,90,00","1,97,44,49",2235 02 103 MA 31100
02,General Subsidy,"1,00,65,17","1,95,00,00","2,37,90,00","1,97,44,49",2235 02 103 MA 31102
MA,Total MA,"1,00,65,17","1,95,00,00","2,37,90,00","1,97,44,49",
#,State's Expenditure Total,"1,00,65,17","1,95,00,01","2,37,90,00","1,97,44,49",
#,Externally Aided Projects,,,,,
PD,World Bank aided Tamil Nadu Empowerment and Poverty Reduction Project,,,,,2235 02 103 PD 30000
309,Grants-in-Aid,,1,1,1,2235 02 103 PD 30900
03,Grants for Specific Schemes,,1,1,1,2235 02 103 PD 30903
PD,Total PD,1,1,1,,
PE,World Bank aided Tamil Nadu Rural Transformation Project (TNPVP Phase-II),,,,,2235 02 103 PE 30000
309,Grants-in-Aid,"38,67,82","1,18,68,00","50,31,42","1,12,71,46",2235 02 103 PE 30900
03,Grants for Specific Schemes,"38,67,82","1,18,68,00","50,31,42","1,12,71,46",2235 02 103 PE 30903
PE,Total PE,"38,67,82","1,18,68,00","50,31,42","1,12,71,46",
#,Externally Aided Projects Total,"38,67,82","1,18,68,01","50,31,43","1,12,71,47",
103,Total 103,"1,39,32,99","3,13,68,02","2,88,21,43","3,10,15,96",
200,Other Programmes,,,,,
#,State's Expenditure,,,,,
JL,Special Fund Assistance to the families under Below Poverty Line - Rural Area,,,,,2235 02 200 JL 30000
309,Grants-in-Aid,"15,00",,"1,12,48",1,2235 02 200 JL 30900
01,Grants for Current Expenditure,,,"1,12,48",1,2235 02 200 JL 30901
09,Others,"15,00",,,,2235 02 200 JL 30909
JL,Total JL,"15,00",,"1,12,48",1,
#,State's Expenditure Total,"15,00",,"1,12,48",1,
200,Total 200,"15,00",,"1,12,48",1,
789,Special Component Plan for Scheduled Castes,,,,,
#,State's Expenditure,,,,,
JD,Tamil Nadu Women Development Project (Mahalir Thittam) under Special Component Plan,,,,,2235 02 789 JD 30000
311,Subsidies,,1,,,2235 02 789 JD 31100
02,General Subsidy,,1,,,2235 02 789 JD 31102
JD,Total JD,1,,,,
JP,Amma Two Wheeler Scheme,,,,,2235 02 789 JP 30000
311,Subsidies,,"52,50,00","64,05,00","53,15,82",2235 02 789 JP 31100
02,General Subsidy,,"52,50,00","64,05,00","53,15,82",2235 02 789 JP 31102
JP,Total JP,"52,50,00","64,05,00","53,15,82",,
#,State's Expenditure Total,,"52,50,01","64,05,00","53,15,82",
#,Externally Aided Projects,,,,,
PA,World Bank aided Tamil Nadu Empowerment and Poverty Reduction Project under Special Component Plan,,,,,2235 02 789 PA 30000
309,Grants-in-Aid,,1,1,1,2235 02 789 PA 30900
03,Grants for Specific Schemes,,1,1,1,2235 02 789 PA 30903
PA,Total PA,1,1,1,,
PC,World Bank aided Tamil Nadu Rural Transformation Project (TNPVP Phase-II) under Special Component Plan,,,,,2235 02 789 PC 30000
309,Grants-in-Aid,"16,97,40","51,60,00","21,87,58","49,00,63",2235 02 789 PC 30900
03,Grants for Specific Schemes,"16,97,40","51,60,00","21,87,58","49,00,63",2235 02 789 PC 30903
PC,Total PC,"16,97,40","51,60,00","21,87,58","49,00,63",
#,Externally Aided Projects Total,"16,97,40","51,60,01","21,87,59","49,00,64",
789,Total 789,"16,97,40","1,04,10,02","85,92,59","1,02,16,46",
796,Tribal Area Sub-Plan,,,,,
#,State's Expenditure,,,,,
JE,Tamil Nadu Women Development Project (Mahalir Thittam),,,,,2235 02 796 JE 30000
311,Subsidies,,1,,,2235 02 796 JE 31100
02,General Subsidy,,1,,,2235 02 796 JE 31102
JE,Total JE,1,,,,
JG,Amma Two Wheeler Scheme,,,,,2235 02 796 JG 30000
311,Subsidies,,"2,50,00","3,05,00","2,53,13",2235 02 796 JG 31100
02,General Subsidy,,"2,50,00","3,05,00","2,53,13",2235 02 796 JG 31102
JG,Total JG,"2,50,00","3,05,00","2,53,13",,
#,State's Expenditure Total,,"2,50,01","3,05,00","2,53,13",
#,Externally Aided Projects,,,,,
PA,World Bank aided Tamil Nadu Empowerment and Poverty Reduction Project,,,,,2235 02 796 PA 30000
309,Grants-in-Aid,,1,1,1,2235 02 796 PA 30900
03,Grants for Specific Schemes,,1,1,1,2235 02 796 PA 30903
PA,Total PA,1,1,1,,
PC,World Bank aided Tamil Nadu Rural Transformation Project (TNPVP Phase-II) under Tribal Area Sub-Plan,,,,,2235 02 796 PC 30000
309,Grants-in-Aid,"92,79","1,72,00","72,92","1,63,35",2235 02 796 PC 30900
03,Grants for Specific Schemes,"92,79","1,72,00","72,92","1,63,35",2235 02 796 PC 30903
PC,Total PC,"92,79","1,72,00","72,92","1,63,35",
#,Externally Aided Projects Total,"92,79","1,72,01","72,93","1,63,36",
796,Total 796,"92,79","4,22,02","3,77,93","4,16,49",
911,Deduct - Recoveries of Overpayments Externally Aided Project,,,,,
PD,World Bank aided Tamil Nadu Empowerment and Poverty Reduction Project,,,,,2235 02 911 PD 30000
377,Deduct-Recoveries,"-18,55,77",,,,2235 02 911 PD 37700
02,Recoveries of Overpayments / Remittance of excess drawals,"-18,55,77",,,,2235 02 911 PD 37702
PD,Total PD,"-18,55,77",,,,
#,Externally Aided Projects Total,"-18,55,77",,,,
911,Total 911,"-18,55,77",,,,
02,Total 02,"1,38,82,41","4,22,00,06","3,79,04,43","4,16,48,92",
2235,Total 2235,"1,38,82,41","4,22,00,06","3,79,04,43","4,16,48,92",
2501,SPECIAL PROGRAMMES FOR RURAL DEVELOPMENT,,,,,
06,Self Employment Programmes,,,,,
003,Training,,,,,
#,State's Expenditure,,,,,
JC,Monitoring and Controlling of Panchayat Raj and Implementation of Rural Development Schemes,,,,,2501 06 003 JC 30000
301,Salaries,"43,24,27","43,64,50","44,85,29","46,91,89",2501 06 003 JC 30100
01,Pay,"40,52,27","40,88,73","41,98,73","44,05,31",2501 06 003 JC 30101
02,Medical Allowance,"23,55","23,58","24,29","24,29",2501 06 003 JC 30102
03,Medical Charges,4,1,1,1,2501 06 003 JC 30103
04,Other Allowances,"34,69","25,42","34,69","34,69",2501 06 003 JC 30104
06,House Rent Allowance,"2,03,60","2,15,37","2,15,37","2,15,37",2501 06 003 JC 30106
07,Travel Concession,48,"1,34","2,15","2,17",2501 06 003 JC 30107
08,City Compensatory Allowance,"9,64","10,05","10,05","10,05",2501 06 003 JC 30108
303,Dearness Allowance,"4,29,22","3,68,00","5,49,33","10,79,30",2501 06 003 JC 30300
01,Dearness Allowance,"4,29,22","3,68,00","5,49,33","10,79,30",2501 06 003 JC 30301
304,Travel Expenses,"1,04,13","1,47,79","1,34,97","1,34,60",2501 06 003 JC 30400
01,Tour Travelling Allowances,"99,49","1,40,00","1,26,81","1,26,81",2501 06 003 JC 30401
02,Transfer Travelling Allowances,"2,17","4,40","4,77","4,40",2501 06 003 JC 30402
03,Fixed Travelling Allowances,"2,47","3,39","3,39","3,39",2501 06 003 JC 30403
305,Office Expenses,,,,"13,01",2501 06 003 JC 30500
02,Other Contingencies,,,,66,2501 06 003 JC 30502
05,Furniture,,,,"12,35",2501 06 003 JC 30505
321,Motor Vehicles,13,13,13,"19,57",2501 06 003 JC 32100
01,Purchase,,,,"19,44",2501 06 003 JC 32101
02,Maintenance of Functional Vehicles,13,13,13,13,2501 06 003 JC 32102
345,"Petroleum, Oil and Lubricant","1,49","1,50","1,50","1,70",2501 06 003 JC 34500
01,"Petroleum, Oil and Lubricant","1,49","1,50","1,50","1,70",2501 06 003 JC 34501
349,Festival Advances,-13,,,,2501 06 003 JC 34900
01,Festival Advances-Debit,"12,94","31,80","70,60","86,10",2501 06 003 JC 34901
02,Festival Advances-Credit,"-13,07","-31,80","-70,60","-86,10",2501 06 003 JC 34902
376,Computer and Accessories,,,,"12,45",2501 06 003 JC 37600
01,Purchase,,,,"12,45",2501 06 003 JC 37601
JC,Total JC,"48,59,11","48,81,92","51,71,22","59,52,52",
#,State's Expenditure Total,"48,59,11","48,81,92","51,71,22","59,52,52",
#,Schemes shared between State and Centre,,,,,
UB,Deen Dayal Upadhyaya Grameen Kaushal Yojana (DDU-GKY),,,,,2501 06 003 UB 30000
309,Grants-in-Aid,"56,91,90","1,15,44,90","87,50,00","1,49,80,00",2501 06 003 UB 30900
03,Grants for Specific Schemes,"56,91,90","1,15,44,90","87,50,00","1,49,80,00",2501 06 003 UB 30903
UB,Total UB,"56,91,90","1,15,44,90","87,50,00","1,49,80,00",
UC,Aajeevika(NRLM),,,,,2501 06 003 UC 30000
309,Grants-in-Aid,"1,67,33,10","1,72,70,91","1,92,10,00","2,25,32,43",2501 06 003 UC 30900
03,Grants for Specific Schemes,"1,67,33,10","1,72,70,91","1,92,10,00","2,25,32,43",2501 06 003 UC 30903
UC,Total UC,"1,67,33,10","1,72,70,91","1,92,10,00","2,25,32,43",
UD,National Rural Economic Transformation Project,,,,,2501 06 003 UD 30000
309,Grants-in-Aid,,,"12,70,00",1,2501 06 003 UD 30900
03,Grants for Specific Schemes,,,"12,70,00",1,2501 06 003 UD 30903
UD,Total UD,,"12,70,00",1,,
#,Schemes shared between State and Centre Total,"2,24,25,00","2,88,15,81","2,92,30,00","3,75,12,44",
003,Total 003,"2,72,84,11","3,36,97,73","3,44,01,22","4,34,64,96",
102,National Rural Livelihood Mission (NRLM),,,,,
#,Schemes shared between State and Centre,,,,,
UA,Mahila Kisan Sashaktikaran Pariyojana (MKSP),,,,,2501 06 102 UA 30000
309,Grants-in-Aid,,"1,63,30","1,00,00","1,04,80",2501 06 102 UA 30900
03,Grants for Specific Schemes,,"1,63,30","1,00,00","1,04,80",2501 06 102 UA 30903
UA,Total UA,"1,63,30","1,00,00","1,04,80",,
UB,Stratup Village Entrepreneurship Programme (SVEP),,,,,2501 06 102 UB 30000
309,Grants-in-Aid,,"60,71","78,00","8,46,99",2501 06 102 UB 30900
03,Grants for Specific Schemes,,"60,71","78,00","8,46,99",2501 06 102 UB 30903
UB,Total UB,"60,71","78,00","8,46,99",,
#,Schemes shared between State and Centre Total,,"2,24,01","1,78,00","9,51,79",
102,Total 102,"2,24,01","1,78,00","9,51,79",,
793,Special Central Assistance for Scheduled Caste Component Plan,,,,,
#,Schemes shared between State and Centre,,,,,
UA,Deen Dayal Upadhyaya Grameen Kaushal Yojana (DDU-GKY),,,,,2501 06 793 UA 30000
309,Grants-in-Aid,"25,57,32","66,96,04","50,75,00","86,88,40",2501 06 793 UA 30900
03,Grants for Specific Schemes,"25,57,32","66,96,04","50,75,00","86,88,40",2501 06 793 UA 30903
UA,Total UA,"25,57,32","66,96,04","50,75,00","86,88,40",
UB,Aajeevika(NRLM),,,,,2501 06 793 UB 30000
309,Grants-in-Aid,"64,59,84","1,00,17,12","1,11,41,80","1,30,68,82",2501 06 793 UB 30900
03,Grants for Specific Schemes,"64,59,84","1,00,17,12","1,11,41,80","1,30,68,82",2501 06 793 UB 30903
UB,Total UB,"64,59,84","1,00,17,12","1,11,41,80","1,30,68,82",
UC,Mahila Kisan Sashaktikaran Pariyojana (MKSP),,,,,2501 06 793 UC 30000
309,Grants-in-Aid,,"94,71","58,00","60,78",2501 06 793 UC 30900
03,Grants for Specific Schemes,,"94,71","58,00","60,78",2501 06 793 UC 30903
UC,Total UC,"94,71","58,00","60,78",,
UD,Stratup Village Entrepreneurship Programme (SVEP),,,,,2501 06 793 UD 30000
309,Grants-in-Aid,,"16,35","21,00","2,28,03",2501 06 793 UD 30900
03,Grants for Specific Schemes,,"16,35","21,00","2,28,03",2501 06 793 UD 30903
UD,Total UD,"16,35","21,00","2,28,03",,
#,Schemes shared between State and Centre Total,"90,17,16","1,68,24,22","1,62,95,80","2,20,46,03",
793,Total 793,"90,17,16","1,68,24,22","1,62,95,80","2,20,46,03",
794,Special Central Assistance for Tribal Sub-Plan,,,,,
#,Schemes shared between State and Centre,,,,,
UA,Deen Dayal Upadhyaya Grameen Kaushal Yojana (DDU-GKY),,,,,2501 06 794 UA 30000
309,Grants-in-Aid,"18,51,85","48,48,87","36,75,00","62,91,60",2501 06 794 UA 30900
03,Grants for Specific Schemes,"18,51,85","48,48,87","36,75,00","62,91,60",2501 06 794 UA 30903
UA,Total UA,"18,51,85","48,48,87","36,75,00","62,91,60",
UB,Aajeevika(NRLM),,,,,2501 06 794 UB 30000
309,Grants-in-Aid,"9,30,20","72,53,78","80,68,20","94,63,62",2501 06 794 UB 30900
03,Grants for Specific Schemes,"9,30,20","72,53,78","80,68,20","94,63,62",2501 06 794 UB 30903
UB,Total UB,"9,30,20","72,53,78","80,68,20","94,63,62",
UC,Mahila Kisan Sashaktikaran Pariyojana (MKSP),,,,,2501 06 794 UC 30000
309,Grants-in-Aid,,"68,59","42,00","44,00",2501 06 794 UC 30900
03,Grants for Specific Schemes,,"68,59","42,00","44,00",2501 06 794 UC 30903
UC,Total UC,"68,59","42,00","44,00",,
UD,Stratup Village Entrepreneurship Programme (SVEP),,,,,2501 06 794 UD 30000
309,Grants-in-Aid,,78,"1,00","10,86",2501 06 794 UD 30900
03,Grants for Specific Schemes,,78,"1,00","10,86",2501 06 794 UD 30903
UD,Total UD,78,"1,00","10,86",,
#,Schemes shared between State and Centre Total,"27,82,05","1,21,72,02","1,17,86,20","1,58,10,08",
794,Total 794,"27,82,05","1,21,72,02","1,17,86,20","1,58,10,08",
06,Total 06,"3,90,83,32","6,29,17,98","6,26,61,22","8,22,72,86",
2501,Total 2501,"3,90,83,32","6,29,17,98","6,26,61,22","8,22,72,86",
2505,RURAL EMPLOYMENT,,,,,
01,National Programmes,,,,,
702,Jawahar Gram  Samridhi Yojana,,,,,
#,State's Expenditure,,,,,
JA,Sampoorna Grameen Rozgar Yojana - Block Panchayats,,,,,2505 01 702 JA 30000
301,Salaries,"30,04,29","44,56,14","37,99,80","45,78,36",2505 01 702 JA 30100
01,Pay,"27,75,06","42,05,47","35,45,04","43,21,63",2505 01 702 JA 30101
02,Medical Allowance,"18,57","23,58","23,21","23,58",2505 01 702 JA 30102
03,Medical Charges,45,70,70,70,2505 01 702 JA 30103
04,Other Allowances,"39,55","35,41","39,55","39,55",2505 01 702 JA 30104
06,House Rent Allowance,"1,53,41","1,75,64","1,75,64","1,75,64",2505 01 702 JA 30106
07,Travel Concession,"7,38","1,30","1,62","3,22",2505 01 702 JA 30107
08,City Compensatory Allowance,"9,87","14,04","14,04","14,04",2505 01 702 JA 30108
303,Dearness Allowance,"15,22,70","7,10,20","16,83,82","10,58,80",2505 01 702 JA 30300
01,Dearness Allowance,"15,22,70","7,10,20","16,83,82","10,58,80",2505 01 702 JA 30301
304,Travel Expenses,"73,45","1,08,77","1,08,71","1,08,77",2505 01 702 JA 30400
01,Tour Travelling Allowances,"72,15","1,06,18","1,06,18","1,06,18",2505 01 702 JA 30401
02,Transfer Travelling Allowances,"1,16","2,55","2,49","2,55",2505 01 702 JA 30402
03,Fixed Travelling Allowances,14,4,4,4,2505 01 702 JA 30403
305,Office Expenses,"3,06","3,75","4,31","26,44",2505 01 702 JA 30500
01,Telephone Charges,,,,96,2505 01 702 JA 30501
