head,desc,2018,2019Est,2019Rev,2020Est,dpcode
01,Water Supply,,,,,
192,Loans to Municipalities/ Municipal councils,,,,,
#,State's Expenditure,,,,,
AA,Loans to Local Bodies for Water Supply Scheme - Controlled by Commissioner of Municipal Administration,,,,,6215 01 192 AA 50000
502,Loan - Outgo,"4,10,52",,,,6215 01 192 AA 50200
01,Bearing Interest,"4,10,52",,,,6215 01 192 AA 50201
AA,Total AA,"4,10,52",,,,
JB,Loans to TWAD Board for repayment of LIC Loan for Water supply scheme - Controlled by Commissioner of Municipal Administration.,,,,,6215 01 192 JB 50000
502,Loan - Outgo,,"3,29,71","3,29,71","2,07,88",6215 01 192 JB 50200
01,Bearing Interest,,"3,29,71","3,29,71","2,07,88",6215 01 192 JB 50201
JB,Total JB,"3,29,71","3,29,71","2,07,88",,
#,State's Expenditure Total,"4,10,52","3,29,71","3,29,71","2,07,88",
192,Total 192,"4,10,52","3,29,71","3,29,71","2,07,88",
01,Total 01,"4,10,52","3,29,71","3,29,71","2,07,88",
6215,Total 6215,"4,10,52","3,29,71","3,29,71","2,07,88",
