head,desc,2018,2019Est,2019Rev,2020Est,dpcode
JC,Tamil Nadu Urban Livelihood  Mission in Corporations / Municipalities,,,,,2217 05 796 JC 30000
309,Grants-in-Aid,,"1,29,00",1,"34,40",2217 05 796 JC 30900
03,Grants for Specific Schemes,,"1,29,00",1,"34,40",2217 05 796 JC 30903
JC,Total JC,"1,29,00",1,"34,40",,
#,State's Expenditure Total,,"1,29,00",1,"34,40",
796,Total 796,"1,29,00",1,"34,40",,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
JT,Tamil Nadu Urban Livelihood  Mission in Corporations / Municipalities,,,,,2217 05 800 JT 30000
309,Grants-in-Aid,,"21,96,00",1,"5,85,60",2217 05 800 JT 30900
03,Grants for Specific Schemes,,"21,96,00",1,"5,85,60",2217 05 800 JT 30903
JT,Total JT,"21,96,00",1,"5,85,60",,
KA,Schemes implemented in Urban Local Bodies under Infrastructure and Amenities Fund,,,,,2217 05 800 KA 30000
309,Grants-in-Aid,"60,43,00",1,"5,07,00",1,2217 05 800 KA 30900
02,Grants for Creation of Capital Assets,"60,43,00",1,"5,07,00",1,2217 05 800 KA 30902
KA,Total KA,"60,43,00",1,"5,07,00",1,
KF,Grant to CMA for implementation of Asian Development Bank assisted Tamil Nadu Urban Flagship Investment Programme (TNUFIP),,,,,2217 05 800 KF 30000
309,Grants-in-Aid,,,1,"55,45,00",2217 05 800 KF 30900
03,Grants for Specific Schemes,,,1,"55,45,00",2217 05 800 KF 30903
KF,Total KF,,1,"55,45,00",,
#,State's Expenditure Total,"60,43,00","21,96,01","5,07,02","61,30,61",
#,Externally Aided Projects,,,,,
PA,Ploughing back of the surplus distribution TNUDF into Water and Sanitation Pooled Fund,,,,,2217 05 800 PA 30000
310,Contributions,,1,1,1,2217 05 800 PA 31000
01,Contribution to Specific Fund,,1,1,1,2217 05 800 PA 31001
PA,Total PA,1,1,1,,
PB,Result based grants for Urban Governance under TNSUDP,,,,,2217 05 800 PB 30000
309,Grants-in-Aid,,"72,53,50","1,27,70,00","72,53,50",2217 05 800 PB 30900
03,Grants for Specific Schemes,,"72,53,50","1,27,70,00","72,53,50",2217 05 800 PB 30903
PB,Total PB,"72,53,50","1,27,70,00","72,53,50",,
PC,Urban Sector Technical Assistance under TNSUDP,,,,,2217 05 800 PC 30000
309,Grants-in-Aid,"20,00,00","30,00,00","30,00,00","30,00,00",2217 05 800 PC 30900
03,Grants for Specific Schemes,"20,00,00","30,00,00","30,00,00","30,00,00",2217 05 800 PC 30903
PC,Total PC,"20,00,00","30,00,00","30,00,00","30,00,00",
#,Externally Aided Projects Total,"20,00,00","1,02,53,51","1,57,70,01","1,02,53,51",
#,Schemes shared between State and Centre,,,,,
UB,Implementation of Swacch Bharat Mission in Corporations / Municipalities,,,,,2217 05 800 UB 30000
309,Grants-in-Aid,"1,75,00,00","6,66,16,90","6,66,16,90","4,20,00,00",2217 05 800 UB 30900
03,Grants for Specific Schemes,"1,75,00,00","6,66,16,90","6,66,16,90","4,20,00,00",2217 05 800 UB 30903
UB,Total UB,"1,75,00,00","6,66,16,90","6,66,16,90","4,20,00,00",
UF,Safe city projects forwomen's safety in public places in Chennai under the NIRBHAYA fund,,,,,2217 05 800 UF 30000
309,Grants-in-Aid,"2,82,28,00","76,98,00","76,98,00","65,80,00",2217 05 800 UF 30900
03,Grants for Specific Schemes,"2,82,28,00","76,98,00","76,98,00","65,80,00",2217 05 800 UF 30903
UF,Total UF,"2,82,28,00","76,98,00","76,98,00","65,80,00",
#,Schemes shared between State and Centre Total,"4,57,28,00","7,43,14,90","7,43,14,90","4,85,80,00",
800,Total 800,"5,37,71,00","8,67,64,42","9,05,91,93","6,49,64,12",
902,Deduct - Amount met from Reserve Fund,,,,,
#,State's Expenditure,,,,,
JC,Amount met from State Infrastructure and Amenities Fund,,,,,2217 05 902 JC 30000
330,Inter-Account Transfers,"-58,85,00",-1,"-5,07,00",-1,2217 05 902 JC 33000
01,Inter-Account Transfers,"-58,85,00",-1,"-5,07,00",-1,2217 05 902 JC 33001
JC,Total JC,"-58,85,00",-1,"-5,07,00",-1,
JD,Deduct - Amount met from State Innovation Fund,,,,,2217 05 902 JD 30000
330,Inter-Account Transfers,"1,62,84",,,,2217 05 902 JD 33000
01,Inter-Account Transfers,"1,62,84",,,,2217 05 902 JD 33001
JD,Total JD,"1,62,84",,,,
#,State's Expenditure Total,"-57,22,16",-1,"-5,07,00",-1,
902,Total 902,"-57,22,16",-1,"-5,07,00",-1,
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
JL,Deduct - Recoveries of Overpayments,,,,,2217 05 911 JL 30000
377,Deduct-Recoveries,"-81,54,09",,,,2217 05 911 JL 37700
02,Recoveries of Overpayments / Remittance of excess drawals,"-81,54,09",,,,2217 05 911 JL 37702
JL,Total JL,"-81,54,09",,,,
KB,Schemes implemented under Infrastructure and Amenities Fund,,,,,2217 05 911 KB 30000
377,Deduct-Recoveries,"-1,86,84",,,,2217 05 911 KB 37700
02,Recoveries of Overpayments / Remittance of excess drawals,"-1,86,84",,,,2217 05 911 KB 37702
KB,Total KB,"-1,86,84",,,,
KD,Solid Waste Management - Generation of Enrich bio-gas as an alternative fuel to Corporation vehicles in Thoothukudi Corporation - Scheme under State Innovation Fund,,,,,2217 05 911 KD 30000
377,Deduct-Recoveries,"-1,34,00",,,,2217 05 911 KD 37700
03,Other Recoveries,"-1,34,00",,,,2217 05 911 KD 37703
KD,Total KD,"-1,34,00",,,,
#,State's Expenditure Total,"-84,74,93",,,,
911,Total 911,"-84,74,93",,,,
05,Total 05,"4,70,73,90","11,61,18,52","12,35,89,19","8,31,78,53",
80,General,,,,,
001,Direction and Administration,,,,,
#,State's Expenditure,,,,,
AC,Commissioner  of Municipal Administration,,,,,2217 80 001 AC 30000
301,Salaries,"12,43,53","12,18,06","12,26,30","12,68,16",2217 80 001 AC 30100
01,Pay,"11,12,00","10,90,29","10,93,39","11,37,14",2217 80 001 AC 30101
02,Medical Allowance,"6,20","5,90","6,55","6,55",2217 80 001 AC 30102
03,Medical Charges,"1,11","2,10","4,00","2,11",2217 80 001 AC 30103
04,Other Allowances,"8,83","6,54","6,36","6,36",2217 80 001 AC 30104
06,House Rent Allowance,"99,01","97,20","98,78","98,78",2217 80 001 AC 30106
07,Travel Concession,9,42,42,42,2217 80 001 AC 30107
08,City Compensatory Allowance,"16,29","15,61","16,80","16,80",2217 80 001 AC 30108
303,Dearness Allowance,"1,31,76","1,41,73","1,69,79","2,78,60",2217 80 001 AC 30300
01,Dearness Allowance,"1,31,76","1,41,73","1,69,79","2,78,60",2217 80 001 AC 30301
304,Travel Expenses,"9,27","15,36","15,36","15,36",2217 80 001 AC 30400
01,Tour Travelling Allowances,"9,27","15,06","15,06","15,06",2217 80 001 AC 30401
02,Transfer Travelling Allowances,,30,30,30,2217 80 001 AC 30402
305,Office Expenses,"26,34","28,53","28,37","28,37",2217 80 001 AC 30500
01,Telephone Charges,"8,79","7,21","7,21","7,21",2217 80 001 AC 30501
02,Other Contingencies,"2,79","3,16","3,16","3,16",2217 80 001 AC 30502
03,Electricity Charges,"12,56","15,00","15,00","15,00",2217 80 001 AC 30503
04,Service Postage & Postal Expenditure,"2,20","3,16","3,00","3,00",2217 80 001 AC 30504
306,"Rent, Rates and Taxes","3,84","11,80","17,85","17,85",2217 80 001 AC 30600
01,Rent,"3,04","3,60","3,05","3,05",2217 80 001 AC 30601
02,Property tax,80,"8,20","14,80","14,80",2217 80 001 AC 30602
308,Advertising and Publicity,70,71,"14,04",71,2217 80 001 AC 30800
01,Advertisement Charges,,1,"13,34",1,2217 80 001 AC 30801
02,Exhibition,70,70,70,70,2217 80 001 AC 30802
321,Motor Vehicles,14,51,"2,51",51,2217 80 001 AC 32100
01,Purchase,,1,1,1,2217 80 001 AC 32101
02,Maintenance of Functional Vehicles,14,50,"2,50",50,2217 80 001 AC 32102
333,Payments for Professional and Special Services,,1,1,"1,00",2217 80 001 AC 33300
01,Pleaders Fees,,1,1,"1,00",2217 80 001 AC 33301
345,"Petroleum, Oil and Lubricant","7,77","10,00","18,10","19,36",2217 80 001 AC 34500
01,"Petroleum, Oil and Lubricant","7,77","10,00","18,10","19,36",2217 80 001 AC 34501
349,Festival Advances,-68,,,,2217 80 001 AC 34900
01,Festival Advances-Debit,"5,65","10,60","19,70","19,70",2217 80 001 AC 34901
02,Festival Advances-Credit,"-6,33","-10,60","-19,70","-19,70",2217 80 001 AC 34902
351,Compensation Charged,,1,1,1,2217 80 001 AC 35100
52,Other Compensations Charged,,1,1,1,2217 80 001 AC 35152
359,Prizes and Awards,,1,1,1,2217 80 001 AC 35900
01,Prizes and Awards,,1,1,1,2217 80 001 AC 35901
376,Computer and Accessories,"2,04","3,17","3,17","3,17",2217 80 001 AC 37600
02,Maintenance,"1,56","1,65","1,65","1,65",2217 80 001 AC 37602
03,Stationery,48,"1,52","1,52","1,52",2217 80 001 AC 37603
AC,Total AC Charged,,1,1,1,
AC,Total AC Voted,"14,24,71","14,29,89","14,95,51","16,33,10",
AD,Municipal Commissioners,,,,,2217 80 001 AD 30000
301,Salaries,"6,96,27","6,61,71","6,03,41","6,27,54",2217 80 001 AD 30100
01,Pay,"6,96,27","6,61,71","6,03,41","6,27,54",2217 80 001 AD 30101
303,Dearness Allowance,"1,27,52","86,02","1,04,96","1,53,75",2217 80 001 AD 30300
01,Dearness Allowance,"1,27,52","86,02","1,04,96","1,53,75",2217 80 001 AD 30301
349,Festival Advances,-5,,,,2217 80 001 AD 34900
01,Festival Advances-Debit,,"4,30","4,30","4,30",2217 80 001 AD 34901
02,Festival Advances-Credit,-5,"-4,30","-4,30","-4,30",2217 80 001 AD 34902
AD,Total AD,"8,23,74","7,47,73","7,08,37","7,81,29",
AE,Elections to Municipalities,,,,,2217 80 001 AE 30000
301,Salaries,"7,25","7,65","7,33","7,59",2217 80 001 AE 30100
01,Pay,"6,36","6,89","6,26","6,51",2217 80 001 AE 30101
03,Medical Charges,4,10,10,11,2217 80 001 AE 30103
04,Other Allowances,6,6,5,5,2217 80 001 AE 30104
06,House Rent Allowance,65,40,82,82,2217 80 001 AE 30106
08,City Compensatory Allowance,14,20,10,10,2217 80 001 AE 30108
303,Dearness Allowance,55,90,90,"1,59",2217 80 001 AE 30300
01,Dearness Allowance,55,90,90,"1,59",2217 80 001 AE 30301
304,Travel Expenses,,4,4,4,2217 80 001 AE 30400
01,Tour Travelling Allowances,,4,4,4,2217 80 001 AE 30401
305,Office Expenses,,5,5,5,2217 80 001 AE 30500
02,Other Contingencies,,5,5,5,2217 80 001 AE 30502
349,Festival Advances,,,,,
01,Festival Advances-Debit,10,10,20,20,2217 80 001 AE 34901
02,Festival Advances-Credit,-10,-10,-20,-20,2217 80 001 AE 34902
AE,Total AE,"7,80","8,64","8,32","9,27",
AH,Extension of Self Sufficiency Schemes to financially weaker Municipalities,,,,,2217 80 001 AH 30000
301,Salaries,"17,78","18,74","8,65","8,97",2217 80 001 AH 30100
01,Pay,"16,26","17,02","8,14","8,46",2217 80 001 AH 30101
02,Medical Allowance,8,12,15,15,2217 80 001 AH 30102
04,Other Allowances,18,8,5,5,2217 80 001 AH 30104
06,House Rent Allowance,"1,08","1,35",29,29,2217 80 001 AH 30106
07,Travel Concession,,2,2,2,2217 80 001 AH 30107
08,City Compensatory Allowance,18,15,,,2217 80 001 AH 30108
303,Dearness Allowance,"1,46","2,21","2,27","2,07",2217 80 001 AH 30300
01,Dearness Allowance,"1,46","2,21","2,27","2,07",2217 80 001 AH 30301
304,Travel Expenses,,26,26,26,2217 80 001 AH 30400
01,Tour Travelling Allowances,,20,20,20,2217 80 001 AH 30401
02,Transfer Travelling Allowances,,6,6,6,2217 80 001 AH 30402
305,Office Expenses,,5,5,5,2217 80 001 AH 30500
02,Other Contingencies,,5,5,5,2217 80 001 AH 30502
349,Festival Advances,-3,,,,2217 80 001 AH 34900
01,Festival Advances-Debit,5,10,37,37,2217 80 001 AH 34901
02,Festival Advances-Credit,-8,-10,-37,-37,2217 80 001 AH 34902
AH,Total AH,"19,21","21,26","11,23","11,35",
AM,"Institutional Finance, Monitoring and Evaluation Cell",,,,,2217 80 001 AM 30000
301,Salaries,"1,62,69","1,29,73","1,71,50","1,77,79",2217 80 001 AM 30100
01,Pay,"1,48,01","1,19,63","1,56,98","1,63,26",2217 80 001 AM 30101
02,Medical Allowance,83,51,60,60,2217 80 001 AM 30102
03,Medical Charges,,16,12,13,2217 80 001 AM 30103
04,Other Allowances,"1,05","1,08",40,40,2217 80 001 AM 30104
06,House Rent Allowance,"11,15","7,10","12,05","12,05",2217 80 001 AM 30106
07,Travel Concession,,5,5,5,2217 80 001 AM 30107
08,City Compensatory Allowance,"1,65","1,20","1,30","1,30",2217 80 001 AM 30108
303,Dearness Allowance,"20,33","15,55","21,60","40,00",2217 80 001 AM 30300
01,Dearness Allowance,"20,33","15,55","21,60","40,00",2217 80 001 AM 30301
304,Travel Expenses,"1,29","2,42","2,42","2,42",2217 80 001 AM 30400
01,Tour Travelling Allowances,"1,29","2,36","2,36","2,36",2217 80 001 AM 30401
02,Transfer Travelling Allowances,,6,6,6,2217 80 001 AM 30402
305,Office Expenses,16,24,24,24,2217 80 001 AM 30500
02,Other Contingencies,16,24,24,24,2217 80 001 AM 30502
349,Festival Advances,3,,,,2217 80 001 AM 34900
01,Festival Advances-Debit,85,"1,20","2,40","2,40",2217 80 001 AM 34901
02,Festival Advances-Credit,-82,"-1,20","-2,40","-2,40",2217 80 001 AM 34902
376,Computer and Accessories,34,83,83,83,2217 80 001 AM 37600
02,Maintenance,24,35,35,35,2217 80 001 AM 37602
03,Stationery,10,48,48,48,2217 80 001 AM 37603
AM,Total AM,"1,84,84","1,48,77","1,96,59","2,21,28",
AN,Planning and Perspective Planning Cell,,,,,2217 80 001 AN 30000
301,Salaries,"26,08","22,79","38,35","39,69",2217 80 001 AN 30100
01,Pay,"22,83","19,89","33,29","34,62",2217 80 001 AN 30101
02,Medical Allowance,18,24,45,45,2217 80 001 AN 30102
03,Medical Charges,10,10,10,11,2217 80 001 AN 30103
04,Other Allowances,21,22,5,5,2217 80 001 AN 30104
06,House Rent Allowance,"2,35","1,81","3,86","3,86",2217 80 001 AN 30106
07,Travel Concession,,3,3,3,2217 80 001 AN 30107
08,City Compensatory Allowance,41,50,57,57,2217 80 001 AN 30108
303,Dearness Allowance,"3,92","2,59","4,72","8,48",2217 80 001 AN 30300
01,Dearness Allowance,"3,92","2,59","4,72","8,48",2217 80 001 AN 30301
304,Travel Expenses,,8,8,8,2217 80 001 AN 30400
01,Tour Travelling Allowances,,4,4,4,2217 80 001 AN 30401
02,Transfer Travelling Allowances,,4,4,4,2217 80 001 AN 30402
349,Festival Advances,,,,,
01,Festival Advances-Debit,25,35,"1,40","1,40",2217 80 001 AN 34901
02,Festival Advances-Credit,-25,-35,"-1,40","-1,40",2217 80 001 AN 34902
AN,Total AN,"30,00","25,46","43,15","48,25",
JN,"National Green Tribunal, Regional Monitoring Committee (Southern Region)",,,,,2217 80 001 JN 30000
333,Payments for Professional and Special Services,"16,62","11,25","14,67","11,25",2217 80 001 JN 33300
02,Remuneration,"16,62","11,25","14,67","11,25",2217 80 001 JN 33302
JN,Total JN,"16,62","11,25","14,67","11,25",
JO,Grants to AMMA Unavagam,,,,,2217 80 001 JO 30000
309,Grants-in-Aid,,,,"1,00,00,00",2217 80 001 JO 30900
01,Grants for Current Expenditure,,,,"1,00,00,00",2217 80 001 JO 30901
JO,Total JO,,,,"1,00,00,00",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"25,06,92","23,93,00","24,77,84","1,27,15,79",
001,Total 001 Charged,,1,1,1,
001,Total 001 Voted,"25,06,92","23,93,00","24,77,84","1,27,15,79",
191,Assistance to Municipal Corporations,,,,,
#,State's Expenditure,,,,,
AO,Electricity - Reduction in tariff to Municipal Corporation,,,,,2217 80 191 AO 30000
311,Subsidies,,1,1,1,2217 80 191 AO 31100
09,Others,,1,1,1,2217 80 191 AO 31109
AO,Total AO,,1,1,1,
#,State's Expenditure Total,,1,1,1,
191,Total 191,,1,1,1,
192,Assistance to Municipal Councils,,,,,
#,State's Expenditure,,,,,
AA,Electricity - Reduction in tariff to Municipalities,,,,,2217 80 192 AA 30000
311,Subsidies,,1,1,1,2217 80 192 AA 31100
09,Others,,1,1,1,2217 80 192 AA 31109
AA,Total AA,,1,1,1,
#,State's Expenditure Total,,1,1,1,
192,Total 192,,1,1,1,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
JK,Chief Minister award for the best performing Municipal Corporation / Municipality,,,,,2217 80 800 JK 30000
309,Grants-in-Aid,"55,00","55,00","55,00","55,00",2217 80 800 JK 30900
01,Grants for Current Expenditure,"55,00","55,00","55,00","55,00",2217 80 800 JK 30901
JK,Total JK,"55,00","55,00","55,00","55,00",
JN,Assistance to CMA towards the settlement of remuneration charges to State Level Committee for Slaughter Houses,,,,,2217 80 800 JN 30000
333,Payments for Professional and Special Services,13,"2,40","2,40",1,2217 80 800 JN 33300
09,Other Payments,13,"2,40","2,40",1,2217 80 800 JN 33309
JN,Total JN,13,"2,40","2,40",1,
#,State's Expenditure Total,"55,13","57,40","57,40","55,01",
#,Externally Aided Projects,,,,,
PD,Capital Grant to TNUDF for implementing Kodaikanal Lake Conservation Project under NLCP,,,,,2217 80 800 PD 30000
309,Grants-in-Aid,"43,84","43,85",,,2217 80 800 PD 30900
02,Grants for Creation of Capital Assets,"43,84","43,85",,,2217 80 800 PD 30902
PD,Total PD,"43,84","43,85",,,
PE,Technical Assistance Grants to KfW Grant Fund-II under Sustainable Municipal Infrastructure Financing in Tamil Nadu Phase-II Part-2 (SMIF-TN-II-2) Program,,,,,2217 80 800 PE 30000
309,Grants-in-Aid,,"12,39,00","5,00,00","5,00,00",2217 80 800 PE 30900
03,Grants for Specific Schemes,,"12,39,00","5,00,00","5,00,00",2217 80 800 PE 30903
PE,Total PE,"12,39,00","5,00,00","5,00,00",,
PF,Grants to WSPF for Debt Servicing and Repayment of Loans availed in HUDCO,,,,,2217 80 800 PF 30000
309,Grants-in-Aid,"44,20,09","42,33,51","43,30,85","41,41,79",2217 80 800 PF 30900
03,Grants for Specific Schemes,"44,20,09","42,33,51","43,30,85","41,41,79",2217 80 800 PF 30903
PF,Total PF,"44,20,09","42,33,51","43,30,85","41,41,79",
PH,Technical Assistance to World Bank assisted Tamil Nadu Sustainable Urban Development Project with TNUDF,,,,,2217 80 800 PH 30000
309,Grants-in-Aid,"8,00,00","20,00,00","10,00,00","30,00,00",2217 80 800 PH 30900
03,Grants for Specific Schemes,"8,00,00","20,00,00","10,00,00","30,00,00",2217 80 800 PH 30903
PH,Total PH,"8,00,00","20,00,00","10,00,00","30,00,00",
PI,Technical Assistante to Project Development Grant Fund (PDGF) for implementation of Asian Development Bank assisted Tamil Nadu Urban Flagship Investment Programme (TNUFIP),,,,,2217 80 800 PI 30000
309,Grants-in-Aid,,"2,00,00","7,00,00","20,00,00",2217 80 800 PI 30900
03,Grants for Specific Schemes,,"2,00,00","7,00,00","20,00,00",2217 80 800 PI 30903
PI,Total PI,"2,00,00","7,00,00","20,00,00",,
PJ,Technical Assistance Grant to Project Development Grant Fund (PDGF) for implementation,,,,,
of,Asian Development Bank (ADB) assisted Tamil Nadu Urban Flagship Investment Programme (TNUFIP) Tranche-II,,,,,2217 80 800 PJ 30000
309,Grants-in-Aid,,,,"5,00,00",2217 80 800 PJ 30900
03,Grants for Specific Schemes,,,,"5,00,00",2217 80 800 PJ 30903
PJ,Total PJ,,,,"5,00,00",
#,Externally Aided Projects Total,"52,63,93","77,16,36","65,30,85","1,01,41,79",
800,Total 800,"53,19,06","77,73,76","65,88,25","1,01,96,80",
80,Total 80 Charged,,1,1,1,
80,Total 80 Voted,"78,25,98","1,01,66,78","90,66,11","2,29,12,61",
2217,Total 2217 Charged,,1,1,1,
2217,Total 2217 Voted,"5,54,44,27","12,68,28,57","13,31,98,54","10,61,65,13",
2235,SOCIAL SECURITY AND WELFARE,,,,,
02,Social Welfare,,,,,
200,Other Programmes,,,,,
#,State's Expenditure,,,,,
JM,Special Fund Assistance to the families under Below Poverty Line-Urban Area,,,,,2235 02 200 JM 30000
309,Grants-in-Aid,"10,00",,1,1,2235 02 200 JM 30900
