head,desc,2018,2019Est,2019Rev,2020Est,dpcode
01,Pay,"9,44,73","10,12,48","8,77,60","13,10,94",2059 80 001 AA 30101
02,Medical Allowance,"5,88","6,06","6,08","6,08",2059 80 001 AA 30102
03,Medical Charges,"1,16","2,18","1,96","1,96",2059 80 001 AA 30103
04,Other Allowances,"7,12","7,73","7,45","7,75",2059 80 001 AA 30104
06,House Rent Allowance,"83,99","85,71","73,78","87,96",2059 80 001 AA 30106
07,Travel Concession,"1,11",77,"1,04","1,04",2059 80 001 AA 30107
08,City Compensatory Allowance,"14,88","14,80","13,88","15,14",2059 80 001 AA 30108
303,Dearness Allowance,"2,94,38","2,91,46","2,95,70","3,04,57",2059 80 001 AA 30300
01,Dearness Allowance,"2,94,38","2,91,46","2,95,70","3,04,57",2059 80 001 AA 30301
304,Travel Expenses,"4,90","8,64","7,29","8,69",2059 80 001 AA 30400
01,Tour Travelling Allowances,"4,78","8,00","6,60","8,00",2059 80 001 AA 30401
02,Transfer Travelling Allowances,12,64,69,69,2059 80 001 AA 30402
305,Office Expenses,"16,48","24,89","27,05","28,82",2059 80 001 AA 30500
01,Telephone Charges,"4,39","5,68","5,78","5,78",2059 80 001 AA 30501
02,Other Contingencies,"3,15","3,31","3,47","3,67",2059 80 001 AA 30502
03,Electricity Charges,"6,89","13,65","15,65","17,05",2059 80 001 AA 30503
04,Service Postage & Postal Expenditure,"2,05","2,25","2,15","2,32",2059 80 001 AA 30504
319,Machinery and Equipments,,12,12,12,2059 80 001 AA 31900
03,Maintenance,,12,12,12,2059 80 001 AA 31903
321,Motor Vehicles,-21,1,"1,85,70",1,2059 80 001 AA 32100
01,Purchase,-21,1,"1,85,70",1,2059 80 001 AA 32101
333,Payments for Professional and Special Services,"2,12",69,"3,40","2,70",2059 80 001 AA 33300
01,Pleaders Fees,"1,58",4,"2,04",85,2059 80 001 AA 33301
04,Contract Payment,54,65,"1,36","1,85",2059 80 001 AA 33304
346,"Clothing, Tentage and Stores",21,24,26,26,2059 80 001 AA 34600
01,"Clothing, Tentage and Stores",21,24,26,26,2059 80 001 AA 34601
349,Festival Advances,30,,,,2059 80 001 AA 34900
01,Festival Advances-Debit,"7,00","10,00","15,50","15,60",2059 80 001 AA 34901
02,Festival Advances-Credit,"-6,70","-10,00","-15,50","-15,60",2059 80 001 AA 34902
359,Prizes and Awards,14,16,10,14,2059 80 001 AA 35900
01,Prizes and Awards,14,16,10,14,2059 80 001 AA 35901
372,Training,"3,60","2,69","3,69","3,69",2059 80 001 AA 37200 
01,Training,"3,60","2,69","3,69","3,69",2059 80 001 AA 37201
376,Computer and Accessories,"18,73","19,51","53,76","23,15",2059 80 001 AA 37600
01,Purchase,,1,"31,73",1,2059 80 001 AA 37601
02,Maintenance,"10,97","11,00","12,65","13,29",2059 80 001 AA 37602
03,Stationery,"7,76","8,50","9,38","9,85",2059 80 001 AA 37603
AA,Total AA,"13,99,52","14,78,14","15,58,86","18,03,02",
AB,Government Architect,,,,,2059 80 001 AB 30000
301,Salaries,"3,09,49","3,36,76","3,09,41","4,68,18",2059 80 001 AB 30100
01,Pay,"2,73,13","3,01,97","2,72,86","4,25,94",2059 80 001 AB 30101
02,Medical Allowance,"1,23","1,23","1,39","1,39",2059 80 001 AB 30102
03,Medical Charges,19,33,33,33,2059 80 001 AB 30103
04,Other Allowances,27,52,53,53,2059 80 001 AB 30104
06,House Rent Allowance,"29,31","27,80","29,14","34,74",2059 80 001 AB 30106
07,Travel Concession,15,15,15,15,2059 80 001 AB 30107
08,City Compensatory Allowance,"5,21","4,76","5,01","5,10",2059 80 001 AB 30108
303,Dearness Allowance,"23,69","32,16","35,92","37,00",2059 80 001 AB 30300
01,Dearness Allowance,"23,69","32,16","35,92","37,00",2059 80 001 AB 30301
304,Travel Expenses,"1,05","1,08","1,08","1,08",2059 80 001 AB 30400
01,Tour Travelling Allowances,98,"1,00","1,00","1,00",2059 80 001 AB 30401
02,Transfer Travelling Allowances,7,8,8,8,2059 80 001 AB 30402
305,Office Expenses,"5,43","6,03","6,03","6,13",2059 80 001 AB 30500
01,Telephone Charges,14,18,18,18,2059 80 001 AB 30501
02,Other Contingencies,"2,47","2,10","2,10","2,20",2059 80 001 AB 30502
03,Electricity Charges,"2,80","3,70","3,70","3,70",2059 80 001 AB 30503
04,Service Postage & Postal Expenditure,2,5,5,5,2059 80 001 AB 30504
321,Motor Vehicles,50,21,21,21,2059 80 001 AB 32100
02,Maintenance of Functional Vehicles,50,21,21,21,2059 80 001 AB 32102
333,Payments for Professional and Special Services,4,10,12,12,2059 80 001 AB 33300
09,Other Payments,4,10,12,12,2059 80 001 AB 33309
345,"Petroleum, Oil and Lubricant","2,20","3,20","3,20","3,20",2059 80 001 AB 34500
01,"Petroleum, Oil and Lubricant","2,20","3,20","3,20","3,20",2059 80 001 AB 34501
346,"Clothing, Tentage and Stores",2,8,8,8,2059 80 001 AB 34600
01,"Clothing, Tentage and Stores",2,8,8,8,2059 80 001 AB 34601
349,Festival Advances,-12,,,,2059 80 001 AB 34900
01,Festival Advances-Debit,"1,10","1,50","3,00","3,00",2059 80 001 AB 34901
02,Festival Advances-Credit,"-1,22","-1,50","-3,00","-3,00",2059 80 001 AB 34902
376,Computer and Accessories,"4,50","4,70","4,93","5,17",2059 80 001 AB 37600
02,Maintenance,"2,50","2,50","2,50","2,62",2059 80 001 AB 37602
03,Stationery,"2,00","2,20","2,43","2,55",2059 80 001 AB 37603
AB,Total AB,"3,46,80","3,84,32","3,60,98","5,21,17",
AM,Deduct - Establishment Charges transferred on percentage basis to various capital Major Heads,,,,,2059 80 001 AM 30000
330,Inter-Account Transfers,"-1,85,89,59","-1,07,32,57","-1,05,79,87","-1,45,27,81",2059 80 001 AM 33000
01,Inter-Account Transfers,"-1,85,89,59","-1,07,32,57","-1,05,79,87","-1,45,27,81",2059 80 001 AM 33001
AM,Total AM,"-1,85,89,59","-1,07,32,57","-1,05,79,87","-1,45,27,81",
AQ,Training,,,,,2059 80 001 AQ 30000
301,Salaries,"1,00,43","1,24,82","1,03,89","1,60,34",2059 80 001 AQ 30100
01,Pay,"91,44","1,12,89","94,42","1,49,46",2059 80 001 AQ 30101
02,Medical Allowance,35,50,53,53,2059 80 001 AQ 30102
03,Medical Charges,18,19,15,15,2059 80 001 AQ 30103
04,Other Allowances,60,58,64,64,2059 80 001 AQ 30104
06,House Rent Allowance,"6,68","9,14","6,79","8,10",2059 80 001 AQ 30106
07,Travel Concession,,10,10,10,2059 80 001 AQ 30107
08,City Compensatory Allowance,"1,18","1,42","1,26","1,36",2059 80 001 AQ 30108
303,Dearness Allowance,"42,58","48,33","28,54","29,40",2059 80 001 AQ 30300
01,Dearness Allowance,"42,58","48,33","28,54","29,40",2059 80 001 AQ 30301
304,Travel Expenses,"2,91","3,56","3,25","3,35",2059 80 001 AQ 30400
01,Tour Travelling Allowances,"2,77","2,90","2,90","3,00",2059 80 001 AQ 30401
02,Transfer Travelling Allowances,14,66,35,35,2059 80 001 AQ 30402
305,Office Expenses,"2,84","4,71","4,62","5,16",2059 80 001 AQ 30500
01,Telephone Charges,56,64,64,64,2059 80 001 AQ 30501
02,Other Contingencies,97,"1,00","1,00","1,05",2059 80 001 AQ 30502
03,Electricity Charges,"1,00","2,60","2,60","3,00",2059 80 001 AQ 30503
04,Service Postage & Postal Expenditure,31,47,38,47,2059 80 001 AQ 30504
319,Machinery and Equipments,61,61,60,60,2059 80 001 AQ 31900
01,Purchase,1,1,,,2059 80 001 AQ 31901
02,Renewal and Replacement,37,31,31,31,2059 80 001 AQ 31902
03,Maintenance,23,29,29,29,2059 80 001 AQ 31903
321,Motor Vehicles,82,68,68,68,2059 80 001 AQ 32100
02,Maintenance of Functional Vehicles,82,68,68,68,2059 80 001 AQ 32102
333,Payments for Professional and Special Services,94,"1,00","2,00","2,00",2059 80 001 AQ 33300
04,Contract Payment,94,"1,00","2,00","2,00",2059 80 001 AQ 33304
345,"Petroleum, Oil and Lubricant","2,11","3,50","2,75","3,50",2059 80 001 AQ 34500
01,"Petroleum, Oil and Lubricant","2,11","3,50","2,75","3,50",2059 80 001 AQ 34501
346,"Clothing, Tentage and Stores",6,7,7,10,2059 80 001 AQ 34600
01,"Clothing, Tentage and Stores",6,7,7,10,2059 80 001 AQ 34601
349,Festival Advances,-3,,,,2059 80 001 AQ 34900
01,Festival Advances-Debit,25,60,60,60,2059 80 001 AQ 34901
02,Festival Advances-Credit,-28,-60,-60,-60,2059 80 001 AQ 34902
359,Prizes and Awards,,6,,4,2059 80 001 AQ 35900
01,Prizes and Awards,,6,,4,2059 80 001 AQ 35901
372,Training,"24,71","28,91","27,91","27,91",2059 80 001 AQ 37200 
01,Training,"24,71","28,91","27,91","27,91",2059 80 001 AQ 37201
376,Computer and Accessories,91,"1,05","1,10","1,16",2059 80 001 AQ 37600
02,Maintenance,54,55,55,58,2059 80 001 AQ 37602
03,Stationery,37,50,55,58,2059 80 001 AQ 37603
AQ,Total AQ,"1,78,89","2,17,30","1,75,41","2,34,24",
BC,Superintending Engineers - Territorial Circles,,,,,2059 80 001 BC 30000
301,Salaries,"3,27,74","3,32,66","3,39,05","4,85,31",2059 80 001 BC 30100
01,Pay,"3,04,94","3,08,96","3,14,98","4,57,85",2059 80 001 BC 30101
02,Medical Allowance,"2,17","2,24","2,56","2,56",2059 80 001 BC 30102
03,Medical Charges,6,20,10,10,2059 80 001 BC 30103
04,Other Allowances,"2,09","2,39","2,12","2,12",2059 80 001 BC 30104
06,House Rent Allowance,"16,00","16,37","16,68","19,89",2059 80 001 BC 30106
07,Travel Concession,32,33,33,33,2059 80 001 BC 30107
08,City Compensatory Allowance,"2,16","2,17","2,28","2,46",2059 80 001 BC 30108
303,Dearness Allowance,"71,56","68,83","1,01,58","1,04,63",2059 80 001 BC 30300
01,Dearness Allowance,"71,56","68,83","1,01,58","1,04,63",2059 80 001 BC 30301
304,Travel Expenses,"4,69","7,53","6,74","7,29",2059 80 001 BC 30400
01,Tour Travelling Allowances,"4,48","6,99","6,44","6,99",2059 80 001 BC 30401
02,Transfer Travelling Allowances,21,54,30,30,2059 80 001 BC 30402
305,Office Expenses,"3,87","5,06","5,06","5,20",2059 80 001 BC 30500
01,Telephone Charges,79,"1,07","1,05","1,05",2059 80 001 BC 30501
02,Other Contingencies,67,89,91,95,2059 80 001 BC 30502
03,Electricity Charges,"1,84","2,50","2,50","2,55",2059 80 001 BC 30503
04,Service Postage & Postal Expenditure,57,60,60,65,2059 80 001 BC 30504
333,Payments for Professional and Special Services,44,48,"1,00","1,00",2059 80 001 BC 33300
04,Contract Payment,44,48,"1,00","1,00",2059 80 001 BC 33304
346,"Clothing, Tentage and Stores",13,20,20,20,2059 80 001 BC 34600
01,"Clothing, Tentage and Stores",13,20,20,20,2059 80 001 BC 34601
349,Festival Advances,13,,,,2059 80 001 BC 34900
01,Festival Advances-Debit,"1,95","3,45","6,60","6,60",2059 80 001 BC 34901
02,Festival Advances-Credit,"-1,82","-3,45","-6,60","-6,60",2059 80 001 BC 34902
359,Prizes and Awards,20,8,6,8,2059 80 001 BC 35900
01,Prizes and Awards,20,8,6,8,2059 80 001 BC 35901
376,Computer and Accessories,"1,68","1,76","1,99","2,10",2059 80 001 BC 37600
02,Maintenance,"1,07",98,"1,13","1,20",2059 80 001 BC 37602
03,Stationery,61,78,86,90,2059 80 001 BC 37603
BC,Total BC,"4,10,44","4,16,60","4,55,68","6,05,81",
BD,Superintending Engineers - Functional Circles,,,,,2059 80 001 BD 30000
301,Salaries,"1,27,02","1,24,27","1,25,53","1,61,48",2059 80 001 BD 30100
01,Pay,"1,13,06","1,10,27","1,11,98","1,45,57",2059 80 001 BD 30101
02,Medical Allowance,44,46,48,48,2059 80 001 BD 30102
04,Other Allowances,44,32,34,34,2059 80 001 BD 30104
06,House Rent Allowance,"11,10","11,09","10,73","12,79",2059 80 001 BD 30106
07,Travel Concession,,15,10,10,2059 80 001 BD 30107
08,City Compensatory Allowance,"1,98","1,98","1,90","2,20",2059 80 001 BD 30108
303,Dearness Allowance,"96,76","92,59","1,12,13","1,15,49",2059 80 001 BD 30300
01,Dearness Allowance,"96,76","92,59","1,12,13","1,15,49",2059 80 001 BD 30301
304,Travel Expenses,"1,14","1,42","1,40","1,40",2059 80 001 BD 30400
01,Tour Travelling Allowances,"1,14","1,40","1,40","1,40",2059 80 001 BD 30401
02,Transfer Travelling Allowances,,2,,,2059 80 001 BD 30402
305,Office Expenses,70,75,76,81,2059 80 001 BD 30500
02,Other Contingencies,50,55,56,59,2059 80 001 BD 30502
04,Service Postage & Postal Expenditure,20,20,20,22,2059 80 001 BD 30504
319,Machinery and Equipments,11,11,60,11,2059 80 001 BD 31900
03,Maintenance,11,11,60,11,2059 80 001 BD 31903
349,Festival Advances,-6,,,,2059 80 001 BD 34900
01,Festival Advances-Debit,55,80,"2,10","2,31",2059 80 001 BD 34901
02,Festival Advances-Credit,-61,-80,"-2,10","-2,31",2059 80 001 BD 34902
376,Computer and Accessories,"1,45","1,65","12,27","1,97",2059 80 001 BD 37600
01,Purchase,,,"10,40",,2059 80 001 BD 37601
02,Maintenance,"1,00","1,00","1,15","1,21",2059 80 001 BD 37602
03,Stationery,45,65,72,76,2059 80 001 BD 37603
BD,Total BD,"2,27,12","2,20,79","2,52,69","2,81,26",
BE,Superintending Engineers - Special Circles,,,,,2059 80 001 BE 30000
301,Salaries,"7,26,72","7,28,02","8,62,63","12,61,61",2059 80 001 BE 30100
01,Pay,"6,59,34","6,58,54","7,88,05","11,75,94",2059 80 001 BE 30101
02,Medical Allowance,"3,92","4,25","5,11","5,11",2059 80 001 BE 30102
03,Medical Charges,78,"1,11",60,60,2059 80 001 BE 30103
04,Other Allowances,"3,80","4,36","4,10","3,80",2059 80 001 BE 30104
06,House Rent Allowance,"49,71","50,46","55,34","65,98",2059 80 001 BE 30106
07,Travel Concession,49,50,50,50,2059 80 001 BE 30107
08,City Compensatory Allowance,"8,68","8,80","8,93","9,68",2059 80 001 BE 30108
303,Dearness Allowance,"1,70,59","1,74,56","1,79,28","1,84,66",2059 80 001 BE 30300
01,Dearness Allowance,"1,70,59","1,74,56","1,79,28","1,84,66",2059 80 001 BE 30301
304,Travel Expenses,"7,54","10,38","11,19","9,93",2059 80 001 BE 30400 
01,Tour Travelling Allowances,"7,29","9,42","10,68","9,42",2059 80 001 BE 30401
02,Transfer Travelling Allowances,25,96,51,51,2059 80 001 BE 30402
305,Office Expenses,"14,42","25,57","25,73","26,03",2059 80 001 BE 30500 
01,Telephone Charges,"1,10","1,46","1,38","1,38",2059 80 001 BE 30501
02,Other Contingencies,"1,51","1,82","1,87","1,96",2059 80 001 BE 30502
03,Electricity Charges,"10,63","21,09","21,26","21,43",2059 80 001 BE 30503
04,Service Postage & Postal Expenditure,"1,18","1,20","1,22","1,26",2059 80 001 BE 30504
333,Payments for Professional and Special Services,"1,28","1,33","2,65","2,64",2059 80 001 BE 33300
01,Pleaders Fees,,4,15,14,2059 80 001 BE 33301
04,Contract Payment,"1,28","1,29","2,50","2,50",2059 80 001 BE 33304
346,"Clothing, Tentage and Stores",32,42,43,48,2059 80 001 BE 34600
01,"Clothing, Tentage and Stores",32,42,43,48,2059 80 001 BE 34601
349,Festival Advances,-4,,,,2059 80 001 BE 34900
01,Festival Advances-Debit,"4,10","8,02","13,40","13,80",2059 80 001 BE 34901
02,Festival Advances-Credit,"-4,14","-8,02","-13,40","-13,80",2059 80 001 BE 34902
359,Prizes and Awards,24,14,25,10,2059 80 001 BE 35900
01,Prizes and Awards,24,14,25,10,2059 80 001 BE 35901
376,Computer and Accessories,"3,50","3,96","4,47","4,67",2059 80 001 BE 37600
02,Maintenance,"1,99","2,20","2,53","2,63",2059 80 001 BE 37602
03,Stationery,"1,51","1,76","1,94","2,04",2059 80 001 BE 37603
BE,Total BE,"9,24,57","9,44,38","10,86,63","14,90,12",
BF,Executive Engineers - Territorial Circles,,,,,2059 80 001 BF 30000
301,Salaries,"28,11,52","27,91,15","28,76,65","37,50,59",2059 80 001 BF 30100
01,Pay,"25,62,93","25,49,83","26,25,77","34,64,22",2059 80 001 BF 30101
02,Medical Allowance,"18,67","20,36","22,01","22,01",2059 80 001 BF 30102
03,Medical Charges,59,"1,82","1,71","1,71",2059 80 001 BF 30103
04,Other Allowances,"24,68","27,72","23,25","23,25",2059 80 001 BF 30104
06,House Rent Allowance,"1,80,91","1,67,81","1,80,36","2,15,09",2059 80 001 BF 30106
07,Travel Concession,"1,87","1,90","1,90","1,90",2059 80 001 BF 30107
08,City Compensatory Allowance,"21,87","21,71","21,65","22,41",2059 80 001 BF 30108
303,Dearness Allowance,"8,85,03","9,75,66","9,22,97","9,50,66",2059 80 001 BF 30300
01,Dearness Allowance,"8,85,03","9,75,66","9,22,97","9,50,66",2059 80 001 BF 30301
304,Travel Expenses,"61,86","79,95","80,02","81,76",2059 80 001 BF 30400
01,Tour Travelling Allowances,"60,29","77,70","76,96","78,70",2059 80 001 BF 30401
02,Transfer Travelling Allowances,"1,57","2,25","3,06","3,06",2059 80 001 BF 30402
305,Office Expenses,"42,76","53,77","53,97","55,91",2059 80 001 BF 30500
01,Telephone Charges,"2,95","4,04","4,04","4,04",2059 80 001 BF 30501
02,Other Contingencies,"7,20","6,86","7,03","7,38",2059 80 001 BF 30502
03,Electricity Charges,"31,08","40,54","40,86","42,42",2059 80 001 BF 30503
04,Service Postage & Postal Expenditure,"1,53","2,33","2,04","2,07",2059 80 001 BF 30504
321,Motor Vehicles,"9,43","6,80","6,80","6,80",2059 80 001 BF 32100
02,Maintenance of Functional Vehicles,"9,43","6,80","6,80","6,80",2059 80 001 BF 32102
333,Payments for Professional and Special Services,"4,91","6,03","11,82","11,26",2059 80 001 BF 33300
01,Pleaders Fees,13,"1,53","1,74","1,18",2059 80 001 BF 33301
04,Contract Payment,"4,78","4,50","10,08","10,08",2059 80 001 BF 33304
345,"Petroleum, Oil and Lubricant","38,90","47,85","48,64","48,87",2059 80 001 BF 34500
01,"Petroleum, Oil and Lubricant","38,90","47,85","48,64","48,87",2059 80 001 BF 34501
346,"Clothing, Tentage and Stores",51,"1,19","1,12","1,14",2059 80 001 BF 34600
01,"Clothing, Tentage and Stores",51,"1,19","1,12","1,14",2059 80 001 BF 34601
349,Festival Advances,-85,,,,2059 80 001 BF 34900
01,Festival Advances-Debit,"17,45","33,35","55,60","55,90",2059 80 001 BF 34901
02,Festival Advances-Credit,"-18,30","-33,35","-55,60","-55,90",2059 80 001 BF 34902
351,Compensation Charged,,1,,,2059 80 001 BF 35100
51,Claims under no fault liability -  principal charges Charged,,1,,,2059 80 001 BF 35151
359,Prizes and Awards,24,34,24,32,2059 80 001 BF 35900
01,Prizes and Awards,24,34,24,32,2059 80 001 BF 35901
376,Computer and Accessories,"5,86","6,16","6,94","7,29",2059 80 001 BF 37600
02,Maintenance,"3,02","2,92","3,36","3,53",2059 80 001 BF 37602
03,Stationery,"2,84","3,24","3,58","3,76",2059 80 001 BF 37603
BF,Total BF Charged,,1,,,
BF,Total BF Voted,"38,60,17","39,68,90","40,09,17","49,14,60",
BG,Executive Engineers - Functional Divisions,,,,,2059 80 001 BG 30000
301,Salaries,"53,95","65,28","61,92","77,92",2059 80 001 BG 30100
01,Pay,"47,52","55,48","52,87","67,36",2059 80 001 BG 30101
02,Medical Allowance,26,36,38,38,2059 80 001 BG 30102
03,Medical Charges,,12,12,12,2059 80 001 BG 30103
04,Other Allowances,43,51,51,51,2059 80 001 BG 30104
06,House Rent Allowance,"4,84","7,52","6,84","8,15",2059 80 001 BG 30106
07,Travel Concession,,10,10,10,2059 80 001 BG 30107
08,City Compensatory Allowance,90,"1,19","1,10","1,30",2059 80 001 BG 30108
303,Dearness Allowance,"39,27","50,03","35,88","36,96",2059 80 001 BG 30300
01,Dearness Allowance,"39,27","50,03","35,88","36,96",2059 80 001 BG 30301
304,Travel Expenses,3,16,21,16,2059 80 001 BG 30400
01,Tour Travelling Allowances,3,10,15,10,2059 80 001 BG 30401
02,Transfer Travelling Allowances,,6,6,6,2059 80 001 BG 30402
305,Office Expenses,76,80,92,95,2059 80 001 BG 30500
02,Other Contingencies,42,44,45,47,2059 80 001 BG 30502
03,Electricity Charges,32,33,39,40,2059 80 001 BG 30503
04,Service Postage & Postal Expenditure,2,3,8,8,2059 80 001 BG 30504
319,Machinery and Equipments,"1,00","1,00","1,25","3,01,00",2059 80 001 BG 31900
01,Purchase,,,,"3,00,00",2059 80 001 BG 31901
03,Maintenance,"1,00","1,00","1,25","1,00",2059 80 001 BG 31903
321,Motor Vehicles,69,10,10,10,2059 80 001 BG 32100
02,Maintenance of Functional Vehicles,69,10,10,10,2059 80 001 BG 32102
333,Payments for Professional and Special Services,9,50,"1,00","1,00",2059 80 001 BG 33300
04,Contract Payment,9,50,"1,00","1,00",2059 80 001 BG 33304
345,"Petroleum, Oil and Lubricant","1,33","2,60","2,60","2,60",2059 80 001 BG 34500
01,"Petroleum, Oil and Lubricant","1,33","2,60","2,60","2,60",2059 80 001 BG 34501
346,"Clothing, Tentage and Stores",5,7,7,7,2059 80 001 BG 34600
01,"Clothing, Tentage and Stores",5,7,7,7,2059 80 001 BG 34601
349,Festival Advances,11,,,,2059 80 001 BG 34900
01,Festival Advances-Debit,45,60,"1,00","1,20",2059 80 001 BG 34901
02,Festival Advances-Credit,-34,-60,"-1,00","-1,20",2059 80 001 BG 34902
359,Prizes and Awards,,2,,2,2059 80 001 BG 35900
01,Prizes and Awards,,2,,2,2059 80 001 BG 35901
376,Computer and Accessories,34,37,42,44,2059 80 001 BG 37600
02,Maintenance,20,20,23,24,2059 80 001 BG 37602
03,Stationery,14,17,19,20,2059 80 001 BG 37603
BG,Total BG,"97,62","1,20,93","1,04,37","4,21,22",
BH,Executive Engineers - Special Divisions,,,,,2059 80 001 BH 30000
301,Salaries,"62,60,76","64,62,94","62,12,38","96,57,12",2059 80 001 BH 30100
01,Pay,"57,23,47","58,14,44","56,76,23","90,40,53",2059 80 001 BH 30101
02,Medical Allowance,"36,70","43,41","42,02","42,02",2059 80 001 BH 30102
03,Medical Charges,"2,36","6,22","1,87","1,87",2059 80 001 BH 30103
04,Other Allowances,"64,05","72,17","68,41","68,41",2059 80 001 BH 30104
06,House Rent Allowance,"3,82,96","4,79,36","3,81,70","4,55,06",2059 80 001 BH 30106
07,Travel Concession,"13,90","3,00","4,78","4,78",2059 80 001 BH 30107
08,City Compensatory Allowance,"37,32","44,34","37,37","44,45",2059 80 001 BH 30108
303,Dearness Allowance,"25,01,66","26,12,69","25,55,11","26,31,76",2059 80 001 BH 30300
01,Dearness Allowance,"25,01,66","26,12,69","25,55,11","26,31,76",2059 80 001 BH 30301
304,Travel Expenses,"1,67,41","2,23,56","1,98,20","2,15,47",2059 80 001 BH 30400
