head,desc,2018,2019Est,2019Rev,2020Est,dpcode
01,Festival Advances-Debit,"5,00","9,95","18,10","18,10",2054 00 098 AA 34901
02,Festival Advances-Credit,"- 4,90","- 9,95","- 18,10","- 18,10",2054 00 098 AA 34902
351,Compensation Charged,,1,1,1,2054 00 098 AA 35100
52,Other Compensations Charged,,1,1,1,2054 00 098 AA 35152
359,Prizes and Awards,4,30,30,30,2054 00 098 AA 35900
01,Prizes and Awards,4,30,30,30,2054 00 098 AA 35901
360,T.A./D.A.to Non-Official Members,,1,1,1,2054 00 098 AA 36000
01,T.A./D.A.to Non-Official Members,,1,1,1,2054 00 098 AA 36001
368,"Cost of Books/Note Books/Slates, etc.",5,5,5,5,2054 00 098 AA 36800
01,"Cost of Books/Note Books/Slates, etc.",5,5,5,5,2054 00 098 AA 36801
372,Training,65,"1,97","1,97","1,97",2054 00 098 AA 37200
01,Training,65,"1,97","1,97","1,97",2054 00 098 AA 37201
376,Computer and Accessories,"77,26","2,66","2,94","2,46",2054 00 098 AA 37600
01,Purchase,"75,06",1,49,1,2054 00 098 AA 37601
02,Maintenance,"1,57","1,60","1,60","1,60",2054 00 098 AA 37602
03,Stationery,63,"1,05",85,85,2054 00 098 AA 37603
AA,Total AA Charged,,1,1,1,
AA,Total AA Voted,"16,75,23","18,00,97","14,00,03","15,62,44",
AB,District Staff,,,,,2054 00 098 AB 30000
301,Salaries,"46,17,43","59,83,11","46,79,54","48,31,40",2054 00 098 AB 30100
01,Pay,"42,90,38","55,82,36","43,30,00","44,81,86",2054 00 098 AB 30101
02,Medical Allowance,"24,62","29,07","25,38","25,38",2054 00 098 AB 30102
03,Medical Charges,2,76,76,76,2054 00 098 AB 30103
04,Other Allowances,"20,19","20,45","25,44","25,44",2054 00 098 AB 30104
06,House Rent Allowance,"2,57,97","3,18,65","2,74,20","2,74,20",2054 00 098 AB 30106
07,Travel Concession,37,76,76,76,2054 00 098 AB 30107
08,City Compensatory Allowance,"23,88","31,06","23,00","23,00",2054 00 098 AB 30108
302,Wages,32,91,46,50,2054 00 098 AB 30200
01,Wages,32,91,46,50,2054 00 098 AB 30201
303,Dearness Allowance,"3,92,47","7,25,71","6,92,80","10,98,06",2054 00 098 AB 30300
01,Dearness Allowance,"3,92,47","7,25,71","6,92,80","10,98,06",2054 00 098 AB 30301
304,Travel Expenses,"2,13,24","2,83,20","2,83,86","2,83,60",2054 00 098 AB 30400
01,Tour Travelling Allowances,"2,12,98","2,82,68","2,82,68","2,82,68",2054 00 098 AB 30401
02,Transfer Travelling Allowances,26,52,"1,18",92,2054 00 098 AB 30402
305,Office Expenses,"19,48","23,57","21,62","23,62",2054 00 098 AB 30500
01,Telephone Charges,"5,48","7,63","7,68","7,68",2054 00 098 AB 30501
02,Other Contingencies,"6,77","7,56","5,56","7,56",2054 00 098 AB 30502
03,Electricity Charges,"5,63","6,68","6,68","6,68",2054 00 098 AB 30503
04,Service Postage & Postal Expenditure,"1,60","1,69","1,69","1,69",2054 00 098 AB 30504
05,Furniture,,1,1,1,2054 00 098 AB 30505
306,"Rent, Rates and Taxes","27,61","30,90","30,90","30,90",2054 00 098 AB 30600
01,Rent,"26,29","28,94","28,94","28,94",2054 00 098 AB 30601
02,Property tax,"1,32","1,58","1,58","1,58",2054 00 098 AB 30602
03,Water Charges,,38,38,38,2054 00 098 AB 30603
321,Motor Vehicles,73,"1,02","1,02","1,02",2054 00 098 AB 32100
02,Maintenance of Functional Vehicles,73,"1,02","1,02","1,02",2054 00 098 AB 32102
333,Payments for Professional and Special Services,"11,32","15,20","15,40","15,40",2054 00 098 AB 33300
01,Pleaders Fees,20,20,40,40,2054 00 098 AB 33301
04,Contract Payment,"11,12","15,00","15,00","15,00",2054 00 098 AB 33304
345,"Petroleum, Oil and Lubricant","2,53","8,19","7,00","7,44",2054 00 098 AB 34500
01,"Petroleum, Oil and Lubricant","2,53","8,19","7,00","7,44",2054 00 098 AB 34501
349,Festival Advances,"- 1,24",,,,2054 00 098 AB 34900
01,Festival Advances-Debit,"20,20","42,80","72,20","72,20",2054 00 098 AB 34901
02,Festival Advances-Credit,"- 21,44","- 42,80","- 72,20","- 72,20",2054 00 098 AB 34902
359,Prizes and Awards,10,30,30,30,2054 00 098 AB 35900
01,Prizes and Awards,10,30,30,30,2054 00 098 AB 35901
376,Computer and Accessories,10,26,26,26,2054 00 098 AB 37600
01,Purchase,,1,1,1,2054 00 098 AB 37601
03,Stationery,10,25,25,25,2054 00 098 AB 37603
AB,Total AB,"52,84,09","70,72,37","57,33,16","62,92,50",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"69,59,32","88,73,34","71,33,19","78,54,94",
098,Total 098 Charged,,1,1,1,
098,Total 098 Voted,"69,59,32","88,73,34","71,33,19","78,54,94",
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
AA,District Treasuries and Sub-Treasuries,,,,,2054 00 911 AA 30000
377,Deduct-Recoveries,,,- 33,,2054 00 911 AA 37700
02,Recoveries of Overpayments / Remittance of excess drawals,- 33,,,,2054 00 911 AA 37702
AA,Total AA,- 33,,,,
#,State's Expenditure Total,- 33,,,,
911,Total 911,- 33,,,,
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"69,58,99","88,73,34","71,33,19","78,54,94",
2054,Total 2054 Charged,,1,1,1,
