head,desc,2018,2019Est,2019Rev,2020Est,dpcode
01,Purchase,"2,25,00",,,,2210 80 800 JK 31901
321,Motor Vehicles,"9,00,00",,,,2210 80 800 JK 32100
01,Purchase,"9,00,00",,,,2210 80 800 JK 32101
JK,Total JK,"25,05,00","13,80,00","20,00,00","20,00,00",
JL,Corpus Fund Under Chief Ministers Comprehensive Health Insurance Scheme,,,,,2210 80 800 JL 30000
310,Contributions,,1,1,1,2210 80 800 JL 31000
01,Contribution to Specific Fund,,1,1,1,2210 80 800 JL 31001
JL,Total JL,1,1,1,,
#,State's Expenditure Total,"11,98,32,87","11,13,17,90","9,83,47,76","10,24,53,02",
#,Schemes shared between State and Centre,,,,,
UC,Chief Minister Comprehensive Health Insurance Scheme converged with Pradhan Mantri Jan Arogya Yojana,,,,,2210 80 800 UC 30000
310,Contributions,,"1,00,00,00","2,43,00,00","2,43,00,00",2210 80 800 UC 31000
01,Contribution to Specific Fund,,"1,00,00,00","2,43,00,00","2,43,00,00",2210 80 800 UC 31001
UC,Total UC,"1,00,00,00","2,43,00,00","2,43,00,00",,
#,Schemes shared between State and Centre Total,,"1,00,00,00","2,43,00,00","2,43,00,00",
800,Total 800,"11,98,32,87","12,13,17,90","12,26,47,76","12,67,53,02",
80,Total 80,"15,11,69,56","15,04,96,67","14,67,17,47","15,08,22,73",
2210,Total 2210,"16,24,28,41","16,44,85,32","15,06,75,17","19,30,65,06",
4210,CAPITAL OUTLAY ON MEDICAL AND PUBLIC HEALTH,,,,,
01,Urban Health Services,,,,,
200,Other Health Schemes,,,,,
#,Externally Aided Projects Externally Aided Project,,,,,
PA,Civil Works towards Tamil Nadu Urban Health Care Project,,,,,4210 01 200 PA 40000
416,Major Works,,"1,03,03,05",1,"2,32,00,00",4210 01 200 PA 41600
01,Major Works,,"1,03,03,05",1,"2,32,00,00",4210 01 200 PA 41601
PA,Total PA,"1,03,03,05",1,"2,32,00,00",,
#,Externally Aided Projects Total,,"1,03,03,05",1,"2,32,00,00",
200,Total 200,"1,03,03,05",1,"2,32,00,00",,
01,Total 01,"1,03,03,05",1,"2,32,00,00",,
4210,Total 4210,"1,03,03,05",1,"2,32,00,00",,
