head,desc,2018,2019Est,2019Rev,2020Est,dpcode
01,"Petroleum, Oil and Lubricant","11,48,58","11,60,00","11,60,00","12,00,00",2070 00 114 AA 34501
346,"Clothing, Tentage and Stores","15,94","16,09","16,09","16,20",2070 00 114 AA 34600
01,"Clothing, Tentage and Stores","15,94","16,09","16,09","16,20",2070 00 114 AA 34601
349,Festival Advances,-98,,,,2070 00 114 AA 34900
01,Festival Advances-Debit,"17,70","35,15","70,00","70,00",2070 00 114 AA 34901
02,Festival Advances-Credit,"-18,68","-35,15","-70,00","-70,00",2070 00 114 AA 34902
351,Compensation Charged,,1,,,2070 00 114 AA 35100
351,Compensation Voted,,,,1,2070 00 114 AA 35100
01,Claims under no fault liability -  principal,,,,1,2070 00 114 AA 35101
charges  - Voted,,,,,,
51,Claims under no fault liability -  principal charges Charged,,1,,,2070 00 114 AA 35151
359,Prizes and Awards,12,20,20,20,2070 00 114 AA 35900
01,Prizes and Awards,12,20,20,20,2070 00 114 AA 35901
372,Training,"2,14","15,70","15,70","15,70",2070 00 114 AA 37200 
01,Training,"2,14","15,70","15,70","15,70",2070 00 114 AA 37201 
376,Computer and Accessories,"7,85","8,03","61,05","8,03",2070 00 114 AA 37600 
01,Purchase,,1,"53,03",1,2070 00 114 AA 37601
02,Maintenance,"4,35","4,52","4,52","4,52",2070 00 114 AA 37602 
03,Stationery,"3,50","3,50","3,50","3,50",2070 00 114 AA 37603 
AA,Total AA Charged,,1,,,
AA,Total AA Voted,"60,44,92","62,48,86","60,73,83","65,39,86",
#,State's Expenditure Total Charged,,1,,,
#,State's Expenditure Total Voted,"60,44,92","62,48,86","60,73,83","65,39,86",
114,Total 114 Charged,,1,,,
114,Total 114 Voted,"60,44,92","62,48,86","60,73,83","65,39,86",
00,Total 00 Charged,,1,,,
00,Total 00 Voted,"60,44,92","62,48,86","60,73,83","65,39,86",
2070,Total 2070 Charged,,1,,,
2070,Total 2070 Voted,"60,44,92","62,48,86","60,73,83","65,39,86",
4070-00,CAPITAL OUTLAY ON OTHER ADMINISTRATIVE SERVICES,,,,,
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AW,Motor Vehicles Maintanance Organisation,,,,,4070 00 800 AW 40000
416,Major Works,"1,00,00",,47,,4070 00 800 AW 41600
01,Major Works,"1,00,00",,47,,4070 00 800 AW 41601
AW,Total AW,"1,00,00",,47,,
#,State's Expenditure Total,"1,00,00",,47,,
800,Total 800,"1,00,00",,47,,
00,Total 00,"1,00,00",,47,,
4070,Total 4070,"1,00,00",,47,,
