head,desc,2018,2019Est,2019Rev,2020Est,dpcode
200,Other Village Industries,,,,,
#,State's Expenditure,,,,,
JA,Grants to Tamil Nadu Palm products Development Board for Development of Palm Units,,,,,2851 00 200 JA 30000
309,Grants-in-Aid,,1,1,1,2851 00 200 JA 30900
03,Grants for Specific Schemes,,1,1,1,2851 00 200 JA 30903
JA,Total JA,,1,1,1,
#,State's Expenditure Total,,1,1,1,
200,Total 200,,1,1,1,
902,Deduct - Amount met from State Innovation Fund,,,,,
#,State's Expenditure,,,,,
JE,Deduct - Amount met from State Innovation Fund,,,,,2851 00 902 JE 30000
330,Inter-Account Transfers,,,"- 20,00",1,2851 00 902 JE 33000
01,Inter-Account Transfers,,,"- 20,00",1,2851 00 902 JE 33001
JE,Total JE,,,"- 20,00",1,
#,State's Expenditure Total,,,"- 20,00",1,
902,Total 902,,,"- 20,00",1,
00,Total 00,"1,54,85,93","1,36,97,67","1,48,47,29","1,46,00,66",
2851,Total 2851,"1,54,85,93","1,36,97,67","1,48,47,29","1,46,00,66",
6851-00,LOANS FOR VILLAGE AND SMALL INDUSTRIES,,,,,
105,Khadi and Village Industries,,,,,
#,State's Expenditure,,,,,
AA,Loans to Khadi and Village Industries Board,,,,,6851 00 105 AA 50000
502,Loan-Outgo,,1,,,6851 00 105 AA 50200
01,Bearing Interest,,1,,,6851 00 105 AA 50201
AA,Total AA,1,,,,
#,State's Expenditure Total,,1,,,
105,Total 105,1,,,,
00,Total 00,1,,,,
6851,Total 6851,1,,,,
