head,desc,2018,2019Est,2019Rev,2020Est,dpcode
368,"Cost of Books/Note Books/Slates, etc. Charged","56,29","60,00","60,00","60,00",2014 00 102 AA 36800
01,"Cost of Books/Note Books/Slates, etc. Charged","56,29","60,00","60,00","60,00",2014 00 102 AA 36801
372,Training Charged,"1,09","1,50","42,04","32,04",2014 00 102 AA 37200
01,Training Charged,"1,09","1,50","42,04","32,04",2014 00 102 AA 37201
374,Purchase and Upkeep of Animals Charged,"1,69","1,80","1,80","1,80",2014 00 102 AA 37400
01,Purchase and Upkeep of Animals Charged,"1,69","1,80","1,80","1,80",2014 00 102 AA 37401
376,Computer and Accessories Charged,"13,34,97","12,84,61","22,92,11","2,14,07",2014 00 102 AA 37600
01,Purchase Charged,"12,11,74","11,40,54","21,48,04","50,00",2014 00 102 AA 37601
02,Maintenance Charged,"49,91","70,57","70,57","70,57",2014 00 102 AA 37602
03,Stationery Charged,"73,32","73,50","73,50","93,50",2014 00 102 AA 37603
AA,Total AA Charged,"1,91,24,56","1,88,64,72","2,52,59,82","2,11,06,61",
AB,Translation and Printing Department,,,,,2014 00 102 AB 30000
301,Salaries Charged,"3,94,46","5,08,53","3,82,17","4,05,64",2014 00 102 AB 30100
01,Pay Charged,"3,34,28","4,18,71","3,22,21","3,35,11",2014 00 102 AB 30101
02,Medical Allowance Charged,"4,22","5,16","4,50","4,57",2014 00 102 AB 30102
03,Medical Charges Charged,36,46,46,46,2014 00 102 AB 30103
04,Other Allowances Charged,"1,99","6,00","5,00","5,00",2014 00 102 AB 30104
06,House Rent Allowance Charged,"44,80","67,20","40,00","50,00",2014 00 102 AB 30106
08,City Compensatory Allowance Charged,"8,81","11,00","10,00","10,50",2014 00 102 AB 30108
303,Dearness Allowance Charged,"44,61","54,43","56,99","83,78",2014 00 102 AB 30300
01,Dearness Allowance Charged,"44,61","54,43","56,99","83,78",2014 00 102 AB 30301
349,Festival Advances Charged,3,,,,2014 00 102 AB 34900
01,Festival Advances-Debit Charged,"2,25","5,00","11,00","12,00",2014 00 102 AB 34901
02,Festival Advances-Credit Charged,"- 2,22","- 5,00","- 11,00","- 12,00",2014 00 102 AB 34902
359,Prizes and Awards Charged,,12,8,8,2014 00 102 AB 35900
01,Prizes and Awards Charged,,12,8,8,2014 00 102 AB 35901
AB,Total AB Charged,"4,39,10","5,63,08","4,39,24","4,89,50",
AD,Extension of Jurisdiction to Pondicherry,,,,,2014 00 102 AD 30000
301,Salaries Charged,"82,56","96,26","89,47","92,48",2014 00 102 AD 30100
01,Pay Charged,"71,44","83,82","77,03","80,01",2014 00 102 AD 30101
02,Medical Allowance Charged,40,48,48,49,2014 00 102 AD 30102
03,Medical Charges Charged,19,24,24,24,2014 00 102 AD 30103
04,Other Allowances Charged,16,70,70,70,2014 00 102 AD 30104
06,House Rent Allowance Charged,"9,03","9,54","9,54","9,54",2014 00 102 AD 30106
08,City Compensatory Allowance Charged,"1,34","1,48","1,48","1,50",2014 00 102 AD 30108
303,Dearness Allowance Charged,"7,57","10,90","12,28","20,00",2014 00 102 AD 30300
01,Dearness Allowance Charged,"7,57","10,90","12,28","20,00",2014 00 102 AD 30301
305,Office Expenses Charged,,8,8,8,2014 00 102 AD 30500
02,Other Contingencies Charged,,8,8,8,2014 00 102 AD 30502
349,Festival Advances Charged,- 4,,,,2014 00 102 AD 34900
01,Festival Advances-Debit Charged,20,60,"1,20","1,20",2014 00 102 AD 34901
02,Festival Advances-Credit Charged,- 24,- 60,"- 1,20","- 1,20",2014 00 102 AD 34902
359,Prizes and Awards Charged,,2,2,2,2014 00 102 AD 35900
01,Prizes and Awards Charged,,2,2,2,2014 00 102 AD 35901
AD,Total AD Charged,"90,09","1,07,26","1,01,85","1,12,58",
AI,Madurai Bench of Madras High Court at Madurai,,,,,2014 00 102 AI 30000
301,Salaries Charged,"35,73,97","39,75,81","37,72,58","40,64,11",2014 00 102 AI 30100
01,Pay Charged,"32,72,51","36,24,18","34,00,30","36,37,18",2014 00 102 AI 30101
02,Medical Allowance Charged,"23,14","23,66","24,00","24,36",2014 00 102 AI 30102
03,Medical Charges Charged,"1,07","1,80","2,63","1,80",2014 00 102 AI 30103
04,Other Allowances Charged,"22,71","31,22","33,49","36,00",2014 00 102 AI 30104
05,Interim Relief Charged,19,,6,7,2014 00 102 AI 30105
06,House Rent Allowance Charged,"2,15,38","2,52,70","2,15,94","2,52,70",2014 00 102 AI 30106
07,Travel Concession Charged,2,"2,00","2,00","2,00",2014 00 102 AI 30107
08,City Compensatory Allowance Charged,"35,55","36,00","36,56","38,00",2014 00 102 AI 30108
09,Honorarium Charged,"3,40","4,25","57,60","72,00",2014 00 102 AI 30109
303,Dearness Allowance Charged,"3,42,26","4,71,14","5,42,35","9,09,30",2014 00 102 AI 30300
01,Dearness Allowance Charged,"3,42,26","4,71,14","5,42,35","9,09,30",2014 00 102 AI 30301
304,Travel Expenses Charged,"7,81","10,47","13,96","12,07",2014 00 102 AI 30400
01,Tour Travelling Allowances Charged,"4,34","5,10","7,38","6,70",2014 00 102 AI 30401
02,Transfer Travelling Allowances,"3,21","4,97","6,18","4,97",2014 00 102 AI 30402
102,High Courts,,,,,
#State's Expenditure,,,,,
AI,Madurai Bench of Madras High Court at Madurai,,,,,2014 00 102 AI 30000
304,Travel Expenses,,,,,
03,Fixed Travelling Allowances Charged,26,40,40,40,2014 00 102 AI 30403
305,Office Expenses Charged,"3,53,51","3,29,05","3,38,03","3,54,72",2014 00 102 AI 30500
01,Telephone Charges Charged,"23,30","38,48","37,48","38,48",2014 00 102 AI 30501
02,Other Contingencies Charged,"53,64","70,00","70,00","72,00",2014 00 102 AI 30502
03,Electricity Charges Charged,"1,78,84","2,00,05","2,00,34","2,24,00",2014 00 102 AI 30503
04,Service Postage & Postal Expenditure Charged,"22,10","20,51","20,23","20,23",2014 00 102 AI 30504
05,Furniture Charged,"75,63",1,"9,98",1,2014 00 102 AI 30505
306,"Rent, Rates and Taxes Charged","7,78","8,01","10,91","10,91",2014 00 102 AI 30600
01,Rent Charged,"1,80","1,81","1,81","1,81",2014 00 102 AI 30601
02,Property tax Charged,"5,98","6,10","9,00","9,00",2014 00 102 AI 30602
03,Water Charges Charged,,10,10,10,2014 00 102 AI 30603
313,Hospitality / Entertainment Expenditure Charged,"1,86","2,00","2,00","2,00",2014 00 102 AI 31300
01,Hospitality / Entertainment Expenditure Charged,"1,86","2,00","2,00","2,00",2014 00 102 AI 31301
314,Sumptuary Allowances Charged,51,93,52,93,2014 00 102 AI 31400
01,Sumptuary Allowances Charged,51,93,52,93,2014 00 102 AI 31401
319,Machinery and Equipments Charged,"48,36",1,"35,12","50,00",2014 00 102 AI 31900
01,Purchase Charged,"48,36",1,"34,61","50,00",2014 00 102 AI 31901
02,Renewal and Replacement Charged,,,51,,2014 00 102 AI 31902
321,Motor Vehicles Charged,"62,70","9,86","23,21","10,01",2014 00 102 AI 32100
01,Purchase Charged,"53,98",1,"13,36",1,2014 00 102 AI 32101
02,Maintenance of Functional Vehicles Charged,"8,72","9,85","9,85","10,00",2014 00 102 AI 32102
345,"Petroleum, Oil and Lubricant Charged","6,88","9,00","9,00","9,00",2014 00 102 AI 34500
01,"Petroleum, Oil and Lubricant Charged","6,88","9,00","9,00","9,00",2014 00 102 AI 34501
349,Festival Advances Charged,79,,,,2014 00 102 AI 34900
01,Festival Advances-Debit Charged,"19,55","30,00","60,00","70,00",2014 00 102 AI 34901
02,Festival Advances-Credit Charged,"- 18,76","- 30,00","- 60,00","- 70,00",2014 00 102 AI 34902
351,Compensation Charged,,1,,,2014 00 102 AI 35100
51,Claims under no fault liability -  principal charges Charged,,1,,,2014 00 102 AI 35151
359,Prizes and Awards Charged,10,20,10,10,2014 00 102 AI 35900
01,Prizes and Awards Charged,10,20,10,10,2014 00 102 AI 35901
368,"Cost of Books/Note Books/Slates, etc. Charged","24,67","25,00","25,00","25,00",2014 00 102 AI 36800
01,"Cost of Books/Note Books/Slates, etc. Charged","24,67","25,00","25,00","25,00",2014 00 102 AI 36801
372,Training Charged,,,"30,54","30,00",2014 00 102 AI 37200
01,Training Charged,,,"30,54","30,00",2014 00 102 AI 37201
376,Computer and Accessories Charged,"49,16","35,44","35,44","45,44",2014 00 102 AI 37600
01,Purchase Charged,"18,70",1,1,1,2014 00 102 AI 37601
02,Maintenance Charged,"13,47","16,54","16,54","16,54",2014 00 102 AI 37602
03,Stationery Charged,"16,99","18,89","18,89","28,89",2014 00 102 AI 37603
AI,Total AI Charged,"44,80,36","48,76,93","48,38,76","55,23,59",
AJ,Maintenance of Bungalows occupied by the Judges,,,,,2014 00 102 AJ 30000
302,Wages,"1,51,99","1,91,01","3,00,02","3,00,02",2014 00 102 AJ 30200
01,Wages,"1,51,99","1,91,01","3,00,02","3,00,02",2014 00 102 AJ 30201
306,"Rent, Rates and Taxes","84,74","85,35","85,35","85,35",2014 00 102 AJ 30600
02,Property tax,"29,95","29,95","29,95","29,95",2014 00 102 AJ 30602
03,Water Charges,"54,79","55,40","55,40","55,40",2014 00 102 AJ 30603
317,Minor Works,"1,65,70","1,60,21","2,10,21","2,00,00",2014 00 102 AJ 31700
01,Minor Works,"1,65,70","1,60,21","2,10,21","2,00,00",2014 00 102 AJ 31701
318,Maintenance,"5,27,15","4,86,00","5,56,00","5,28,00",2014 00 102 AJ 31800
01,Periodical Maintenance,"5,27,15","4,86,00","5,56,00","5,28,00",2014 00 102 AJ 31801
347,Stores and Equipments,"2,87,24","1,00,00","1,25,00","1,50,00",2014 00 102 AJ 34700
01,Stores - Voted,"2,87,24","1,00,00","1,25,00","1,50,00",2014 00 102 AJ 34701
AJ,Total AJ,"12,16,82","10,22,57","12,76,58","12,63,37",
AL,"Arbitration Centre,Madras",,,,,2014 00 102 AL 30000
301,Salaries Charged,"26,53","29,38","28,93","29,95",2014 00 102 AL 30100
01,Pay Charged,"23,70","25,22","24,75","25,74",2014 00 102 AL 30101
02,Medical Allowance Charged,6,6,8,8,2014 00 102 AL 30102
03,Medical Charges Charged,,2,2,2,2014 00 102 AL 30103
04,Other Allowances Charged,,50,50,50,2014 00 102 AL 30104
06,House Rent Allowance Charged,"2,41","3,06","3,06","3,06",2014 00 102 AL 30106
08,City Compensatory Allowance,36,52,52,55,2014 00 102 AL 30108
303,Dearness Allowance Charged,"1,83","3,28","3,95","6,44",2014 00 102 AL 30300
01,Dearness Allowance Charged,"1,83","3,28","3,95","6,44",2014 00 102 AL 30301
333,Payments for Professional and Special Services Charged,,"3,60","3,60","3,60",2014 00 102 AL 33300
04,Contract Payment Charged,,"3,60","3,60","3,60",2014 00 102 AL 33304
349,Festival Advances Charged,- 4,,,,2014 00 102 AL 34900
01,Festival Advances-Debit Charged,,60,"1,20","1,20",2014 00 102 AL 34901
02,Festival Advances-Credit Charged,- 4,- 60,"- 1,20","- 1,20",2014 00 102 AL 34902
376,Computer and Accessories Charged,,,"11,34",,2014 00 102 AL 37600
01,Purchase Charged,,,"11,34",,2014 00 102 AL 37601
AL,Total AL Charged,"28,32","36,26","47,82","39,99",
#State's Expenditure Total Charged,"3,98,58,59","4,22,77,93","4,80,03,05","4,72,14,19",,
#State's Expenditure Total Voted,"12,16,82","10,22,57","12,76,58","12,63,37",,
102,Total 102 Charged,"3,98,58,59","4,22,77,93","4,80,03,05","4,72,14,19",
102,Total 102 Voted,"12,16,82","10,22,57","12,76,58","12,63,37",
103,Special Courts,,,,,
#State's Expenditure,,,,,,
AA,Establishment of Special Courts for exclusive trial of Central Bureau of Investigation cases,,,,,2014 00 103 AA 30000
301,Salaries,"5,74,03","6,94,96","6,58,46","6,81,49",2014 00 103 AA 30100
01,Pay,"4,67,69","6,17,59","5,67,57","5,90,28",2014 00 103 AA 30101
02,Medical Allowance,"4,09","3,87","4,33","4,39",2014 00 103 AA 30102
03,Medical Charges,"3,31","2,62","2,62","2,62",2014 00 103 AA 30103
04,Other Allowances,"8,59","7,46","9,10","8,46",2014 00 103 AA 30104
05,Interim Relief,"40,03",,"13,34","13,74",2014 00 103 AA 30105
06,House Rent Allowance,"42,37","51,52","50,00","50,00",2014 00 103 AA 30106
07,Travel Concession,,"1,50","1,50","1,50",2014 00 103 AA 30107
08,City Compensatory Allowance,"7,95","10,40","10,00","10,50",2014 00 103 AA 30108
303,Dearness Allowance,"94,88","80,29","90,52","1,47,57",2014 00 103 AA 30300
01,Dearness Allowance,"94,88","80,29","90,52","1,47,57",2014 00 103 AA 30301
304,Travel Expenses,"1,47","4,55","4,95","4,55",2014 00 103 AA 30400
01,Tour Travelling Allowances,"1,20","1,31","1,31","1,31",2014 00 103 AA 30401
02,Transfer Travelling Allowances,,"2,84","3,24","2,84",2014 00 103 AA 30402
03,Fixed Travelling Allowances,27,40,40,40,2014 00 103 AA 30403
305,Office Expenses,"6,84","7,55","7,62","8,75",2014 00 103 AA 30500
01,Telephone Charges,"1,70","2,35","2,35","2,90",2014 00 103 AA 30501
02,Other Contingencies,"4,00","4,00","4,00","4,50",2014 00 103 AA 30502
03,Electricity Charges,94,95,"1,02","1,10",2014 00 103 AA 30503
04,Service Postage & Postal Expenditure,20,25,25,25,2014 00 103 AA 30504
306,"Rent, Rates and Taxes","1,73","1,74","1,74","1,74",2014 00 103 AA 30600
01,Rent,"1,73","1,74","1,74","1,74",2014 00 103 AA 30601
314,Sumptuary Allowances,"2,23","2,99","2,00","2,99",2014 00 103 AA 31400
01,Sumptuary Allowances,"2,23","2,99","2,00","2,99",2014 00 103 AA 31401
319,Machinery and Equipments,"1,20",1,,1,2014 00 103 AA 31900
01,Purchase,"1,20",1,,1,2014 00 103 AA 31901
321,Motor Vehicles,17,40,40,50,2014 00 103 AA 32100
02,Maintenance of Functional Vehicles,17,40,40,50,2014 00 103 AA 32102
345,"Petroleum, Oil and Lubricant","4,40","4,90","5,20","5,20",2014 00 103 AA 34500
01,"Petroleum, Oil and Lubricant","4,40","4,90","5,20","5,20",2014 00 103 AA 34501
349,Festival Advances,- 29,,,,2014 00 103 AA 34900
01,Festival Advances-Debit,"3,35","7,00","14,00","14,00",2014 00 103 AA 34901
02,Festival Advances-Credit,"- 3,64","- 7,00","- 14,00","- 14,00",2014 00 103 AA 34902
351,Compensation Charged,,1,,,2014 00 103 AA 35100
51,Claims under no fault liability -  principal charges Charged,,1,,,2014 00 103 AA 35151
359,Prizes and Awards,2,14,10,10,2014 00 103 AA 35900
01,Prizes and Awards,2,14,10,10,2014 00 103 AA 35901
376,Computer and Accessories,88,"1,26","1,26","1,51",2014 00 103 AA 37600
02,Maintenance,,1,1,1,2014 00 103 AA 37602
03,Stationery,88,"1,25","1,25","1,50",2014 00 103 AA 37603
AA,Total AA Charged,,1,,,
AA,Total AA Voted,"6,87,56","7,98,79","7,72,25","8,54,41",
AB,Special Courts - Special Court for the trial of cases of Psychotropic and Narcotic Drugs,,,,,2014 00 103 AB 30000
301,Salaries,"70,06","97,26","1,33,22","1,38,70",2014 00 103 AB 30100
01,Pay,"57,19","83,89","1,15,64","1,20,27",2014 00 103 AB 30101
02,Medical Allowance,52,46,"1,00","1,02",2014 00 103 AB 30102
03,Medical Charges,28,"1,25","2,20","2,00",2014 00 103 AB 30103
04,Other Allowances,58,"1,20","1,50","1,60",2014 00 103 AB 30104
05,Interim Relief,"5,15",,"1,72","1,77",2014 00 103 AB 30105
06,House Rent Allowance,"5,33","9,15","9,15","10,50",2014 00 103 AB 30106
07,Travel Concession,,1,1,1,2014 00 103 AB 30107
08,City Compensatory Allowance,"1,01","1,30","2,00","1,53",2014 00 103 AB 30108
303,Dearness Allowance,"15,54","10,91","25,21","30,07",2014 00 103 AB 30300
01,Dearness Allowance,"15,54","10,91","25,21","30,07",2014 00 103 AB 30301
304,Travel Expenses,31,"1,44","2,44","2,14",2014 00 103 AB 30400
01,Tour Travelling Allowances,24,54,84,54,2014 00 103 AB 30401
02,Transfer Travelling Allowances,,78,"1,40","1,40",2014 00 103 AB 30402
03,Fixed Travelling Allowances,7,12,20,20,2014 00 103 AB 30403
305,Office Expenses,"1,30","1,60","1,92","2,97",2014 00 103 AB 30500
01,Telephone Charges,50,57,64,"1,00",2014 00 103 AB 30501
02,Other Contingencies,63,71,71,"1,40",2014 00 103 AB 30502
03,Electricity Charges,13,25,50,50,2014 00 103 AB 30503
04,Service Postage & Postal Expenditure,4,7,7,7,2014 00 103 AB 30504
306,"Rent, Rates and Taxes",,"1,00","1,35","1,35",2014 00 103 AB 30600
01,Rent,,"1,00","1,35","1,35",2014 00 103 AB 30601
314,Sumptuary Allowances,14,32,32,32,2014 00 103 AB 31400
01,Sumptuary Allowances,14,32,32,32,2014 00 103 AB 31401
319,Machinery and Equipments,,,"1,09",,2014 00 103 AB 31900
01,Purchase,,,"1,09",,2014 00 103 AB 31901
321,Motor Vehicles,,15,15,30,2014 00 103 AB 32100
02,Maintenance of Functional Vehicles,,15,15,30,2014 00 103 AB 32102
345,"Petroleum, Oil and Lubricant",61,58,"1,20","1,20",2014 00 103 AB 34500
01,"Petroleum, Oil and Lubricant",61,58,"1,20","1,20",2014 00 103 AB 34501
349,Festival Advances,- 13,,,,2014 00 103 AB 34900
01,Festival Advances-Debit,35,50,"2,00","2,00",2014 00 103 AB 34901
02,Festival Advances-Credit,- 48,- 50,"- 2,00","- 2,00",2014 00 103 AB 34902
351,Compensation Charged,,1,,,2014 00 103 AB 35100
51,Claims under no fault liability -  principal charges Charged,,1,,,2014 00 103 AB 35151
359,Prizes and Awards,,2,4,4,2014 00 103 AB 35900
01,Prizes and Awards,,2,4,4,2014 00 103 AB 35901
376,Computer and Accessories,29,33,33,63,2014 00 103 AB 37600
02,Maintenance,,1,1,1,2014 00 103 AB 37602
03,Stationery,29,32,32,62,2014 00 103 AB 37603
AB,Total AB Charged,,1,,,
AB,Total AB Voted,"88,12","1,13,61","1,67,27","1,77,72",
AC,Establishment of Special Courts for trial of Prevention of Corruption Act cases,,,,,2014 00 103 AC 30000
301,Salaries,"2,59,51","3,44,65","2,75,19","2,85,00",2014 00 103 AC 30100
01,Pay,"2,31,21","3,12,00","2,38,94","2,48,50",2014 00 103 AC 30101
02,Medical Allowance,"2,80","2,26","2,50","2,74",2014 00 103 AC 30102
03,Medical Charges,27,"1,00","1,00","1,00",2014 00 103 AC 30103
04,Other Allowances,"10,41","10,00","13,00","13,00",2014 00 103 AC 30104
05,Interim Relief,"1,09",,36,37,2014 00 103 AC 30105
06,House Rent Allowance,"11,87","16,49","16,49","16,49",2014 00 103 AC 30106
07,Travel Concession,,10,10,10,2014 00 103 AC 30107
08,City Compensatory Allowance,"1,86","2,80","2,80","2,80",2014 00 103 AC 30108
303,Dearness Allowance,"57,47","40,56","42,47","62,12",2014 00 103 AC 30300
01,Dearness Allowance,"57,47","40,56","42,47","62,12",2014 00 103 AC 30301
304,Travel Expenses,"1,60","2,40","2,63","2,40",2014 00 103 AC 30400
01,Tour Travelling Allowances,75,99,80,99,2014 00 103 AC 30401
02,Transfer Travelling Allowances,74,"1,21","1,63","1,21",2014 00 103 AC 30402
03,Fixed Travelling Allowances,11,20,20,20,2014 00 103 AC 30403
305,Office Expenses,"3,75","4,91","4,91","6,52",2014 00 103 AC 30500
01,Telephone Charges,"1,53","1,84","1,84","2,08",2014 00 103 AC 30501
02,Other Contingencies,"1,78","1,80","1,80","3,00",2014 00 103 AC 30502
03,Electricity Charges,31,"1,07","1,07","1,24",2014 00 103 AC 30503
04,Service Postage & Postal Expenditure,13,20,20,20,2014 00 103 AC 30504
306,"Rent, Rates and Taxes","4,91","5,97","5,00","5,00",2014 00 103 AC 30600
01,Rent,"4,91","5,97","5,00","5,00",2014 00 103 AC 30601
314,Sumptuary Allowances,"1,41","1,93","1,60","1,93",2014 00 103 AC 31400
01,Sumptuary Allowances,"1,41","1,93","1,60","1,93",2014 00 103 AC 31401
321,Motor Vehicles,,15,15,30,2014 00 103 AC 32100
02,Maintenance of Functional Vehicles,,15,15,30,2014 00 103 AC 32102
345,"Petroleum, Oil and Lubricant",,80,80,80,2014 00 103 AC 34500
01,"Petroleum, Oil and Lubricant",,80,80,80,2014 00 103 AC 34501
349,Festival Advances,9,,,,2014 00 103 AC 34900
01,Festival Advances-Debit,"2,15","3,65","7,30","7,30",2014 00 103 AC 34901
02,Festival Advances-Credit,"- 2,06","- 3,65","- 7,30","- 7,30",2014 00 103 AC 34902
359,Prizes and Awards,2,2,2,2,2014 00 103 AC 35900
01,Prizes and Awards,2,2,2,2,2014 00 103 AC 35901
376,Computer and Accessories,75,78,78,"1,21",2014 00 103 AC 37600
02,Maintenance,,1,1,1,2014 00 103 AC 37602
03,Stationery,75,77,77,"1,20",2014 00 103 AC 37603
AC,Total AC,"3,29,51","4,02,17","3,33,55","3,65,30",
AD,"Special Court to Try the Cases under POCSO Act,2012",,,,,2014 00 103 AD 30000
301,Salaries,,,,"15,94,21",2014 00 103 AD 30100
01,Pay,,,,"13,26,74",2014 00 103 AD 30101
02,Medical Allowance,,,,"9,99",2014 00 103 AD 30102
03,Medical Charges,,,,"48,00",2014 00 103 AD 30103
04,Other Allowances,,,,"19,20",2014 00 103 AD 30104
06,House Rent Allowance,,,,"1,45,35",2014 00 103 AD 30106
07,Travel Concession,,,,"19,20",2014 00 103 AD 30107
08,City Compensatory Allowance,,,,"25,73",2014 00 103 AD 30108
303,Dearness Allowance,,,,"3,31,68",2014 00 103 AD 30300
01,Dearness Allowance,,,,"3,31,68",2014 00 103 AD 30301
304,Travel Expenses,,,,"2,51,52",2014 00 103 AD 30400
01,Tour Travelling Allowances,,,,"57,60",2014 00 103 AD 30401
02,Transfer Travelling Allowances,,,,"1,92,00",2014 00 103 AD 30402
03,Fixed Travelling Allowances,,,,"1,92",2014 00 103 AD 30403
305,Office Expenses,,,"37,28","57,60",2014 00 103 AD 30500
01,Telephone Charges,,,"5,12","9,60",2014 00 103 AD 30501
02,Other Contingencies,,,16,"19,20",2014 00 103 AD 30502
03,Electricity Charges,,,,"19,20",2014 00 103 AD 30503
04,Service Postage & Postal Expenditure,,,,"9,60",2014 00 103 AD 30504
05,Furniture,,,"32,00",,2014 00 103 AD 30505
306,"Rent, Rates and Taxes",,,,"40,32",2014 00 103 AD 30600
01,Rent,,,,"38,40",2014 00 103 AD 30601
03,Water Charges,,,,"1,92",2014 00 103 AD 30603
