head,desc,2018,2019Est,2019Rev,2020Est,dpcode
303,Dearness Allowance,"7,44,43","10,89,57","13,41,41","21,36,19",2210 01 110 AJ 30300
01,Dearness Allowance,"7,44,43","10,89,57","13,41,41","21,36,19",2210 01 110 AJ 30301
304,Travel Expenses,41,"2,84","2,80","2,80",2210 01 110 AJ 30400
01,Tour Travelling Allowances,41,"2,67","2,64","2,64",2210 01 110 AJ 30401
02,Transfer Travelling Allowances,,17,16,16,2210 01 110 AJ 30402
305,Office Expenses,"9,37,67","11,13,29","11,63,55","11,14,07",2210 01 110 AJ 30500
01,Telephone Charges,"3,76","6,58","6,63","6,95",2210 01 110 AJ 30501
02,Other Contingencies,"6,32","6,32","6,32","6,32",2210 01 110 AJ 30502
03,Electricity Charges,"9,27,09","10,99,34","11,49,80","11,00,00",2210 01 110 AJ 30503
04,Service Postage & Postal Expenditure,50,"1,05",80,80,2210 01 110 AJ 30504
306,"Rent, Rates and Taxes","1,89,49","2,44,10","2,44,08","2,56,28",2210 01 110 AJ 30600
03,Water Charges,"1,89,49","2,44,10","2,44,08","2,56,28",2210 01 110 AJ 30603
319,Machinery and Equipments,"1,96,32",,,,2210 01 110 AJ 31900
03,Maintenance,"1,96,32",,,,2210 01 110 AJ 31903
321,Motor Vehicles,,28,28,28,2210 01 110 AJ 32100
02,Maintenance of Functional Vehicles,,28,28,28,2210 01 110 AJ 32102
333,Payments for Professional and Special Services,,13,12,13,2210 01 110 AJ 33300
01,Pleaders Fees,,13,12,13,2210 01 110 AJ 33301
334,Other Charges,,48,25,25,2210 01 110 AJ 33400
01,Other Items,,48,25,25,2210 01 110 AJ 33401
345,"Petroleum, Oil and Lubricant","19,69","20,00","37,00","38,85",2210 01 110 AJ 34500
01,"Petroleum, Oil and Lubricant","19,69","20,00","37,00","38,85",2210 01 110 AJ 34501
346,"Clothing, Tentage and Stores","47,23","50,00","50,00","50,00",2210 01 110 AJ 34600
01,"Clothing, Tentage and Stores","47,23","50,00","50,00","50,00",2210 01 110 AJ 34601
347,Stores and Equipments,"10,24,38","10,12,96","10,12,96","10,44,12",2210 01 110 AJ 34700
01,Stores - Voted,"7,72,93","7,65,31","7,65,31","7,99,12",2210 01 110 AJ 34701
02,Equipments - Voted,"1,53,01","1,49,21","1,49,21","1,50,00",2210 01 110 AJ 34702
03,X-rays - Voted,"98,44","98,44","98,44","95,00",2210 01 110 AJ 34703
349,Festival Advances,"2,28",,,,2210 01 110 AJ 34900
01,Festival Advances-Debit,"30,60","53,05","66,00","69,50",2210 01 110 AJ 34901
02,Festival Advances-Credit,"- 28,32","- 53,05","- 66,00","- 69,50",2210 01 110 AJ 34902
351,Compensation Charged,,,"1,00",,2210 01 110 AJ 35100,
52,Other Compensations Charged,,,,,
359,Prizes and Awards,44,84,84,88,2210 01 110 AJ 35900
01,Prizes and Awards,44,84,84,88,2210 01 110 AJ 35901
366,Medicine,"4,88,63","2,03,50","1,93,50","2,03,50",2210 01 110 AJ 36600
01,Medicine,"4,88,63","2,03,50","1,93,50","2,03,50",2210 01 110 AJ 36601
367,Feeding/Dietary Charges,"2,62,44","2,93,47","3,01,44","3,01,44",2210 01 110 AJ 36700
09,Others,"2,62,44","2,93,47","3,01,44","3,01,44",2210 01 110 AJ 36709
376,Computer and Accessories,"4,32","4,25","4,22","4,00",2210 01 110 AJ 37600
02,Maintenance,58,50,50,50,2210 01 110 AJ 37602
03,Stationery,"3,74","3,75","3,72","3,50",2210 01 110 AJ 37603
399,Miscellaneous,,44,44,46,2210 01 110 AJ 39900
01,Miscellaneous,,44,44,46,2210 01 110 AJ 39901
AJ,Total AJ Charged,,,"1,00",,,
AK,"Government Stanley Hospital, Chennai",,,,,2210 01 110 AK 30000
301,Salaries,"37,64,47","38,38,36","38,38,36","39,88,13",2210 01 110 AK 30100
01,Pay,"32,43,65","33,95,69","33,95,69","35,31,52",2210 01 110 AK 30101
02,Medical Allowance,"22,85","19,56","19,56","19,56",2210 01 110 AK 30102
03,Medical Charges,,"1,14","1,14","1,19",2210 01 110 AK 30103
04,Other Allowances,"77,63","80,96","80,96","80,96",2210 01 110 AK 30104
06,House Rent Allowance,"3,53,84","2,74,90","2,74,90","2,88,64",2210 01 110 AK 30106
07,Travel Concession,3,"3,15","3,15","3,30",2210 01 110 AK 30107
08,City Compensatory Allowance,"66,47","62,96","62,96","62,96",2210 01 110 AK 30108
303,Dearness Allowance,"3,27,85","4,41,44","5,43,31","8,65,22",2210 01 110 AK 30300
01,Dearness Allowance,"3,27,85","4,41,44","5,43,31","8,65,22",2210 01 110 AK 30301
304,Travel Expenses,26,57,57,57,2210 01 110 AK 30400
01,Tour Travelling Allowances,26,46,46,46,2210 01 110 AK 30401
02,Transfer Travelling Allowances,,11,11,11,2210 01 110 AK 30402
305,Office Expenses,"6,30,20","7,28,26","7,28,26","7,08,52",2210 01 110 AK 30500
01,Telephone Charges,"4,15","5,20","5,20","5,46",2210 01 110 AK 30501
02,Other Contingencies,"2,38","2,50","2,50","2,50",2210 01 110 AK 30502
03,Electricity Charges,"6,23,49","7,20,00","7,20,00","7,00,00",2210 01 110 AK 30503
04,Service Postage & Postal Expenditure,18,56,56,56,2210 01 110 AK 30504
306,"Rent, Rates and Taxes","1,41,11","1,57,00","1,57,00","1,64,85",2210 01 110 AK 30600
02,Property tax,"1,20","10,00","10,00","10,50",2210 01 110 AK 30602
03,Water Charges,"1,39,91","1,47,00","1,47,00","1,54,35",2210 01 110 AK 30603
319,Machinery and Equipments,"1,85,77",,,,2210 01 110 AK 31900
03,Maintenance,"1,85,77",,,,2210 01 110 AK 31903
324,Materials and Supplies,,1,1,1,2210 01 110 AK 32400
01,Materials and Supplies,,1,1,1,2210 01 110 AK 32401
333,Payments for Professional and Special Services,,"10,54","10,54","10,54",2210 01 110 AK 33300
01,Pleaders Fees,,14,14,14,2210 01 110 AK 33301
04,Contract Payment,,"10,40","10,40","10,40",2210 01 110 AK 33304
334,Other Charges,,5,5,5,2210 01 110 AK 33400
01,Other Items,,5,5,5,2210 01 110 AK 33401
345,"Petroleum, Oil and Lubricant","26,00","30,00","40,00","31,50",2210 01 110 AK 34500
01,"Petroleum, Oil and Lubricant","26,00","30,00","40,00","31,50",2210 01 110 AK 34501
346,"Clothing, Tentage and Stores","35,99","38,05","38,00","38,00",2210 01 110 AK 34600
01,"Clothing, Tentage and Stores","35,99","38,05","38,00","38,00",2210 01 110 AK 34601
347,Stores and Equipments,"7,91,75","5,48,00","7,30,00","5,58,00",2210 01 110 AK 34700
01,Stores - Voted,"6,33,95","3,88,00","5,70,00","4,00,00",2210 01 110 AK 34701
02,Equipments - Voted,"67,84","70,00","70,00","70,00",2210 01 110 AK 34702
03,X-rays - Voted,"89,96","90,00","90,00","88,00",2210 01 110 AK 34703
349,Festival Advances,60,,,,2210 01 110 AK 34900
01,Festival Advances-Debit,"13,20","25,40","45,00","50,00",2210 01 110 AK 34901
02,Festival Advances-Credit,"- 12,60","- 25,40","- 45,00","- 50,00",2210 01 110 AK 34902
359,Prizes and Awards,10,87,88,92,2210 01 110 AK 35900
01,Prizes and Awards,10,87,88,92,2210 01 110 AK 35901
366,Medicine,"2,61,89","1,65,24","1,35,24","1,65,00",2210 01 110 AK 36600
01,Medicine,"2,61,89","1,65,24","1,35,24","1,65,00",2210 01 110 AK 36601
367,Feeding/Dietary Charges,"98,92","1,00,00","1,00,00","1,00,00",2210 01 110 AK 36700
09,Others,"98,92","1,00,00","1,00,00","1,00,00",2210 01 110 AK 36709
376,Computer and Accessories,"1,89","2,70","2,70","2,70",2210 01 110 AK 37600
03,Stationery,"1,89","2,70","2,70","2,70",2210 01 110 AK 37603
399,Miscellaneous,,13,13,13,2210 01 110 AK 39900
01,Miscellaneous,,13,13,13,2210 01 110 AK 39901
AK,Total AK,"62,66,80","60,61,22","63,25,05","66,34,14",
AL,"Government Kasturba Gandhi Hospital for women and children, Chennai",,,,,2210 01 110 AL 30000
301,Salaries,"18,06,78","18,28,77","18,28,76","18,96,98",2210 01 110 AL 30100
01,Pay,"15,80,19","15,97,21","15,97,21","16,61,10",2210 01 110 AL 30101
02,Medical Allowance,"8,51","9,30","9,30","9,30",2210 01 110 AL 30102
03,Medical Charges,,1,,,2210 01 110 AL 30103
04,Other Allowances,"32,38","44,88","44,88","44,88",2210 01 110 AL 30104
06,House Rent Allowance,"1,57,46","1,45,77","1,45,77","1,50,00",2210 01 110 AL 30106
07,Travel Concession,,40,40,50,2210 01 110 AL 30107
08,City Compensatory Allowance,"28,24","31,20","31,20","31,20",2210 01 110 AL 30108
303,Dearness Allowance,"2,43,06","2,07,64","2,55,55","4,06,97",2210 01 110 AL 30300
01,Dearness Allowance,"2,43,06","2,07,64","2,55,55","4,06,97",2210 01 110 AL 30301
304,Travel Expenses,19,"1,20",16,16,2210 01 110 AL 30400
01,Tour Travelling Allowances,19,"1,04",8,8,2210 01 110 AL 30401
02,Transfer Travelling Allowances,,16,8,8,2210 01 110 AL 30402
305,Office Expenses,"1,04,54","1,06,80","1,32,50","1,32,50",2210 01 110 AL 30500
01,Telephone Charges,"1,09","1,70","1,70","1,70",2210 01 110 AL 30501
02,Other Contingencies,"4,50","4,50","4,50","4,50",2210 01 110 AL 30502
03,Electricity Charges,"98,50","1,00,00","1,26,00","1,26,00",2210 01 110 AL 30503
04,Service Postage & Postal Expenditure,45,60,30,30,2210 01 110 AL 30504
306,"Rent, Rates and Taxes","83,98","70,00","70,00","70,00",2210 01 110 AL 30600
03,Water Charges,"83,98","70,00","70,00","70,00",2210 01 110 AL 30603
319,Machinery and Equipments,"17,70",,,,2210 01 110 AL 31900
03,Maintenance,"17,70",,,,2210 01 110 AL 31903
321,Motor Vehicles,2,14,14,14,2210 01 110 AL 32100
02,Maintenance of Functional Vehicles,2,14,14,14,2210 01 110 AL 32102
324,Materials and Supplies,,1,,1,2210 01 110 AL 32400
01,Materials and Supplies,,1,,1,2210 01 110 AL 32401
345,"Petroleum, Oil and Lubricant",99,"2,00","3,00","2,00",2210 01 110 AL 34500
01,"Petroleum, Oil and Lubricant",99,"2,00","3,00","2,00",2210 01 110 AL 34501
346,"Clothing, Tentage and Stores","8,62","8,00","8,00","8,00",2210 01 110 AL 34600
01,"Clothing, Tentage and Stores","8,62","8,00","8,00","8,00",2210 01 110 AL 34601
347,Stores and Equipments,"1,18,64","1,22,00","1,82,00","1,60,00",2210 01 110 AL 34700
01,Stores - Voted,"1,00,37","95,00","1,50,00","1,30,00",2210 01 110 AL 34701
02,Equipments - Voted,"10,00","15,00","20,00","18,00",2210 01 110 AL 34702
03,X-rays - Voted,"8,27","12,00","12,00","12,00",2210 01 110 AL 34703
349,Festival Advances,"2,53",,,,2210 01 110 AL 34900
01,Festival Advances-Debit,"9,65","14,00","28,00","28,00",2210 01 110 AL 34901
02,Festival Advances-Credit,"- 7,12","- 14,00","- 28,00","- 28,00",2210 01 110 AL 34902
359,Prizes and Awards,14,30,30,30,2210 01 110 AL 35900
01,Prizes and Awards,14,30,30,30,2210 01 110 AL 35901
366,Medicine,"14,97","20,00","30,00","20,00",2210 01 110 AL 36600
01,Medicine,"14,97","20,00","30,00","20,00",2210 01 110 AL 36601
367,Feeding/Dietary Charges,"38,41","40,00","45,00","45,00",2210 01 110 AL 36700
09,Others,"38,41","40,00","45,00","45,00",2210 01 110 AL 36709
368,"Cost of Books/Note Books/Slates, etc.","4,00","4,00","4,00","4,00",2210 01 110 AL 36800
01,"Cost of Books/Note Books/Slates, etc.","4,00","4,00","4,00","4,00",2210 01 110 AL 36801
376,Computer and Accessories,,,30,50,2210 01 110 AL 37600
02,Maintenance,,,30,30,2210 01 110 AL 37602
03,Stationery,,,,20,2210 01 110 AL 37603
AL,Total AL,"24,44,57","24,10,86","25,59,71","27,46,56",
AM,"Government Hospital for Women and Children, Chennai",,,,,2210 01 110 AM 30000
301,Salaries,"18,22,82","23,49,43","27,87,22","29,06,18",2210 01 110 AM 30100
01,Pay,"15,54,96","20,93,24","24,93,08","25,92,80",2210 01 110 AM 30101
02,Medical Allowance,"11,19","13,14","13,03","13,03",2210 01 110 AM 30102
03,Medical Charges,8,16,16,18,2210 01 110 AM 30103
04,Other Allowances,"40,26","53,00","53,00","53,00",2210 01 110 AM 30104
06,House Rent Allowance,"1,71,72","1,53,76","1,92,00","2,11,20",2210 01 110 AM 30106
07,Travel Concession,"12,54",21,21,23,2210 01 110 AM 30107
08,City Compensatory Allowance,"32,07","35,92","35,74","35,74",2210 01 110 AM 30108
303,Dearness Allowance,"1,34,85","2,72,12","3,98,89","6,35,24",2210 01 110 AM 30300
01,Dearness Allowance,"1,34,85","2,72,12","3,98,89","6,35,24",2210 01 110 AM 30301
304,Travel Expenses,53,"1,21",87,87,2210 01 110 AM 30400
01,Tour Travelling Allowances,53,94,60,60,2210 01 110 AM 30401
02,Transfer Travelling Allowances,,27,27,27,2210 01 110 AM 30402
305,Office Expenses,"1,14,63","1,92,63","1,92,63","1,92,68",2210 01 110 AM 30500
01,Telephone Charges,82,"1,50","1,50","1,55",2210 01 110 AM 30501
02,Other Contingencies,"1,48","1,70","1,70","1,70",2210 01 110 AM 30502
03,Electricity Charges,"1,12,05","1,89,14","1,89,14","1,89,14",2210 01 110 AM 30503
04,Service Postage & Postal Expenditure,28,29,29,29,2210 01 110 AM 30504
306,"Rent, Rates and Taxes","84,97","86,70","86,70","95,37",2210 01 110 AM 30600
03,Water Charges,"84,97","86,70","86,70","95,37",2210 01 110 AM 30603
319,Machinery and Equipments,"55,85",,,,2210 01 110 AM 31900
03,Maintenance,"55,85",,,,2210 01 110 AM 31903
321,Motor Vehicles,,6,"6,22",6,2210 01 110 AM 32100
01,Purchase,,,"6,16",,2210 01 110 AM 32101
02,Maintenance of Functional Vehicles,,6,6,6,2210 01 110 AM 32102
324,Materials and Supplies,,1,,1,2210 01 110 AM 32400
01,Materials and Supplies,,1,,1,2210 01 110 AM 32401
333,Payments for Professional and Special Services,,10,11,12,2210 01 110 AM 33300
01,Pleaders Fees,,9,10,11,2210 01 110 AM 33301
04,Contract Payment,,1,1,1,2210 01 110 AM 33304
345,"Petroleum, Oil and Lubricant","6,97","9,00","9,67","9,67",2210 01 110 AM 34500
01,"Petroleum, Oil and Lubricant","6,97","9,00","9,67","9,67",2210 01 110 AM 34501
346,"Clothing, Tentage and Stores","24,06","24,15","24,15","24,15",2210 01 110 AM 34600
01,"Clothing, Tentage and Stores","24,06","24,15","24,15","24,15",2210 01 110 AM 34601
347,Stores and Equipments,"1,36,26","1,28,55","1,28,55","1,63,55",2210 01 110 AM 34700
01,Stores - Voted,"1,00,00","95,00","95,00","1,30,00",2210 01 110 AM 34701
02,Equipments - Voted,"33,06","30,00","30,00","30,00",2210 01 110 AM 34702
03,X-rays - Voted,"3,20","3,55","3,55","3,55",2210 01 110 AM 34703
349,Festival Advances,"- 1,60",,,,2210 01 110 AM 34900
01,Festival Advances-Debit,"7,10","14,70","36,70","37,00",2210 01 110 AM 34901
02,Festival Advances-Credit,"- 8,70","- 14,70","- 36,70","- 37,00",2210 01 110 AM 34902
359,Prizes and Awards,6,78,78,85,2210 01 110 AM 35900
01,Prizes and Awards,6,78,78,85,2210 01 110 AM 35901
366,Medicine,"74,67","76,16","76,16","78,00",2210 01 110 AM 36600
01,Medicine,"74,67","76,16","76,16","78,00",2210 01 110 AM 36601
367,Feeding/Dietary Charges,"99,83","1,00,00","1,29,68","1,29,68",2210 01 110 AM 36700
09,Others,"99,83","1,00,00","1,29,68","1,29,68",2210 01 110 AM 36709
368,"Cost of Books/Note Books/Slates, etc.","7,64","7,64","8,00","7,64",2210 01 110 AM 36800
01,"Cost of Books/Note Books/Slates, etc.","7,64","7,64","8,00","7,64",2210 01 110 AM 36801
376,Computer and Accessories,"2,97","2,77","2,99","2,80",2210 01 110 AM 37600
02,Maintenance,29,8,30,30,2210 01 110 AM 37602
03,Stationery,"2,68","2,69","2,69","2,50",2210 01 110 AM 37603
AM,Total AM,"25,64,51","32,51,31","38,52,62","42,46,87",
AN,"Government Royapettah Hospital, Chennai",,,,,2210 01 110 AN 30000
301,Salaries,"21,41,96","29,15,07","27,21,22","28,28,02",2210 01 110 AN 30100
01,Pay,"18,33,55","26,74,47","24,66,24","25,64,89",2210 01 110 AN 30101
02,Medical Allowance,"13,21","15,52","17,16","17,16",2210 01 110 AN 30102
03,Medical Charges,,26,10,11,2210 01 110 AN 30103
04,Other Allowances,"42,28","53,00","33,00","33,00",2210 01 110 AN 30104
06,House Rent Allowance,"2,14,19","1,26,60","1,59,50","1,67,48",2210 01 110 AN 30106
07,Travel Concession,,"3,22","3,22","3,38",2210 01 110 AN 30107
08,City Compensatory Allowance,"38,73","42,00","42,00","42,00",2210 01 110 AN 30108
303,Dearness Allowance,"2,02,38","3,47,68","3,94,60","6,28,40",2210 01 110 AN 30300
01,Dearness Allowance,"2,02,38","3,47,68","3,94,60","6,28,40",2210 01 110 AN 30301
304,Travel Expenses,,44,44,44,2210 01 110 AN 30400
01,Tour Travelling Allowances,,36,36,36,2210 01 110 AN 30401
02,Transfer Travelling Allowances,,8,8,8,2210 01 110 AN 30402
305,Office Expenses,"1,85,79","2,16,60","2,01,60","2,01,60",2210 01 110 AN 30500
01,Telephone Charges,81,"1,30","1,30","1,30",2210 01 110 AN 30501
02,Other Contingencies,"19,96","15,00","15,00","15,00",2210 01 110 AN 30502
03,Electricity Charges,"1,64,82","2,00,00","1,85,00","1,85,00",2210 01 110 AN 30503
04,Service Postage & Postal Expenditure,20,30,30,30,2210 01 110 AN 30504
306,"Rent, Rates and Taxes","50,74","55,00","55,00","55,00",2210 01 110 AN 30600
03,Water Charges,"50,74","55,00","55,00","55,00",2210 01 110 AN 30603
319,Machinery and Equipments,"50,00",,,,2210 01 110 AN 31900
03,Maintenance,"50,00",,,,2210 01 110 AN 31903
321,Motor Vehicles,,25,25,25,2210 01 110 AN 32100
02,Maintenance of Functional Vehicles,,25,25,25,2210 01 110 AN 32102
324,Materials and Supplies,,1,,1,2210 01 110 AN 32400
01,Materials and Supplies,,1,,1,2210 01 110 AN 32401
333,Payments for Professional and Special Services,,"6,50","6,50","6,50",2210 01 110 AN 33300
04,Contract Payment,,"6,50","6,50","6,50",2210 01 110 AN 33304
334,Other Charges,98,"1,00","1,00","1,00",2210 01 110 AN 33400
01,Other Items,98,"1,00","1,00","1,00",2210 01 110 AN 33401
345,"Petroleum, Oil and Lubricant","1,28","1,75","3,75","3,75",2210 01 110 AN 34500
01,"Petroleum, Oil and Lubricant","1,28","1,75","3,75","3,75",2210 01 110 AN 34501
346,"Clothing, Tentage and Stores","36,72","35,00","35,00","35,00",2210 01 110 AN 34600
01,"Clothing, Tentage and Stores","36,72","35,00","35,00","35,00",2210 01 110 AN 34601
347,Stores and Equipments,"2,44,45","2,13,00","3,83,00","2,23,00",2210 01 110 AN 34700
01,Stores - Voted,"1,42,32","1,20,00","2,90,00","1,30,00",2210 01 110 AN 34701
02,Equipments - Voted,"74,97","65,00","65,00","65,00",2210 01 110 AN 34702
03,X-rays - Voted,"27,16","28,00","28,00","28,00",2210 01 110 AN 34703
349,Festival Advances,"1,35",,,,2210 01 110 AN 34900
01,Festival Advances-Debit,"8,35","17,00","37,10","37,10",2210 01 110 AN 34901
02,Festival Advances-Credit,"- 7,00","- 17,00","- 37,10","- 37,10",2210 01 110 AN 34902
359,Prizes and Awards,2,50,50,50,2210 01 110 AN 35900
01,Prizes and Awards,2,50,50,50,2210 01 110 AN 35901
366,Medicine,"1,19,99","90,00","1,40,00","90,00",2210 01 110 AN 36600
01,Medicine,"1,19,99","90,00","1,40,00","90,00",2210 01 110 AN 36601
367,Feeding/Dietary Charges,"68,45","69,68","68,68","68,68",2210 01 110 AN 36700
09,Others,"68,45","69,68","68,68","68,68",2210 01 110 AN 36709
376,Computer and Accessories,"3,00","3,00","3,00","3,00",2210 01 110 AN 37600
03,Stationery,"3,00","3,00","3,00","3,00",2210 01 110 AN 37603
399,Miscellaneous,"4,97","5,00","5,00","5,00",2210 01 110 AN 39900
01,Miscellaneous,"4,97","5,00","5,00","5,00",2210 01 110 AN 39901
AN,Total AN,"31,12,08","39,60,48","40,19,54","41,50,15",
AO,"Institute of Child Health and Hospital for Children, Chennai",,,,,2210 01 110 AO 30000
301,Salaries,"33,20,11","42,34,13","42,26,08","43,88,74",2210 01 110 AO 30100
01,Pay,"28,77,86","37,16,25","37,16,25","38,64,90",2210 01 110 AO 30101
02,Medical Allowance,"17,44","22,00","22,00","22,00",2210 01 110 AO 30102
04,Other Allowances,"58,96","73,40","73,40","73,40",2210 01 110 AO 30104
06,House Rent Allowance,"3,08,60","3,50,00","3,50,00","3,64,00",2210 01 110 AO 30106
07,Travel Concession,,20,20,21,2210 01 110 AO 30107
08,City Compensatory Allowance,"57,25","72,28","64,23","64,23",2210 01 110 AO 30108
303,Dearness Allowance,"3,03,71","4,83,11","5,94,60","9,46,90",2210 01 110 AO 30300
01,Dearness Allowance,"3,03,71","4,83,11","5,94,60","9,46,90",2210 01 110 AO 30301
304,Travel Expenses,25,24,94,94,2210 01 110 AO 30400
01,Tour Travelling Allowances,25,20,90,90,2210 01 110 AO 30401
02,Transfer Travelling Allowances,,4,4,4,2210 01 110 AO 30402
305,Office Expenses,"2,19,61","2,43,57","2,43,62","2,43,68",2210 01 110 AO 30500
01,Telephone Charges,"1,01","1,50","1,50","1,56",2210 01 110 AO 30501
02,Other Contingencies,"1,19","1,56","1,56","1,56",2210 01 110 AO 30502
03,Electricity Charges,"2,16,91","2,40,00","2,40,00","2,40,00",2210 01 110 AO 30503
04,Service Postage & Postal Expenditure,50,50,55,55,2210 01 110 AO 30504
05,Furniture,,1,1,1,2210 01 110 AO 30505
306,"Rent, Rates and Taxes","7,28,98","85,73","87,00","90,48",2210 01 110 AO 30600
03,Water Charges,"7,28,98","85,73","87,00","90,48",2210 01 110 AO 30603
319,Machinery and Equipments,"1,40,00",,,,2210 01 110 AO 31900
03,Maintenance,"1,40,00",,,,2210 01 110 AO 31903
321,Motor Vehicles,,4,4,4,2210 01 110 AO 32100
02,Maintenance of Functional Vehicles,,4,4,4,2210 01 110 AO 32102
324,Materials and Supplies,,1,1,1,2210 01 110 AO 32400
01,Materials and Supplies,,1,1,1,2210 01 110 AO 32401
333,Payments for Professional and Special Services,21,26,26,27,2210 01 110 AO 33300
01,Pleaders Fees,21,26,26,27,2210 01 110 AO 33301
334,Other Charges,,8,8,8,2210 01 110 AO 33400
01,Other Items,,8,8,8,2210 01 110 AO 33401
345,"Petroleum, Oil and Lubricant","2,10","5,50","5,50","5,72",2210 01 110 AO 34500
