head,desc,2018,2019Est,2019Rev,2020Est,dpcode
309,Grants-in-Aid,"27,39,73","27,46,63","1,03,89,06","66,51,04",2204 00 104 KR 30900
03,Grants for Specific Schemes,"27,39,73","27,46,63","1,03,89,06","66,51,04",2204 00 104 KR 30903
KR,Total KR,"27,39,73","27,46,63","1,03,89,06","66,51,04",
KS,Grants to Sports Development Authority of Tamil Nadu towards Sports Development Programmes,,,,,2204 00 104 KS 30000
309,Grants-in-Aid,"2,65,90","2,56,38","2,64,90","2,56,38",2204 00 104 KS 30900
03,Grants for Specific Schemes,"2,65,90","2,56,38","2,64,90","2,56,38",2204 00 104 KS 30903
KS,Total KS,"2,65,90","2,56,38","2,64,90","2,56,38",
KT,Grants to Sports Development Authority of Tamil Nadu for Chief Minister's Awards and Trophies,,,,,2204 00 104 KT 30000
309,Grants-in-Aid,"8,15,10","8,27,00","8,27,00","8,27,00",2204 00 104 KT 30900
03,Grants for Specific Schemes,"8,15,10","8,27,00","8,27,00","8,27,00",2204 00 104 KT 30903
KT,Total KT,"8,15,10","8,27,00","8,27,00","8,27,00",
KY,Grants for Mobile based Tournament Operating System - Under State Innovation Fund,,,,,2204 00 104 KY 30000
309,Grants-in-Aid,"16,00","13,00","13,00","4,00",2204 00 104 KY 30900
03,Grants for Specific Schemes,"16,00","13,00","13,00","4,00",2204 00 104 KY 30903
KY,Total KY,"16,00","13,00","13,00","4,00",
#,State's Expenditure Total,"1,58,85,16","1,06,82,77","2,12,72,13","1,53,64,72",
#,Schemes shared between State and Centre,,,,,
UG,Grants for the implementation of Rajiv Gandhi Khel Abhiyan (RGKA),,,,,2204 00 104 UG 30000
309,Grants-in-Aid,,1,1,1,2204 00 104 UG 30900
02,Grants for Creation of Capital Assets,,1,1,1,2204 00 104 UG 30902
UG,Total UG,,1,1,1,
#,Schemes shared between State and Centre Total,,1,1,1,
104,Total 104,"1,58,85,16","1,06,82,78","2,12,72,14","1,53,64,73",
902,Deduct - Amount met from State Innovation Fund,,,,,
#,State's Expenditure,,,,,
JB,Deduct - Amount met from State Innovation Fund,,,,,2204 00 902 JB 30000
330,Inter-Account Transfers,"-16,00","-13,00","-13,00","-4,00",2204 00 902 JB 33000
01,Inter-Account Transfers,"-16,00","-13,00","-13,00","-4,00",2204 00 902 JB 33001
JB,Total JB,"-16,00","-13,00","-13,00","-4,00",
#,State's Expenditure Total,"-16,00","-13,00","-13,00","-4,00",
902,Total 902,"-16,00","-13,00","-13,00","-4,00",
911,Deduct - Recoveries of Overpayments,,,,,
#,State's Expenditure,,,,,
AS,Grants to Sports Development Authority of Tamil Nadu for Financial Assistance to Sports Associations,,,,,2204 00 911 AS 30000
377,Deduct-Recoveries,"-5,00,00",,,,2204 00 911 AS 37700
02,Recoveries of Overpayments / Remittance of excess drawals,"-5,00,00",,,,2204 00 911 AS 37702
AS,Total AS,"-5,00,00",,,,
JW,Deduct - Recoveries of Overpayments,,,,,2204 00 911 JW 30000
377,Deduct-Recoveries,"-50,22",,,,2204 00 911 JW 37700
03,Other Recoveries,"-50,22",,,,2204 00 911 JW 37703
JW,Total JW,"-50,22",,,,
KR,Grants to Sports Development Authority of Tamil Nadu for conducting Sports Competitions,,,,,2204 00 911 KR 30000
377,Deduct-Recoveries,"-1,00,00",,,,2204 00 911 KR 37700
03,Other Recoveries,"-1,00,00",,,,2204 00 911 KR 37703
KR,Total KR,"-1,00,00",,,,
#,State's Expenditure Total,"-6,50,22",,,,
911,Total 911,"-6,50,22",,,,
00,Total 00,"1,52,18,94","1,06,69,78","2,12,59,14","1,53,60,73",
2204,Total 2204,"1,52,18,94","1,06,69,78","2,12,59,14","1,53,60,73",
