head,desc,2018,2019Est,2019Rev,2020Est,dpcode
JA,Deduct - Amount met from the State Energy Conservation Fund,,,,,2045 00 902 JA 30000
330,Inter-Account Transfers,"- 55,92",- 1,"- 1,41,84",- 1,2045 00 902 JA 33000
01,Inter-Account Transfers,"- 55,92",- 1,"- 1,41,84",- 1,2045 00 902 JA 33001
JA,Total JA,"- 55,92",- 1,"- 1,41,84",- 1,
JB,Deduct - Amount met from State Innovation Fund,,,,,2045 00 902 JB 30000
330,Inter-Account Transfers,,- 1,- 1,,2045 00 902 JB 33000
01,Inter-Account Transfers,,- 1,- 1,,2045 00 902 JB 33001
JB,Total JB,,- 1,- 1,,
#,State's Expenditure Total,"- 55,92",- 2,"- 1,41,85",- 1,
902,Total 902,"- 55,92",- 2,"- 1,41,85",- 1,
00,Total 00,"12,14,88","15,23,95","12,51,54","16,73,92",
2045,Total 2045,"12,14,88","15,23,95","12,51,54","16,73,92",
2059,PUBLIC WORKS,,,,,
01,Office Buildings,,,,,
053,Maintenance and Repairs,,,,,
#,State's Expenditure,,,,,
CY,"Buildings - Chief Electrical Inspectorate - Administered by Chief Engineer,(Buildings)",,,,,2059 01 053 CY 30000
318,Maintenance,"2,77","2,80","2,80","3,00",2059 01 053 CY 31800
01,Periodical Maintenance,"2,77","2,80","2,80","3,00",2059 01 053 CY 31801
CY,Total CY,"2,77","2,80","2,80","3,00",
#,State's Expenditure Total,"2,77","2,80","2,80","3,00",
053,Total 053,"2,77","2,80","2,80","3,00",
01,Total 01,"2,77","2,80","2,80","3,00",
2059,Total 2059,"2,77","2,80","2,80","3,00",
2801,POWER,,,,,
05,Transmission and Distribution,,,,,
052,Machinery and Equipment,,,,,
#,State's Expenditure,,,,,
JA,Comprehensive condition monitoring Techniques for Lightning Arrester at Sub-Stations under State Innovation Fund,,,,,2801 05 052 JA 30000
309,Grants-in-Aid,"1,70,00",,,,2801 05 052 JA 30900
03,Grants for Specific Schemes,"1,70,00",,,,2801 05 052 JA 30903
JA,Total JA,"1,70,00",,,,
JB,Artificial Intelligence Based Active Grid Network Management under State Innovation Fund,,,,,2801 05 052 JB 30000
309,Grants-in-Aid,,,"6,00,00",,2801 05 052 JB 30900
03,Grants for Specific Schemes,,,"6,00,00",,2801 05 052 JB 30903
JB,Total JB,,,"6,00,00",,
#,State's Expenditure Total,"1,70,00",,"6,00,00",,
052,Total 052,"1,70,00",,"6,00,00",,
902,Deduct - Amount met from State Innovation Fund,,,,,
#,State's Expenditure,,,,,
JA,Comprehensive condition monitoring Techniques for Lightning Arrester at Sub-Stations under State Innovation Fund,,,,,2801 05 902 JA 30000
330,Inter-Account Transfers,"- 1,70,00",,"- 6,00,00",,2801 05 902 JA 33000
01,Inter-Account Transfers,"- 1,70,00",,"- 6,00,00",,2801 05 902 JA 33001
JA,Total JA,"- 1,70,00",,"- 6,00,00",,
#,State's Expenditure Total,"- 1,70,00",,"- 6,00,00",,
902,Total 902,"- 1,70,00",,"- 6,00,00",,
05,Total 05,,,,,
80,General,,,,,
101,Assistance to Electricity Board,,,,,
#,State's Expenditure,,,,,
AB,Assistance to TNEB,,,,,2801 80 101 AB 30000
309,Grants-in-Aid,,1,1,1,2801 80 101 AB 30900
09,Others,,1,1,1,2801 80 101 AB 30909
AB,Total AB,,1,1,1,
AH,Reduction in tariff to Domestic Consumers from 16-06-2004,,,,,2801 80 101 AH 30000
311,Subsidies,"30,76,50,00","32,30,32,50","33,66,74,00","35,35,07,70",2801 80 101 AH 31100
01,Individual Based Subsidy,"30,76,50,00","32,30,32,50","33,66,74,00","35,35,07,70",2801 80 101 AH 31101
AH,Total AH,"30,76,50,00","32,30,32,50","33,66,74,00","35,35,07,70",
AI,Subsidy for reduced tariff rates for Public Places of Worship,,,,,2801 80 101 AI 30000
311,Subsidies,"17,13,00","17,98,65","15,41,00","16,18,05",2801 80 101 AI 31100
01,Individual Based Subsidy,"17,13,00","17,98,65","15,41,00","16,18,05",2801 80 101 AI 31101
AI,Total AI,"17,13,00","17,98,65","15,41,00","16,18,05",
AM,Taking over future loss of TANGEDCO by State Government under UDAY Scheme,,,,,2801 80 101 AM 30000
309,Grants-in-Aid,,"12,54,70,00","7,76,08,00","42,65,56,00",2801 80 101 AM 30900
03,Grants for Specific Schemes,,"12,54,70,00","7,76,08,00","42,65,56,00",2801 80 101 AM 30903
AM,Total AM,,"12,54,70,00","7,76,08,00","42,65,56,00",
#,State's Expenditure Total,"30,93,63,00","45,03,01,16","41,58,23,01","78,16,81,76",
101,Total 101,"30,93,63,00","45,03,01,16","41,58,23,01","78,16,81,76",
800,Other Expenditure,,,,,
#,State's Expenditure,,,,,
AB,Assistance to the State Electricity Regulatory Commission,,,,,2801 80 800 AB 30000
309,Grants-in-Aid,"6,07,22","5,43,69","7,20,78","5,59,21",2801 80 800 AB 30900
01,Grants for Current Expenditure,"6,07,22","5,43,69","7,20,78","5,59,21",2801 80 800 AB 30901
AB,Total AB,"6,07,22","5,43,69","7,20,78","5,59,21",
AC,Installation of Solar Roof Top Photo Voltic and Generate Power,,,,,2801 80 800 AC 30000
309,Grants-in-Aid,,1,1,1,2801 80 800 AC 30900
01,Grants for Current Expenditure,,1,1,1,2801 80 800 AC 30901
311,Subsidies,,1,1,1,2801 80 800 AC 31100
01,Individual Based Subsidy,,1,1,1,2801 80 800 AC 31101
AC,Total AC,,2,2,2,
#,State's Expenditure Total,"6,07,22","5,43,71","7,20,80","5,59,23",
800,Total 800,"6,07,22","5,43,71","7,20,80","5,59,23",
80,Total 80,"30,99,70,22","45,08,44,87","41,65,43,81","78,22,40,99",
2801,Total 2801,"30,99,70,22","45,08,44,87","41,65,43,81","78,22,40,99",
5465,INVESTMENTS IN GENERAL FINANCIAL AND TRADING INSTITUTIONS,,,,,
01,Investments in General Financial Institutions,,,,,
190,"Investments in Public Sector and Other Undertakings, Banks, etc.",,,,,
#,State's Expenditure,,,,,
AA,Share Capital Assistance to Power Finance and Infrastructure Development Corporation (TNPOWERFIN),,,,,5465 01 190 AA 40000
422,Investments,"12,00,00,00",,"16,40,00,00",1,5465 01 190 AA 42200
01,Investments,"12,00,00,00",,"16,40,00,00",1,5465 01 190 AA 42201
AA,Total AA,"12,00,00,00",,"16,40,00,00",1,
#,State's Expenditure Total,"12,00,00,00",,"16,40,00,00",1,
190,Total 190,"12,00,00,00",,"16,40,00,00",1,
01,Total 01,"12,00,00,00",,"16,40,00,00",1,
5465,Total 5465,"12,00,00,00",,"16,40,00,00",1,
6801-00,LOANS FOR POWERPROJECTS,,,,,
190,Loans to Public Sector,,,,,
#,State's Expenditure,,,,,
AD,Ways and Means Advance for Electricity Schemes,,,,,6801 00 190 AD 50000
502,Loan - Outgo,,1,"10,00,00,00",1,6801 00 190 AD 50200
01,Bearing Interest,,1,"10,00,00,00",1,6801 00 190 AD 50201
AD,Total AD,1,"10,00,00,00",1,,
AF,Loans to Tamil Nadu Electricity Board,,,,,6801 00 190 AF 50000
502,Loan - Outgo,,1,1,1,6801 00 190 AF 50200
01,Bearing Interest,,1,1,1,6801 00 190 AF 50201
AF,Total AF,1,1,1,,
AI,Interest free loan to TANGEDCO on Capitalization of interest dues till the end of 2017-18,,,,,6801 00 190 AI 50000
502,Loan - Outgo,"1,21,17,45",,,,6801 00 190 AI 50200
02,Not Bearing Interest,"1,21,17,45",,,,6801 00 190 AI 50202
AI,Total AI,"1,21,17,45",,,,
#,State's Expenditure Total,"1,21,17,45",2,"10,00,00,01",2,
190,Total 190,"1,21,17,45",2,"10,00,00,01",2,
800,Other Loans to Electricity Board,,,,,
#,State's Expenditure,,,,,
AE,Loans to Tamil Nadu Electricity Board (TNEB) for implementation of System Improvement in Power Sector with loan assistance from NABARD under Rural Infrastructure Development Fund (RIDF),,,,,6801 00 800 AE 50000
502,Loan - Outgo,,1,1,1,6801 00 800 AE 50200
01,Bearing Interest,,1,1,1,6801 00 800 AE 50201
AE,Total AE,1,1,1,,
#,State's Expenditure Total,,1,1,1,
800,Total 800,1,1,1,,
00,Total 00,"1,21,17,45",3,"10,00,00,02",3,
6801,Total 6801,"1,21,17,45",3,"10,00,00,02",3,
