head,desc,2018,2019Est,2019Rev,2020Est,dpcode
371,Printing Charges,5,5,5,5,2062 00 105 AA 37100
01,Printing Charges,5,5,5,5,2062 00 105 AA 37101
372,Training,"2,25","2,25","2,25","2,25",2062 00 105 AA 37200 
01,Training,"2,25","2,25","2,25","2,25",2062 00 105 AA 37201 
376,Computer and Accessories,"22,23","11,51","17,81","14,01",2062 00 105 AA 37600 
01,Purchase,"10,73",1,"3,81",1,2062 00 105 AA 37601
02,Maintenance,"7,50","7,50","10,00","10,00",2062 00 105 AA 37602 
03,Stationery,"4,00","4,00","4,00","4,00",2062 00 105 AA 37603 
AA,Total AA Charged,,1,1,1,
AA,Total AA Voted,"56,59,57","58,48,86","62,42,92","67,47,89",
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"56,59,57","58,48,86","62,42,92","67,47,89",
105,Total 105 Charged,,1,1,1,
105,Total 105 Voted,"56,59,57","58,48,86","62,42,92","67,47,89",
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"56,59,57","58,48,86","62,42,92","67,47,89",
2062,Total 2062 Charged,,1,1,1,
2062,Total 2062 Voted,"56,59,57","58,48,86","62,42,92","67,47,89",
